"from","to","weight","pair_type"
"A1D2","4D10",0.486486486486487,"other"
"A1D2","9900",0.581967213114754,"other"
"A1D2","775E",0.736842105263158,"other"
"A1D2","4FCA",0.657894736842105,"other"
"A1D2","4F91",0.311320754716981,"other"
"A1D2","A093",0.675213675213675,"other"
"A1D2","E89B",0.610169491525424,"other"
"A1D2","1E39",0.677966101694915,"other"
"A1D2","2562",0.634146341463415,"other"
"A1D2","238E",0.715596330275229,"other"
"A1D2","5EBF3C",0.56198347107438,"other"
"A1D2","5440",0.588235294117647,"other"
"A1D2","0832",0.633928571428571,"other"
"A1D2","A4F8",0.554621848739496,"other"
"A1D2","1A0D",0.563636363636364,"other"
"A1D2","94D3",0.590909090909091,"other"
"A1D2","8712",0.698275862068966,"other"
"A1D2","1338",0.644067796610169,"other"
"A1D2","FA6F",0.352380952380952,"other"
"A1D2","4107",0.619469026548673,"other"
"A1D2","A290",0.558333333333333,"other"
"A1D2","175F",0.495412844036697,"other"
"A1D2","110D",0.525862068965517,"other"
"A1D2","ED72",0.140350877192982,"other"
"A1D2","D8F5",0.153153153153153,"other"
"A1D2","FBF5",0.179245283018868,"other"
"A1D2","F886",0.163636363636364,"other"
"A1D2","DB0A",0.0594059405940594,"other"
"A1D2","6587",0.161904761904762,"other"
"A1D2","FA5B",0.146788990825688,"other"
"4D10","9900",0.523809523809524,"other"
"4D10","775E",0.527777777777778,"other"
"4D10","4FCA",0.457943925233645,"other"
"4D10","4F91",0.432432432432432,"other"
"4D10","A093",0.455357142857143,"other"
"4D10","E89B",0.467289719626168,"other"
"4D10","1E39",0.542056074766355,"other"
"4D10","2562",0.460869565217391,"other"
"4D10","238E",0.524752475247525,"other"
"4D10","5EBF3C",0.514563106796116,"other"
"4D10","5440",0.529411764705882,"other"
"4D10","0832",0.5625,"other"
"4D10","A4F8",0.52,"other"
"4D10","1A0D",0.494623655913978,"other"
"4D10","94D3",0.526881720430108,"other"
"4D10","8712",0.547169811320755,"other"
"4D10","1338",0.463636363636364,"other"
"4D10","FA6F",0.329268292682927,"other"
"4D10","4107",0.515151515151515,"other"
"4D10","A290",0.480769230769231,"other"
"4D10","175F",0.566265060240964,"other"
"4D10","110D",0.515789473684211,"other"
"4D10","ED72",0.0543478260869565,"other"
"4D10","D8F5",0.0555555555555556,"other"
"4D10","FBF5",0.0574712643678161,"other"
"4D10","F886",0.0555555555555556,"other"
"4D10","DB0A",0.0277777777777778,"other"
"4D10","6587",0.0470588235294118,"other"
"4D10","FA5B",0.0337078651685393,"other"
"9900","775E",0.621848739495798,"other"
"9900","4FCA",0.586206896551724,"other"
"9900","4F91",0.326732673267327,"other"
"9900","A093",0.552845528455285,"other"
"9900","E89B",0.63716814159292,"other"
"9900","1E39",0.635593220338983,"other"
"9900","2562",0.53125,"other"
"9900","238E",0.582608695652174,"other"
"9900","5EBF3C",0.586206896551724,"other"
"9900","5440",0.642857142857143,"other"
"9900","0832",0.589285714285714,"other"
"9900","A4F8",0.592920353982301,"other"
"9900","1A0D",0.518181818181818,"other"
"9900","94D3",0.559633027522936,"other"
"9900","8712",0.6,"other"
"9900","1338",0.588235294117647,"other"
"9900","FA6F",0.268518518518519,"other"
"9900","4107",0.63302752293578,"other"
"9900","A290",0.596491228070175,"other"
"9900","175F",0.533980582524272,"other"
"9900","110D",0.577981651376147,"other"
"9900","ED72",0.225490196078431,"other"
"9900","D8F5",0.23,"other"
"9900","FBF5",0.212121212121212,"other"
"9900","F886",0.205882352941176,"other"
"9900","DB0A",0.0625,"other"
"9900","6587",0.181818181818182,"other"
"9900","FA5B",0.2,"other"
"775E","4FCA",0.6875,"other"
"775E","4F91",0.336538461538462,"other"
"775E","A093",0.75,"other"
"775E","E89B",0.557377049180328,"other"
"775E","1E39",0.752212389380531,"other"
"775E","2562",0.608,"other"
"775E","238E",0.654867256637168,"other"
"775E","5EBF3C",0.588235294117647,"other"
"775E","5440",0.601694915254237,"other"
"775E","0832",0.663636363636364,"other"
"775E","A4F8",0.62280701754386,"other"
"775E","1A0D",0.563636363636364,"other"
"775E","94D3",0.590909090909091,"other"
"775E","8712",0.698275862068966,"other"
"775E","1338",0.701754385964912,"other"
"775E","FA6F",0.339622641509434,"other"
"775E","4107",0.619469026548673,"other"
"775E","A290",0.640350877192982,"other"
"775E","175F",0.481818181818182,"other"
"775E","110D",0.594594594594595,"other"
"775E","ED72",0.160714285714286,"other"
"775E","D8F5",0.174311926605505,"other"
"775E","FBF5",0.201923076923077,"other"
"775E","F886",0.163636363636364,"other"
"775E","DB0A",0.0594059405940594,"other"
"775E","6587",0.150943396226415,"other"
"775E","FA5B",0.136363636363636,"other"
"4FCA","4F91",0.34020618556701,"other"
"4FCA","A093",0.640350877192982,"other"
"4FCA","E89B",0.560344827586207,"other"
"4FCA","1E39",0.672566371681416,"other"
"4FCA","2562",0.560975609756098,"other"
"4FCA","238E",0.603603603603604,"other"
"4FCA","5EBF3C",0.607142857142857,"other"
"4FCA","5440",0.578947368421053,"other"
"4FCA","0832",0.641509433962264,"other"
"4FCA","A4F8",0.62962962962963,"other"
"4FCA","1A0D",0.567307692307692,"other"
"4FCA","94D3",0.551401869158878,"other"
"4FCA","8712",0.649122807017544,"other"
"4FCA","1338",0.728971962616822,"other"
"4FCA","FA6F",0.371134020618557,"other"
"4FCA","4107",0.553571428571429,"other"
"4FCA","A290",0.648148148148148,"other"
"4FCA","175F",0.509803921568627,"other"
