"from","to","weight","pair_type"
"A1D2","775E",0.588888888888889,"other"
"A1D2","4FCA",0.681818181818182,"other"
"A1D2","A093",0.705263157894737,"other"
"A1D2","1338",0.706521739130435,"other"
"A1D2","E89B",0.623529411764706,"other"
"A1D2","238E",0.735632183908046,"other"
"A1D2","4107",0.641304347826087,"other"
"A1D2","F886",0.0114942528735632,"other"
"A1D2","5EBF3C",0.454545454545455,"other"
"A1D2","5440",0.633333333333333,"other"
"A1D2","1E39",0.712765957446808,"other"
"A1D2","94D3",0.673913043478261,"other"
"A1D2","2562",0.758241758241758,"other"
"A1D2","FBF5",0.602150537634409,"other"
"A1D2","110D",0.674418604651163,"other"
"A1D2","ED72",0.666666666666667,"other"
"A1D2","9900",0.120481927710843,"other"
"A1D2","FA5B",0.534883720930233,"other"
"A1D2","1A0D",0.709302325581395,"other"
"A1D2","0832",0.604651162790698,"other"
"A1D2","A4F8",0.613636363636364,"other"
"A1D2","8712",0.602272727272727,"other"
"A1D2","D8F5",0.644444444444444,"other"
"A1D2","4999",0.152941176470588,"other"
"A1D2","101F",0.0952380952380952,"other"
"A1D2","A1CE",0.141176470588235,"other"
"A1D2","EDDE",0.130952380952381,"other"
"A1D2","B5F7",0.0941176470588235,"other"
"775E","4FCA",0.649350649350649,"other"
"775E","A093",0.566666666666667,"other"
"775E","1338",0.581395348837209,"other"
"775E","E89B",0.5,"other"
"775E","238E",0.547619047619048,"other"
"775E","4107",0.444444444444444,"other"
"775E","F886",0.0806451612903226,"other"
"775E","5EBF3C",0.646153846153846,"other"
"775E","5440",0.448275862068966,"other"
"775E","1E39",0.609195402298851,"other"
"775E","94D3",0.49438202247191,"other"
"775E","2562",0.527472527472527,"other"
"775E","FBF5",0.406593406593407,"other"
"775E","110D",0.413793103448276,"other"
"775E","ED72",0.493975903614458,"other"
"775E","9900",0.180327868852459,"other"
"775E","FA5B",0.40506329113924,"other"
"775E","1A0D",0.465116279069767,"other"
"775E","0832",0.5,"other"
"775E","A4F8",0.44047619047619,"other"
"775E","8712",0.363636363636364,"other"
"775E","D8F5",0.476744186046512,"other"
"4FCA","A093",0.659090909090909,"other"
"4FCA","1338",0.620689655172414,"other"
"4FCA","E89B",0.626666666666667,"other"
"4FCA","238E",0.626506024096386,"other"
"4FCA","4107",0.483516483516484,"other"
"4FCA","F886",0.0434782608695652,"other"
"4FCA","5EBF3C",0.493333333333333,"other"
"4FCA","5440",0.578313253012048,"other"
"4FCA","1E39",0.629213483146067,"other"
"4FCA","94D3",0.586206896551724,"other"
"4FCA","2562",0.636363636363636,"other"
"4FCA","FBF5",0.49438202247191,"other"
"4FCA","110D",0.580246913580247,"other"
"4FCA","ED72",0.592592592592593,"other"
"4FCA","9900",0.149253731343284,"other"
"4FCA","FA5B",0.526315789473684,"other"
"4FCA","1A0D",0.55952380952381,"other"
"4FCA","0832",0.564102564102564,"other"
"4FCA","A4F8",0.536585365853659,"other"
"4FCA","8712",0.488095238095238,"other"
"4FCA","D8F5",0.5,"other"
"4FCA","4999",0.0123456790123457,"other"
"4FCA","101F",0.0133333333333333,"other"
"4FCA","A1CE",0.0125,"other"
"4FCA","EDDE",0.0128205128205128,"other"
"4FCA","B5F7",0.0131578947368421,"other"
"A093","1338",0.761363636363636,"other"
"A093","E89B",0.6,"other"
"A093","238E",0.655555555555556,"other"
"A093","4107",0.655555555555556,"other"
"A093","F886",0.0487804878048781,"other"
"A093","5EBF3C",0.431818181818182,"other"
"A093","5440",0.647727272727273,"other"
"A093","1E39",0.786516853932584,"other"
"A093","94D3",0.67032967032967,"other"
"A093","2562",0.736263736263736,"other"
"A093","FBF5",0.670454545454545,"other"
"A093","110D",0.632183908045977,"other"
"A093","ED72",0.571428571428571,"other"
"A093","9900",0.123456790123457,"other"
"A093","FA5B",0.529411764705882,"other"
"A093","1A0D",0.629213483146067,"other"
"A093","0832",0.563218390804598,"other"
"A093","A4F8",0.647058823529412,"other"
"A093","8712",0.561797752808989,"other"
"A093","D8F5",0.622222222222222,"other"
"A093","4999",0.129411764705882,"other"
"A093","101F",0.125,"other"
"A093","A1CE",0.130952380952381,"other"
"A093","EDDE",0.120481927710843,"other"
"A093","B5F7",0.123456790123457,"other"
"1338","E89B",0.55952380952381,"other"
"1338","238E",0.694117647058824,"other"
"1338","4107",0.674418604651163,"other"
"1338","F886",0.0253164556962025,"other"
"1338","5EBF3C",0.457831325301205,"other"
"1338","5440",0.666666666666667,"other"
"1338","1E39",0.790697674418605,"other"
"1338","94D3",0.729411764705882,"other"
"1338","2562",0.758620689655172,"other"
"1338","FBF5",0.595505617977528,"other"
"1338","110D",0.611764705882353,"other"
"1338","ED72",0.550561797752809,"other"
"1338","9900",0.116883116883117,"other"
"1338","FA5B",0.54320987654321,"other"
"1338","1A0D",0.666666666666667,"other"
"1338","0832",0.6375,"other"
"1338","A4F8",0.6875,"other"
"1338","8712",0.634146341463415,"other"
"1338","D8F5",0.698795180722892,"other"
"1338","4999",0.1375,"other"
"1338","101F",0.118421052631579,"other"
"1338","A1CE",0.139240506329114,"other"
"1338","EDDE",0.128205128205128,"other"
"1338","B5F7",0.116883116883117,"other"
"E89B","238E",0.644736842105263,"other"
"E89B","4107",0.602564102564103,"other"
"E89B","5EBF3C",0.545454545454545,"other"
"E89B","5440",0.613333333333333,"other"
"E89B","1E39",0.551724137931034,"other"
"E89B","94D3",0.641025641025641,"other"
"E89B","2562",0.558139534883721,"other"
"E89B","FBF5",0.576923076923077,"other"
"E89B","110D",0.638888888888889,"other"
"E89B","ED72",0.652777777777778,"other"
"E89B","9900",0.116666666666667,"other"
"E89B","FA5B",0.682539682539683,"other"
"E89B","1A0D",0.635135135135135,"other"
"E89B","0832",0.723076923076923,"other"
"E89B","A4F8",0.681159420289855,"other"
"E89B","8712",0.575342465753425,"other"
"E89B","D8F5",0.564102564102564,"other"
"E89B","4999",0.0434782608695652,"other"
"E89B","101F",0.0476190476190476,"other"
"E89B","A1CE",0.0441176470588235,"other"
"E89B","EDDE",0.0454545454545455,"other"
"E89B","B5F7",0.046875,"other"
"238E","4107",0.642857142857143,"other"
"238E","F886",0.0135135135135135,"other"
"238E","5EBF3C",0.4375,"other"
"238E","5440",0.675,"other"
"238E","1E39",0.701149425287356,"other"
"238E","94D3",0.658823529411765,"other"
"238E","2562",0.633333333333333,"other"
"238E","FBF5",0.545454545454545,"other"
"238E","110D",0.617283950617284,"other"
"238E","ED72",0.609756097560976,"other"
"238E","9900",0.126760563380282,"other"
"238E","FA5B",0.586666666666667,"other"
"238E","1A0D",0.614457831325301,"other"
"238E","0832",0.689189189189189,"other"
"238E","A4F8",0.632911392405063,"other"
"238E","8712",0.580246913580247,"other"
"238E","D8F5",0.607142857142857,"other"
"238E","4999",0.103896103896104,"other"
"238E","101F",0.0675675675675676,"other"
"238E","A1CE",0.0909090909090909,"other"
"238E","EDDE",0.108108108108108,"other"
"238E","B5F7",0.0666666666666667,"other"
"4107","F886",0.0135135135135135,"other"
"4107","5EBF3C",0.4375,"other"
"4107","5440",0.675,"other"
"4107","1E39",0.591397849462366,"other"
"4107","94D3",0.63953488372093,"other"
"4107","2562",0.633333333333333,"other"
"4107","FBF5",0.581395348837209,"other"
"4107","110D",0.6375,"other"
"4107","ED72",0.609756097560976,"other"
"4107","9900",0.142857142857143,"other"
"4107","FA5B",0.586666666666667,"other"
"4107","1A0D",0.69620253164557,"other"
"4107","0832",0.623376623376623,"other"
"4107","A4F8",0.697368421052632,"other"
"4107","8712",0.641025641025641,"other"
"4107","D8F5",0.607142857142857,"other"
"4107","4999",0.180555555555556,"other"
"4107","101F",0.144927536231884,"other"
"4107","A1CE",0.166666666666667,"other"
"4107","EDDE",0.171428571428571,"other"
"4107","B5F7",0.142857142857143,"other"
"F886","5EBF3C",0.0196078431372549,"other"
"F886","1E39",0.0493827160493827,"other"
"F886","94D3",0.012987012987013,"other"
"F886","2562",0.0632911392405063,"other"
"F886","FBF5",0.0428571428571429,"other"
"F886","110D",0.0149253731343284,"other"
"F886","ED72",0.0147058823529412,"other"
"5EBF3C","5440",0.441558441558442,"other"
"5EBF3C","1E39",0.453488372093023,"other"
"5EBF3C","94D3",0.45679012345679,"other"
"5EBF3C","2562",0.441860465116279,"other"
"5EBF3C","FBF5",0.4125,"other"
"5EBF3C","110D",0.421052631578947,"other"
"5EBF3C","ED72",0.453333333333333,"other"
"5EBF3C","9900",0.163265306122449,"other"
"5EBF3C","FA5B",0.454545454545455,"other"
"5EBF3C","1A0D",0.520547945205479,"other"
"5EBF3C","0832",0.59375,"other"
"5EBF3C","A4F8",0.536231884057971,"other"
"5EBF3C","8712",0.381578947368421,"other"
"5EBF3C","D8F5",0.382716049382716,"other"
"5440","1E39",0.655172413793103,"other"
"5440","94D3",0.670731707317073,"other"
"5440","2562",0.662790697674419,"other"
"5440","FBF5",0.571428571428571,"other"
"5440","110D",0.649350649350649,"other"
"5440","ED72",0.560975609756098,"other"
"5440","9900",0.101449275362319,"other"
"5440","FA5B",0.575342465753425,"other"
"5440","1A0D",0.710526315789474,"other"
"5440","0832",0.613333333333333,"other"
"5440","A4F8",0.712328767123288,"other"
"5440","8712",0.722222222222222,"other"
"5440","D8F5",0.597560975609756,"other"
"5440","4999",0.140845070422535,"other"
"5440","101F",0.102941176470588,"other"
"5440","A1CE",0.126760563380282,"other"
"5440","EDDE",0.130434782608696,"other"
"5440","B5F7",0.0857142857142857,"other"
"1E39","94D3",0.659340659340659,"other"
"1E39","2562",0.764044943820225,"other"
"1E39","FBF5",0.622222222222222,"other"
"1E39","110D",0.678571428571429,"other"
"1E39","ED72",0.577777777777778,"other"
"1E39","9900",0.0975609756097561,"other"
"1E39","FA5B",0.517647058823529,"other"
"1E39","1A0D",0.6,"other"
"1E39","0832",0.626506024096386,"other"
"1E39","A4F8",0.635294117647059,"other"
"1E39","8712",0.623529411764706,"other"
"1E39","D8F5",0.686046511627907,"other"
"1E39","4999",0.130952380952381,"other"
"1E39","101F",0.1125,"other"
"1E39","A1CE",0.132530120481928,"other"
"1E39","EDDE",0.121951219512195,"mother-daughter"
"1E39","B5F7",0.0975609756097561,"other"
"94D3","2562",0.724137931034483,"other"
"94D3","FBF5",0.654761904761905,"other"
"94D3","110D",0.614457831325301,"other"
"94D3","ED72",0.588235294117647,"other"
"94D3","9900",0.106666666666667,"other"
"94D3","FA5B",0.564102564102564,"other"
"94D3","1A0D",0.7125,"other"
"94D3","0832",0.662337662337662,"other"
"94D3","A4F8",0.714285714285714,"other"
"94D3","8712",0.658227848101266,"other"
"94D3","D8F5",0.642857142857143,"other"
"94D3","4999",0.128205128205128,"other"
"94D3","101F",0.123287671232877,"other"
"94D3","A1CE",0.12987012987013,"other"
"94D3","EDDE",0.118421052631579,"other"
"94D3","B5F7",0.121621621621622,"other"
"2562","FBF5",0.686046511627907,"other"
"2562","110D",0.707317073170732,"other"
"2562","ED72",0.63953488372093,"other"
"2562","9900",0.0987654320987654,"other"
"2562","FA5B",0.523809523809524,"other"
"2562","1A0D",0.702380952380952,"other"
"2562","0832",0.595238095238095,"other"
"2562","A4F8",0.662650602409639,"other"
"2562","8712",0.650602409638554,"other"
"2562","D8F5",0.655172413793103,"other"
"2562","4999",0.175,"other"
"2562","101F",0.128205128205128,"mother-daughter"
"2562","A1CE",0.1625,"other"
"2562","EDDE",0.151898734177215,"other"
"2562","B5F7",0.1125,"other"
"FBF5","110D",0.653846153846154,"other"
"FBF5","ED72",0.566265060240964,"other"
"FBF5","9900",0.0833333333333333,"other"
"FBF5","FA5B",0.56,"other"
"FBF5","1A0D",0.62962962962963,"other"
"FBF5","0832",0.5375,"other"
"FBF5","A4F8",0.628205128205128,"other"
"FBF5","8712",0.615384615384615,"other"
"FBF5","D8F5",0.546511627906977,"other"
"FBF5","4999",0.185714285714286,"other"
"FBF5","101F",0.149253731343284,"other"
"FBF5","A1CE",0.171428571428571,"other"
"FBF5","EDDE",0.159420289855072,"other"
"FBF5","B5F7",0.147058823529412,"other"
"110D","ED72",0.689189189189189,"other"
"110D","9900",0.0895522388059701,"other"
"110D","FA5B",0.577464788732394,"other"
"110D","1A0D",0.716216216216216,"other"
"110D","0832",0.616438356164384,"other"
"110D","A4F8",0.694444444444444,"other"
"110D","8712",0.704225352112676,"other"
"110D","D8F5",0.580246913580247,"other"
"110D","4999",0.181818181818182,"other"
"110D","101F",0.142857142857143,"other"
"110D","A1CE",0.184615384615385,"other"
"110D","EDDE",0.171875,"other"
"110D","B5F7",0.140625,"other"
"ED72","9900",0.121212121212121,"other"
"ED72","FA5B",0.63768115942029,"other"
"ED72","1A0D",0.641025641025641,"other"
"ED72","0832",0.608108108108108,"other"
"ED72","A4F8",0.618421052631579,"other"
"ED72","8712",0.544303797468354,"other"
"ED72","D8F5",0.592592592592593,"other"
"ED72","4999",0.112676056338028,"other"
"ED72","101F",0.0735294117647059,"other"
"ED72","A1CE",0.114285714285714,"other"
"ED72","EDDE",0.0857142857142857,"other"
"ED72","B5F7",0.072463768115942,"other"
"9900","FA5B",0.109090909090909,"other"
"9900","1A0D",0.117647058823529,"other"
"9900","0832",0.116666666666667,"other"
