"from","to","weight","pair_type"
"1A0D","110D",0.625,"other"
"1A0D","1E39",0.336538461538462,"other"
"1A0D","7789",0.343137254901961,"other"
"1A0D","48AB",0.711864406779661,"other"
"1A0D","E89B",0.647058823529412,"other"
"1A0D","238E",0.545454545454545,"other"
"1A0D","2562",0.616666666666667,"other"
"1A0D","4999",0.53781512605042,"other"
"1A0D","A1CE",0.521367521367521,"other"
"1A0D","EDDE",0.285714285714286,"other"
"1A0D","B5F7",0.577981651376147,"other"
"1A0D","101F",0.675213675213675,"other"
"1A0D","B311",0.466666666666667,"other"
"1A0D","A41C",0.556521739130435,"other"
"1A0D","D8F5",0.330097087378641,"other"
"1A0D","8EBE",0.490566037735849,"other"
"1A0D","ED95",0.559633027522936,"other"
"1A0D","D3B0",0.48695652173913,"other"
"1A0D","AE33",0.407766990291262,"other"
"1A0D","100F",0.635514018691589,"other"
"1A0D","909D",0.0303030303030303,"other"
"1A0D","96BF",0.06,"other"
"1A0D","877B",0.0636363636363636,"other"
"1A0D","8870",0.0566037735849057,"other"
"1A0D","91BD",0.0841121495327103,"other"
"110D","1E39",0.29126213592233,"other"
"110D","7789",0.31,"other"
"110D","48AB",0.633333333333333,"other"
"110D","E89B",0.557377049180328,"other"
"110D","238E",0.547008547008547,"other"
"110D","2562",0.593220338983051,"other"
"110D","4999",0.552631578947368,"other"
"110D","A1CE",0.535714285714286,"other"
"110D","EDDE",0.224489795918367,"other"
"110D","B5F7",0.482142857142857,"other"
"110D","101F",0.557377049180328,"other"
"110D","B311",0.436893203883495,"other"
"110D","A41C",0.504347826086956,"other"
"110D","D8F5",0.271844660194175,"other"
"110D","8EBE",0.394495412844037,"other"
"110D","ED95",0.426086956521739,"other"
"110D","D3B0",0.473214285714286,"other"
"110D","AE33",0.299065420560748,"other"
"110D","100F",0.495575221238938,"other"
"110D","909D",0.0434782608695652,"other"
"110D","96BF",0.0989010989010989,"other"
"110D","877B",0.121212121212121,"other"
"110D","8870",0.104166666666667,"other"
"110D","91BD",0.134020618556701,"other"
"1E39","7789",0.725490196078431,"other"
"1E39","48AB",0.353982300884956,"other"
"1E39","E89B",0.3125,"other"
"1E39","238E",0.352941176470588,"other"
"1E39","2562",0.394230769230769,"other"
"1E39","4999",0.313725490196078,"other"
"1E39","A1CE",0.372340425531915,"other"
"1E39","EDDE",0.604166666666667,"other"
"1E39","B5F7",0.32258064516129,"other"
"1E39","101F",0.3125,"other"
"1E39","B311",0.418918918918919,"other"
"1E39","A41C",0.397849462365591,"other"
"1E39","D8F5",0.692307692307692,"other"
"1E39","8EBE",0.453333333333333,"other"
"1E39","ED95",0.359550561797753,"other"
"1E39","D3B0",0.232323232323232,"other"
"1E39","AE33",0.333333333333333,"other"
"1E39","100F",0.298969072164948,"other"
"7789","48AB",0.336283185840708,"other"
"7789","E89B",0.318181818181818,"other"
"7789","238E",0.307692307692308,"other"
"7789","2562",0.361904761904762,"other"
"7789","4999",0.32,"other"
"7789","A1CE",0.336842105263158,"other"
"7789","EDDE",0.530612244897959,"other"
"7789","B5F7",0.344444444444444,"other"
"7789","101F",0.318181818181818,"other"
"7789","B311",0.471428571428571,"other"
"7789","A41C",0.406593406593407,"other"
"7789","D8F5",0.535714285714286,"other"
"7789","8EBE",0.486111111111111,"other"
"7789","ED95",0.352272727272727,"other"
"7789","D3B0",0.25,"other"
"7789","AE33",0.36231884057971,"other"
"7789","100F",0.291666666666667,"other"
"48AB","E89B",0.666666666666667,"other"
"48AB","238E",0.661157024793388,"other"
"48AB","2562",0.704918032786885,"other"
"48AB","4999",0.641666666666667,"other"
"48AB","A1CE",0.613445378151261,"other"
"48AB","EDDE",0.284403669724771,"other"
"48AB","B5F7",0.603448275862069,"other"
"48AB","101F",0.68,"other"
"48AB","B311",0.460869565217391,"other"
"48AB","A41C",0.621848739495798,"other"
"48AB","D8F5",0.324561403508772,"other"
"48AB","8EBE",0.535714285714286,"other"
"48AB","ED95",0.572649572649573,"other"
"48AB","D3B0",0.528925619834711,"other"
"48AB","AE33",0.370689655172414,"other"
"48AB","100F",0.588235294117647,"other"
"48AB","909D",0.045045045045045,"other"
"48AB","96BF",0.0909090909090909,"other"
"48AB","877B",0.110169491525424,"other"
"48AB","8870",0.105263157894737,"mother-daughter"
"48AB","91BD",0.101694915254237,"other"
"E89B","238E",0.652542372881356,"other"
"E89B","2562",0.629032258064516,"other"
"E89B","4999",0.605042016806723,"other"
"E89B","A1CE",0.55,"other"
"E89B","EDDE",0.252336448598131,"other"
"E89B","B5F7",0.607142857142857,"other"
"E89B","101F",0.658536585365854,"other"
"E89B","B311",0.486238532110092,"other"
"E89B","A41C",0.584745762711864,"other"
"E89B","D8F5",0.294642857142857,"other"
"E89B","8EBE",0.431034482758621,"other"
"E89B","ED95",0.521367521367521,"other"
"E89B","D3B0",0.598214285714286,"other"
"E89B","AE33",0.403669724770642,"other"
"E89B","100F",0.663636363636364,"other"
"E89B","909D",0.0576923076923077,"other"
"E89B","96BF",0.0961538461538462,"other"
"E89B","877B",0.19047619047619,"mother-daughter"
"E89B","8870",0.132075471698113,"other"
"E89B","91BD",0.192307692307692,"other"
"238E","2562",0.723214285714286,"other"
"238E","4999",0.669724770642202,"other"
"238E","A1CE",0.594594594594595,"other"
"238E","EDDE",0.25,"other"
"238E","B5F7",0.568807339449541,"other"
"238E","101F",0.652542372881356,"other"
"238E","B311",0.5,"other"
"238E","A41C",0.618181818181818,"other"
"238E","D8F5",0.307692307692308,"other"
"238E","8EBE",0.414414414414414,"other"
"238E","ED95",0.564814814814815,"other"
"238E","D3B0",0.60377358490566,"other"
"238E","AE33",0.398058252427184,"other"
"238E","100F",0.581818181818182,"other"
"238E","909D",0.0631578947368421,"other"
"238E","96BF",0.09375,"other"
"238E","877B",0.148514851485149,"other"
"238E","8870",0.121212121212121,"other"
"238E","91BD",0.15,"other"
"2562","4999",0.629310344827586,"other"
"2562","A1CE",0.642857142857143,"other"
"2562","EDDE",0.269230769230769,"other"
"2562","B5F7",0.603603603603604,"other"
"2562","101F",0.787610619469027,"other"
"2562","B311",0.523809523809524,"other"
"2562","A41C",0.681818181818182,"other"
"2562","D8F5",0.336448598130841,"other"
"2562","8EBE",0.518518518518518,"other"
"2562","ED95",0.6,"other"
"2562","D3B0",0.580357142857143,"other"
"2562","AE33",0.411214953271028,"other"
"2562","100F",0.587719298245614,"other"
"2562","909D",0.0588235294117647,"other"
"2562","96BF",0.0666666666666667,"mother-daughter"
"2562","877B",0.0982142857142857,"other"
"2562","8870",0.0925925925925926,"other"
"2562","91BD",0.0892857142857143,"other"
"4999","A1CE",0.572727272727273,"other"
"4999","EDDE",0.23469387755102,"other"
"4999","B5F7",0.575471698113208,"other"
"4999","101F",0.61864406779661,"other"
"4999","B311",0.505050505050505,"other"
"4999","A41C",0.539823008849557,"other"
"4999","D8F5",0.269230769230769,"other"
"4999","8EBE",0.471153846153846,"other"
"4999","ED95",0.542056074766355,"other"
"4999","D3B0",0.580952380952381,"other"
"4999","AE33",0.386138613861386,"other"
"4999","100F",0.531531531531532,"other"
"4999","909D",0.0543478260869565,"other"
"4999","96BF",0.0978260869565217,"other"
"4999","877B",0.12,"other"
"4999","8870",0.150537634408602,"other"
"4999","91BD",0.121212121212121,"other"
"A1CE","EDDE",0.247311827956989,"other"
"A1CE","B5F7",0.603960396039604,"other"
"A1CE","101F",0.603448275862069,"other"
"A1CE","B311",0.484536082474227,"other"
"A1CE","A41C",0.55045871559633,"other"
"A1CE","D8F5",0.295918367346939,"other"
"A1CE","8EBE",0.40952380952381,"other"
"A1CE","ED95",0.509433962264151,"other"
"A1CE","D3B0",0.477064220183486,"other"
"A1CE","AE33",0.35,"other"
"A1CE","100F",0.586538461538462,"other"
"A1CE","909D",0.0574712643678161,"other"
"A1CE","96BF",0.0666666666666667,"other"
"A1CE","877B",0.0918367346938776,"other"
"A1CE","8870",0.0736842105263158,"other"
"A1CE","91BD",0.0927835051546392,"other"
"EDDE","B5F7",0.264367816091954,"other"
"EDDE","101F",0.240740740740741,"other"
"EDDE","B311",0.352941176470588,"other"
"EDDE","A41C",0.314606741573034,"other"
"EDDE","D8F5",0.595744680851064,"other"
"EDDE","8EBE",0.391304347826087,"other"
"EDDE","ED95",0.270588235294118,"other"
"EDDE","D3B0",0.159574468085106,"other"
"EDDE","AE33",0.238805970149254,"other"
"EDDE","100F",0.241758241758242,"other"
"B5F7","101F",0.578947368421053,"other"
"B5F7","B311",0.586206896551724,"other"
"B5F7","A41C",0.598039215686274,"other"
"B5F7","D8F5",0.273684210526316,"other"
"B5F7","8EBE",0.463917525773196,"other"
"B5F7","ED95",0.555555555555556,"other"
"B5F7","D3B0",0.666666666666667,"other"
"B5F7","AE33",0.433333333333333,"other"
"B5F7","100F",0.709677419354839,"other"
"B5F7","909D",0.075,"other"
"B5F7","96BF",0.0843373493975904,"other"
"B5F7","877B",0.0978260869565217,"other"
"B5F7","8870",0.103448275862069,"other"
"B5F7","91BD",0.123595505617978,"mother-daughter"
"101F","B311",0.472727272727273,"other"
"101F","A41C",0.654867256637168,"other"
"101F","D8F5",0.294642857142857,"other"
"101F","8EBE",0.509090909090909,"other"
"101F","ED95",0.603603603603604,"other"
"101F","D3B0",0.504201680672269,"other"
"101F","AE33",0.390909090909091,"other"
"101F","100F",0.564102564102564,"other"
"101F","909D",0.0576923076923077,"other"
"101F","96BF",0.0654205607476635,"other"
"101F","877B",0.106194690265487,"other"
"101F","8870",0.100917431192661,"other"
"101F","91BD",0.0973451327433628,"other"
"B311","A41C",0.510416666666667,"other"
"B311","D8F5",0.320512820512821,"other"
"B311","8EBE",0.530864197530864,"other"
"B311","ED95",0.528089887640449,"other"
"B311","D3B0",0.473118279569892,"other"
"B311","AE33",0.460526315789474,"other"
"B311","100F",0.5,"other"
"B311","909D",0.0303030303030303,"other"
"B311","96BF",0.0140845070422535,"other"
"B311","877B",0.0246913580246914,"other"
"B311","8870",0.0263157894736842,"other"
"B311","91BD",0.025,"other"
"A41C","D8F5",0.361702127659574,"other"
"A41C","8EBE",0.505050505050505,"other"
"A41C","ED95",0.563106796116505,"other"
"A41C","D3B0",0.486238532110092,"other"
"A41C","AE33",0.446808510638298,"other"
"A41C","100F",0.551401869158878,"other"
"A41C","909D",0.0333333333333333,"other"
"A41C","96BF",0.0898876404494382,"other"
"A41C","877B",0.08,"other"
"A41C","8870",0.0618556701030928,"other"
"A41C","91BD",0.0808080808080808,"other"
"D8F5","8EBE",0.38961038961039,"other"
"D8F5","ED95",0.367816091954023,"other"
"D8F5","D3B0",0.2,"other"
"D8F5","AE33",0.323943661971831,"other"
"D8F5","100F",0.305263157894737,"other"
"8EBE","ED95",0.521739130434783,"other"
"8EBE","D3B0",0.382352941176471,"other"
"8EBE","AE33",0.4375,"other"
"8EBE","100F",0.407766990291262,"other"
"8EBE","909D",0.0285714285714286,"other"
"8EBE","96BF",0.0555555555555556,"other"
"8EBE","877B",0.0481927710843374,"other"
"8EBE","8870",0.0512820512820513,"other"
"8EBE","91BD",0.036144578313253,"other"
"ED95","D3B0",0.53,"other"
"ED95","AE33",0.476744186046512,"other"
"ED95","100F",0.635416666666667,"other"
"ED95","909D",0.037037037037037,"other"
"ED95","96BF",0.0352941176470588,"other"
"ED95","877B",0.0531914893617021,"other"
"ED95","8870",0.0681818181818182,"other"
"ED95","91BD",0.0537634408602151,"other"
"D3B0","AE33",0.422222222222222,"other"
"D3B0","100F",0.645833333333333,"other"
"D3B0","909D",0.0759493670886076,"other"
"D3B0","96BF",0.126582278481013,"other"
"D3B0","877B",0.176470588235294,"other"
"D3B0","8870",0.172839506172839,"other"
"D3B0","91BD",0.151162790697674,"other"
"AE33","100F",0.534883720930233,"other"
"100F","909D",0.072289156626506,"mother-daughter"
"100F","96BF",0.0689655172413793,"other"
"100F","877B",0.0833333333333333,"other"
"100F","8870",0.0879120879120879,"other"
"100F","91BD",0.10752688172043,"other"
"909D","96BF",0.333333333333333,"other"
"909D","877B",0.347826086956522,"other"
"909D","8870",0.368421052631579,"other"
"909D","91BD",0.304347826086957,"other"
"96BF","877B",0.458333333333333,"other"
"96BF","8870",0.5,"other"
"96BF","91BD",0.478260869565217,"other"
"877B","8870",0.64,"other"
"877B","91BD",0.8,"other"
"8870","91BD",0.6,"other"
