"from","to","weight","pair_type"
"A0CF","A1D2",0.689655172413793,"other"
"A0CF","C073",0.752136752136752,"other"
"A0CF","5440",0.504424778761062,"other"
"A0CF","5EBF3C",0.481132075471698,"other"
"A0CF","61B2",0.552380952380952,"other"
"A0CF","1F36",0.477064220183486,"other"
"A0CF","4D10",0.538461538461538,"other"
"A0CF","CE1D",0.416666666666667,"other"
"A0CF","1A0D",0.660550458715596,"other"
"A0CF","94D3",0.336448598130841,"other"
"A0CF","775E",0.390909090909091,"other"
"A0CF","5DED",0.561904761904762,"other"
"A0CF","4FCA",0.5,"other"
"A0CF","4F91",0.455357142857143,"other"
"A0CF","4D01",0.425925925925926,"other"
"A0CF","5971",0.166666666666667,"other"
"A0CF","0832",0.144230769230769,"other"
"A0CF","A093",0.169642857142857,"other"
"A0CF","A4F8",0.178571428571429,"other"
"A0CF","900E",0.152380952380952,"other"
"A0CF","9900",0.0495049504950495,"other"
"A1D2","C073",0.722689075630252,"other"
"A1D2","5440",0.545454545454545,"other"
"A1D2","5EBF3C",0.440366972477064,"other"
"A1D2","61B2",0.495412844036697,"other"
"A1D2","1F36",0.504672897196262,"other"
"A1D2","4D10",0.481481481481481,"other"
"A1D2","CE1D",0.403669724770642,"other"
"A1D2","1A0D",0.660550458715596,"other"
"A1D2","94D3",0.324074074074074,"other"
"A1D2","775E",0.443396226415094,"other"
"A1D2","5DED",0.518518518518518,"other"
"A1D2","4FCA",0.475,"other"
"A1D2","4F91",0.468468468468468,"other"
"A1D2","4D01",0.439252336448598,"other"
"A1D2","5971",0.176991150442478,"other"
"A1D2","0832",0.155339805825243,"other"
"A1D2","A093",0.190909090909091,"other"
"A1D2","A4F8",0.189189189189189,"other"
"A1D2","900E",0.174757281553398,"other"
"A1D2","9900",0.06,"other"
"C073","5440",0.504201680672269,"other"
"C073","5EBF3C",0.482142857142857,"other"
"C073","61B2",0.54954954954955,"other"
"C073","1F36",0.452991452991453,"other"
"C073","4D10",0.482456140350877,"other"
"C073","CE1D",0.408695652173913,"other"
"C073","1A0D",0.623931623931624,"other"
"C073","94D3",0.321739130434783,"other"
"C073","775E",0.372881355932203,"other"
"C073","5DED",0.544642857142857,"other"
"C073","4FCA",0.453125,"other"
"C073","4F91",0.398373983739837,"other"
"C073","4D01",0.442477876106195,"other"
"C073","5971",0.203389830508475,"other"
"C073","0832",0.153153153153153,"mother-daughter"
"C073","A093",0.186440677966102,"other"
"C073","A4F8",0.205128205128205,"other"
"C073","900E",0.130434782608696,"other"
"C073","9900",0.036036036036036,"other"
"5440","5EBF3C",0.393617021276596,"other"
"5440","61B2",0.457446808510638,"other"
"5440","1F36",0.467391304347826,"other"
"5440","4D10",0.440860215053763,"other"
"5440","CE1D",0.511904761904762,"other"
"5440","1A0D",0.534653465346535,"other"
"5440","94D3",0.4625,"other"
"5440","775E",0.411111111111111,"other"
"5440","5DED",0.452631578947368,"other"
"5440","4FCA",0.438095238095238,"other"
"5440","4F91",0.442105263157895,"other"
"5440","4D01",0.471264367816092,"other"
"5440","5971",0.103092783505155,"other"
"5440","0832",0.0813953488372093,"other"
"5440","A093",0.09375,"other"
"5440","A4F8",0.0927835051546392,"other"
"5440","900E",0.0795454545454545,"other"
"5EBF3C","61B2",0.51219512195122,"other"
"5EBF3C","1F36",0.506172839506173,"other"
"5EBF3C","4D10",0.457831325301205,"other"
"5EBF3C","CE1D",0.373493975903614,"other"
"5EBF3C","1A0D",0.543478260869565,"other"
"5EBF3C","94D3",0.333333333333333,"other"
