"from","to","weight","pair_type"
"A0CF","A4F8",0.633928571428571,"other"
"A0CF","A1D2",0.583333333333333,"other"
"A0CF","CE1D",0.273684210526316,"other"
"A0CF","1A0D",0.635514018691589,"other"
"A0CF","94D3",0.505050505050505,"other"
"A0CF","9900",0.644067796610169,"other"
"A0CF","5440",0.657407407407407,"other"
"A0CF","5DED",0.0851063829787234,"other"
"A0CF","4F91",0.518867924528302,"other"
"A0CF","A093",0.41747572815534,"other"
"A0CF","5EBF3C",0.495145631067961,"other"
"A0CF","0832",0.554545454545455,"other"
"A0CF","775E",0.475247524752475,"other"
"A0CF","61B2",0.519230769230769,"other"
"A0CF","4D10",0.625,"other"
"A0CF","900E",0.548387096774194,"other"
"A0CF","8712",0.532786885245902,"other"
"A0CF","1338",0.571428571428571,"other"
"A0CF","4FCA",0.610619469026549,"other"
"A0CF","5876",0.0210526315789474,"other"
"A0CF","E89B",0.172413793103448,"other"
"A0CF","238E",0.131578947368421,"other"
"A0CF","4107",0.161016949152542,"other"
"A0CF","A290",0.155172413793103,"other"
"A4F8","A1D2",0.596153846153846,"other"
"A4F8","CE1D",0.288888888888889,"other"
"A4F8","1A0D",0.60377358490566,"other"
"A4F8","94D3",0.454545454545455,"other"
"A4F8","9900",0.6875,"other"
"A4F8","5440",0.626168224299065,"other"
"A4F8","5DED",0.0777777777777778,"other"
"A4F8","4F91",0.544554455445545,"other"
"A4F8","A093",0.396039603960396,"other"
"A4F8","5EBF3C",0.46078431372549,"other"
"A4F8","0832",0.611650485436893,"other"
"A4F8","775E",0.411764705882353,"other"
"A4F8","61B2",0.53,"other"
"A4F8","4D10",0.547169811320755,"other"
"A4F8","900E",0.484126984126984,"other"
"A4F8","8712",0.467741935483871,"other"
"A4F8","1338",0.568807339449541,"other"
"A4F8","4FCA",0.609090909090909,"other"
"A4F8","5876",0.010989010989011,"other"
"A4F8","E89B",0.169642857142857,"other"
"A4F8","238E",0.158878504672897,"other"
"A4F8","4107",0.178571428571429,"other"
"A4F8","A290",0.172727272727273,"other"
"A1D2","CE1D",0.268292682926829,"other"
"A1D2","1A0D",0.564356435643564,"other"
"A1D2","94D3",0.48314606741573,"other"
"A1D2","9900",0.669811320754717,"other"
"A1D2","5440",0.603960396039604,"other"
"A1D2","5DED",0.0625,"other"
"A1D2","4F91",0.565217391304348,"other"
"A1D2","A093",0.449438202247191,"other"
"A1D2","5EBF3C",0.489130434782609,"other"
"A1D2","0832",0.571428571428571,"other"
"A1D2","775E",0.450549450549451,"other"
"A1D2","61B2",0.484210526315789,"other"
"A1D2","4D10",0.504950495049505,"other"
"A1D2","900E",0.5625,"other"
"A1D2","8712",0.478260869565217,"other"
"A1D2","1338",0.558823529411765,"other"
"A1D2","4FCA",0.571428571428571,"other"
"A1D2","5876",0.0126582278481013,"other"
"A1D2","E89B",0.155339805825243,"other"
"A1D2","238E",0.12,"mother-daughter"
"A1D2","4107",0.153846153846154,"other"
"A1D2","A290",0.135922330097087,"other"
"CE1D","1A0D",0.255813953488372,"other"
"CE1D","94D3",0.344262295081967,"other"
"CE1D","9900",0.27,"other"
"CE1D","5440",0.230769230769231,"other"
"CE1D","5DED",0.166666666666667,"other"
"CE1D","4F91",0.220779220779221,"other"
"CE1D","A093",0.295081967213115,"other"
"CE1D","5EBF3C",0.260869565217391,"other"
"CE1D","0832",0.253012048192771,"other"
"CE1D","775E",0.344262295081967,"other"
"CE1D","61B2",0.358208955223881,"other"
"CE1D","4D10",0.259259259259259,"other"
"CE1D","900E",0.157407407407407,"other"
"CE1D","8712",0.176470588235294,"other"
"CE1D","1338",0.238636363636364,"other"
"CE1D","4FCA",0.223404255319149,"other"
"CE1D","5876",0.0344827586206897,"other"
"1A0D","94D3",0.528089887640449,"other"
"1A0D","9900",0.660550458715596,"other"
"1A0D","5440",0.643564356435644,"other"
"1A0D","5DED",0.0470588235294118,"other"
"1A0D","4F91",0.541666666666667,"other"
"1A0D","A093",0.4,"other"
"1A0D","5EBF3C",0.516129032258065,"other"
"1A0D","0832",0.564356435643564,"other"
"1A0D","775E",0.387755102040816,"other"
"1A0D","61B2",0.435643564356436,"other"
"1A0D","4D10",0.67741935483871,"other"
"1A0D","900E",0.52991452991453,"other"
"1A0D","8712",0.474576271186441,"other"
"1A0D","1338",0.567307692307692,"other"
"1A0D","4FCA",0.625,"other"
"1A0D","E89B",0.194174757281553,"other"
"1A0D","238E",0.171717171717172,"other"
"1A0D","4107",0.203883495145631,"other"
"1A0D","A290",0.186274509803922,"other"
"94D3","9900",0.435185185185185,"other"
"94D3","5440",0.443298969072165,"other"
"94D3","5DED",0.0862068965517241,"other"
"94D3","4F91",0.370786516853933,"other"
"94D3","A093",0.573529411764706,"other"
"94D3","5EBF3C",0.575342465753425,"other"
"94D3","0832",0.389473684210526,"other"
"94D3","775E",0.549295774647887,"other"
"94D3","61B2",0.4875,"other"
"94D3","4D10",0.529411764705882,"other"
"94D3","900E",0.353982300884956,"other"
"94D3","8712",0.40952380952381,"other"
"94D3","1338",0.522222222222222,"other"
"94D3","4FCA",0.415841584158416,"other"
"94D3","E89B",0.0319148936170213,"other"
"94D3","238E",0.0344827586206897,"other"
"94D3","4107",0.0315789473684211,"other"
"94D3","A290",0.0326086956521739,"other"
"9900","5440",0.712962962962963,"other"
"9900","5DED",0.0588235294117647,"other"
"9900","4F91",0.560747663551402,"other"
"9900","A093",0.381818181818182,"other"
"9900","5EBF3C",0.428571428571429,"other"
"9900","0832",0.623853211009174,"other"
"9900","775E",0.383928571428571,"other"
"9900","61B2",0.477477477477477,"other"
"9900","4D10",0.605504587155963,"other"
"9900","900E",0.65,"other"
"9900","8712",0.531746031746032,"other"
"9900","1338",0.568965517241379,"other"
"9900","4FCA",0.693693693693694,"other"
"9900","5876",0.00980392156862745,"other"
"9900","E89B",0.314814814814815,"other"
"9900","238E",0.238532110091743,"other"
"9900","4107",0.288288288288288,"other"
"9900","A290",0.272727272727273,"mother-daughter"
"5440","5DED",0.0689655172413793,"other"
"5440","4F91",0.56701030927835,"other"
"5440","A093",0.37,"other"
"5440","5EBF3C",0.435643564356436,"other"
"5440","0832",0.636363636363636,"other"
"5440","775E",0.386138613861386,"other"
"5440","61B2",0.446601941747573,"other"
"5440","4D10",0.616161616161616,"other"
"5440","900E",0.619469026548673,"other"
"5440","8712",0.53448275862069,"other"
"5440","1338",0.546296296296296,"other"
"5440","4FCA",0.647619047619048,"other"
"5440","E89B",0.257425742574257,"mother-daughter"
"5440","238E",0.212121212121212,"other"
"5440","4107",0.230769230769231,"other"
"5440","A290",0.25,"other"
"5DED","4F91",0.0869565217391304,"other"
"5DED","A093",0.132075471698113,"other"
"5DED","5EBF3C",0.0625,"other"
"5DED","0832",0.0493827160493827,"other"
"5DED","775E",0.0677966101694915,"other"
"5DED","61B2",0.0746268656716418,"other"
"5DED","4D10",0.0375,"other"
"5DED","900E",0.00952380952380952,"other"
"5DED","8712",0.0202020202020202,"other"
"5DED","1338",0.0344827586206897,"other"
"5DED","4FCA",0.032258064516129,"other"
"5DED","5876",0.1,"other"
"4F91","A093",0.322222222222222,"other"
"4F91","5EBF3C",0.426966292134831,"other"
"4F91","0832",0.548387096774194,"other"
"4F91","775E",0.326086956521739,"other"
"4F91","61B2",0.408602150537634,"other"
"4F91","4D10",0.543478260869565,"other"
"4F91","900E",0.447368421052632,"other"
"4F91","8712",0.379310344827586,"other"
"4F91","1338",0.49,"other"
"4F91","4FCA",0.534653465346535,"other"
"4F91","5876",0.0144927536231884,"other"
"4F91","E89B",0.172043010752688,"other"
"4F91","238E",0.133333333333333,"other"
"4F91","4107",0.170212765957447,"other"
"4F91","A290",0.138297872340426,"other"
"A093","5EBF3C",0.435897435897436,"other"
"A093","0832",0.316326530612245,"other"
"A093","775E",0.507042253521127,"other"
"A093","61B2",0.526315789473684,"other"
"A093","4D10",0.380434782608696,"other"
"A093","900E",0.293103448275862,"other"
"A093","8712",0.355140186915888,"other"
"A093","1338",0.425531914893617,"other"
"A093","4FCA",0.372549019607843,"other"
"A093","5876",0.0377358490566038,"other"
"A093","E89B",0.010752688172043,"other"
"A093","238E",0.0116279069767442,"other"
"A093","4107",0.0106382978723404,"other"
"A093","A290",0.010989010989011,"other"
"5EBF3C","0832",0.397959183673469,"other"
"5EBF3C","775E",0.474358974358974,"other"
"5EBF3C","61B2",0.476190476190476,"other"
"5EBF3C","4D10",0.534090909090909,"other"
"5EBF3C","900E",0.385964912280702,"other"
"5EBF3C","8712",0.429906542056075,"other"
