"from","to","weight","pair_type"
"1A0D","94D3",0.148514851485149,"other"
"1A0D","5440",0.609090909090909,"other"
"1A0D","1338",0.216981132075472,"other"
"1A0D","E89B",0.616822429906542,"other"
"1A0D","238E",0.63963963963964,"other"
"1A0D","4107",0.783783783783784,"other"
"1A0D","110D",0.722222222222222,"other"
"1A0D","1E39",0.672727272727273,"other"
"1A0D","2562",0.736842105263158,"other"
"1A0D","D8F5",0.684684684684685,"other"
"1A0D","4999",0.820754716981132,"other"
"1A0D","EDDE",0.588785046728972,"other"
"1A0D","B5F7",0.581818181818182,"other"
"1A0D","101F",0.669642857142857,"other"
"1A0D","50FB",0.691588785046729,"other"
"1A0D","F6AA",0.223300970873786,"other"
"1A0D","A4F8",0.642201834862385,"other"
"1A0D","8712",0.194174757281553,"other"
"1A0D","A1CE",0.731481481481482,"other"
"1A0D","B311",0.539823008849557,"other"
"1A0D","7789",0.08,"other"
"1A0D","48AB",0.148514851485149,"other"
"1A0D","F50E",0.099009900990099,"other"
"1A0D","A41C",0.178217821782178,"other"
"94D3","5440",0.1625,"other"
"94D3","1338",0.551724137931034,"other"
"94D3","E89B",0.126582278481013,"other"
"94D3","238E",0.113636363636364,"other"
"94D3","4107",0.151515151515152,"other"
"94D3","110D",0.120879120879121,"other"
"94D3","1E39",0.149425287356322,"other"
"94D3","2562",0.128712871287129,"other"
"94D3","D8F5",0.119565217391304,"other"
"94D3","4999",0.112244897959184,"other"
"94D3","EDDE",0.131578947368421,"other"
"94D3","B5F7",0.168831168831169,"other"
"94D3","101F",0.119565217391304,"other"
"94D3","50FB",0.114942528735632,"other"
"94D3","F6AA",0.448275862068966,"other"
"94D3","A4F8",0.117647058823529,"other"
"94D3","8712",0.3,"other"
"94D3","A1CE",0.0842105263157895,"other"
"94D3","B311",0.0588235294117647,"other"
"5440","1338",0.232558139534884,"other"
"5440","E89B",0.648351648351648,"other"
"5440","238E",0.728260869565217,"other"
"5440","4107",0.666666666666667,"other"
"5440","110D",0.58252427184466,"other"
"5440","1E39",0.712765957446808,"other"
"5440","2562",0.699029126213592,"other"
"5440","D8F5",0.763440860215054,"other"
"5440","4999",0.619047619047619,"other"
"5440","EDDE",0.651685393258427,"other"
"5440","B5F7",0.715909090909091,"other"
"5440","101F",0.673469387755102,"other"
"5440","50FB",0.698924731182796,"other"
"5440","F6AA",0.197674418604651,"other"
"5440","A4F8",0.733333333333333,"other"
"5440","8712",0.149425287356322,"other"
"5440","A1CE",0.561904761904762,"other"
"5440","B311",0.659340659340659,"other"
"5440","7789",0.0365853658536585,"other"
"5440","48AB",0.0333333333333333,"other"
"5440","F50E",0.0476190476190476,"other"
"5440","A41C",0.0434782608695652,"other"
"1338","E89B",0.2,"other"
"1338","238E",0.21978021978022,"other"
"1338","4107",0.221153846153846,"other"
"1338","110D",0.197916666666667,"other"
"1338","1E39",0.241758241758242,"other"
"1338","2562",0.221153846153846,"other"
"1338","D8F5",0.234042553191489,"other"
"1338","4999",0.184466019417476,"other"
"1338","EDDE",0.192771084337349,"other"
"1338","B5F7",0.271604938271605,"other"
"1338","101F",0.234042553191489,"other"
"1338","50FB",0.235955056179775,"other"
"1338","F6AA",0.617647058823529,"other"
"1338","A4F8",0.213483146067416,"other"
"1338","8712",0.485714285714286,"other"
"1338","A1CE",0.171717171717172,"other"
"1338","B311",0.157303370786517,"other"
"E89B","238E",0.631578947368421,"other"
"E89B","4107",0.568807339449541,"other"
"E89B","110D",0.606060606060606,"other"
"E89B","1E39",0.670212765957447,"other"
"E89B","2562",0.613207547169811,"other"
"E89B","D8F5",0.63265306122449,"other"
"E89B","4999",0.596153846153846,"other"
"E89B","EDDE",0.625,"other"
"E89B","B5F7",0.597826086956522,"other"
"E89B","101F",0.63265306122449,"other"
"E89B","50FB",0.673913043478261,"other"
"E89B","F6AA",0.222222222222222,"other"
"E89B","A4F8",0.67032967032967,"other"
"E89B","8712",0.170731707317073,"other"
"E89B","A1CE",0.553398058252427,"other"
"E89B","B311",0.633333333333333,"other"
"E89B","7789",0.051948051948052,"other"
"E89B","48AB",0.0595238095238095,"other"
"E89B","F50E",0.0632911392405063,"other"
"E89B","A41C",0.0823529411764706,"other"
"238E","4107",0.666666666666667,"other"
"238E","110D",0.647058823529412,"other"
"238E","1E39",0.711340206185567,"other"
"238E","2562",0.714285714285714,"other"
"238E","D8F5",0.742268041237113,"other"
"238E","4999",0.62037037037037,"other"
"238E","EDDE",0.6,"other"
"238E","B5F7",0.608247422680412,"other"
"238E","101F",0.707070707070707,"other"
"238E","50FB",0.734042553191489,"other"
"238E","F6AA",0.186813186813187,"other"
"238E","A4F8",0.712765957446808,"other"
"238E","8712",0.193181818181818,"other"
"238E","A1CE",0.594339622641509,"other"
"238E","B311",0.67741935483871,"other"
"238E","7789",0.0843373493975904,"other"
"238E","48AB",0.0769230769230769,"other"
"238E","F50E",0.0941176470588235,"other"
"238E","A41C",0.0978260869565217,"other"
"4107","110D",0.719626168224299,"other"
"4107","1E39",0.63963963963964,"other"
"4107","2562",0.75,"other"
"4107","D8F5",0.651785714285714,"other"
"4107","4999",0.752293577981651,"other"
"4107","EDDE",0.570093457943925,"other"
"4107","B5F7",0.592592592592593,"other"
"4107","101F",0.697247706422018,"other"
"4107","50FB",0.657407407407407,"other"
"4107","F6AA",0.180952380952381,"other"
"4107","A4F8",0.623853211009174,"other"
"4107","8712",0.198019801980198,"other"
"4107","A1CE",0.712962962962963,"other"
"4107","B311",0.577981651376147,"other"
"4107","7789",0.0707070707070707,"other"
"4107","48AB",0.151515151515152,"other"
"4107","F50E",0.101010101010101,"other"
"4107","A41C",0.17,"other"
"110D","1E39",0.619047619047619,"other"
"110D","2562",0.688073394495413,"other"
"110D","D8F5",0.601851851851852,"other"
"110D","4999",0.688679245283019,"other"
"110D","EDDE",0.485714285714286,"other"
"110D","B5F7",0.584158415841584,"other"
"110D","101F",0.663461538461538,"other"
"110D","50FB",0.67,"other"
"110D","F6AA",0.217391304347826,"other"
"110D","A4F8",0.633663366336634,"other"
"110D","8712",0.197802197802198,"other"
"110D","A1CE",0.647619047619048,"other"
"110D","B311",0.584158415841584,"other"
"110D","7789",0.0681818181818182,"other"
"110D","48AB",0.146067415730337,"other"
"110D","F50E",0.102272727272727,"other"
"110D","A41C",0.179775280898876,"other"
"1E39","2562",0.685185185185185,"other"
"1E39","D8F5",0.762886597938144,"other"
"1E39","4999",0.623853211009174,"other"
"1E39","EDDE",0.571428571428571,"other"
"1E39","B5F7",0.698924731182796,"other"
"1E39","101F",0.660194174757282,"other"
"1E39","50FB",0.701030927835051,"other"
"1E39","F6AA",0.222222222222222,"other"
"1E39","A4F8",0.715789473684211,"other"
"1E39","8712",0.175824175824176,"other"
"1E39","A1CE",0.613207547169811,"other"
"1E39","B311",0.680851063829787,"other"
"1E39","7789",0.0823529411764706,"other"
"1E39","48AB",0.0869565217391304,"other"
"1E39","F50E",0.104651162790698,"mother-daughter"
"1E39","A41C",0.0957446808510638,"other"
"2562","D8F5",0.728971962616822,"other"
"2562","4999",0.752293577981651,"other"
"2562","EDDE",0.584905660377358,"other"
"2562","B5F7",0.622641509433962,"other"
"2562","101F",0.813725490196078,"other"
"2562","50FB",0.688679245283019,"other"
"2562","F6AA",0.192307692307692,"other"
"2562","A4F8",0.638888888888889,"other"
"2562","8712",0.174757281553398,"other"
"2562","A1CE",0.712962962962963,"other"
"2562","B311",0.653846153846154,"other"
"2562","7789",0.0816326530612245,"other"
"2562","48AB",0.117647058823529,"mother-daughter"
"2562","F50E",0.101010101010101,"other"
"2562","A41C",0.147058823529412,"other"
"D8F5","4999",0.682242990654206,"other"
"D8F5","EDDE",0.670212765957447,"other"
"D8F5","B5F7",0.694736842105263,"other"
"D8F5","101F",0.775510204081633,"other"
"D8F5","50FB",0.731958762886598,"other"
"D8F5","F6AA",0.21505376344086,"other"
"D8F5","A4F8",0.765957446808511,"other"
"D8F5","8712",0.182795698924731,"other"
"D8F5","A1CE",0.641509433962264,"other"
"D8F5","B311",0.712765957446808,"other"
"D8F5","7789",0.0795454545454545,"other"
"D8F5","48AB",0.0729166666666667,"other"
"D8F5","F50E",0.0888888888888889,"other"
"D8F5","A41C",0.0816326530612245,"other"
"4999","EDDE",0.598039215686274,"other"
"4999","B5F7",0.560747663551402,"other"
"4999","101F",0.69811320754717,"other"
"4999","50FB",0.657142857142857,"other"
"4999","F6AA",0.202020202020202,"other"
"4999","A4F8",0.622641509433962,"other"
"4999","8712",0.171717171717172,"other"
"4999","A1CE",0.730769230769231,"other"
"4999","B311",0.575471698113208,"other"
"4999","7789",0.0860215053763441,"other"
"4999","48AB",0.147368421052632,"other"
"4999","F50E",0.118279569892473,"other"
"4999","A41C",0.191489361702128,"other"
"EDDE","B5F7",0.582417582417582,"other"
"EDDE","101F",0.635416666666667,"other"
"EDDE","50FB",0.606382978723404,"other"
"EDDE","F6AA",0.230769230769231,"other"
"EDDE","A4F8",0.619565217391304,"other"
"EDDE","8712",0.192307692307692,"other"
"EDDE","A1CE",0.509615384615385,"other"
"EDDE","B311",0.582417582417582,"other"
"EDDE","7789",0.0263157894736842,"other"
"EDDE","48AB",0.0238095238095238,"other"
"EDDE","F50E",0.0253164556962025,"other"
"EDDE","A41C",0.0229885057471264,"other"
"B5F7","101F",0.61,"other"
"B5F7","50FB",0.614583333333333,"other"
"B5F7","F6AA",0.265822784810127,"other"
"B5F7","A4F8",0.7,"other"
"B5F7","8712",0.154761904761905,"other"
"B5F7","A1CE",0.548076923076923,"other"
"B5F7","B311",0.644444444444444,"other"
"B5F7","7789",0.0123456790123457,"other"
"B5F7","48AB",0.0227272727272727,"other"
"B5F7","F50E",0.0119047619047619,"other"
"B5F7","A41C",0.0108695652173913,"other"
"101F","50FB",0.696969696969697,"other"
"101F","F6AA",0.21505376344086,"other"
"101F","A4F8",0.676767676767677,"other"
"101F","8712",0.208791208791209,"other"
"101F","A1CE",0.673076923076923,"other"
"101F","B311",0.677083333333333,"other"
"101F","7789",0.0795454545454545,"other"
"101F","48AB",0.0957446808510638,"other"
"101F","F50E",0.0888888888888889,"other"
"101F","A41C",0.115789473684211,"other"
"50FB","F6AA",0.215909090909091,"other"
"50FB","A4F8",0.739130434782609,"other"
"50FB","8712",0.181818181818182,"other"
"50FB","A1CE",0.647058823529412,"other"
"50FB","B311",0.684782608695652,"other"
"50FB","7789",0.0853658536585366,"other"
"50FB","48AB",0.0777777777777778,"other"
"50FB","F50E",0.0823529411764706,"other"
"50FB","A41C",0.0752688172043011,"other"
"F6AA","A4F8",0.193181818181818,"other"
"F6AA","8712",0.484848484848485,"other"
"F6AA","A1CE",0.153061224489796,"other"
"F6AA","B311",0.162790697674419,"other"
"A4F8","8712",0.186046511627907,"other"
"A4F8","A1CE",0.580952380952381,"other"
"A4F8","B311",0.719101123595506,"other"
"A4F8","7789",0.0609756097560976,"other"
"A4F8","48AB",0.0555555555555556,"other"
"A4F8","F50E",0.0588235294117647,"other"
"A4F8","A41C",0.0537634408602151,"other"
"8712","A1CE",0.170212765957447,"other"
"8712","B311",0.127906976744186,"other"
"A1CE","B311",0.533333333333333,"other"
"A1CE","7789",0.0795454545454545,"other"
"A1CE","48AB",0.144444444444444,"other"
"A1CE","F50E",0.101123595505618,"other"
"A1CE","A41C",0.164835164835165,"mother-daughter"
"B311","7789",0.0933333333333333,"mother-daughter"
"B311","48AB",0.0843373493975904,"other"
"B311","F50E",0.0897435897435897,"other"
"B311","A41C",0.0813953488372093,"other"
"7789","48AB",0.5,"other"
"7789","F50E",0.727272727272727,"other"
"7789","A41C",0.421052631578947,"other"
"48AB","F50E",0.588235294117647,"other"
"48AB","A41C",0.75,"other"
"F50E","A41C",0.578947368421053,"other"
