"from","to","weight","pair_type"
"5EBF3C","28F0",0.174757281553398,"other"
"4F91","0832",0.71,"other"
"4F91","A093",0.714285714285714,"other"
"4F91","8712",0.640350877192982,"other"
"4F91","A1D2",0.596330275229358,"other"
"4F91","4D10",0.505050505050505,"other"
"4F91","1A0D",0.607843137254902,"other"
"4F91","94D3",0.647619047619048,"other"
"4F91","9900",0.663636363636364,"other"
"4F91","775E",0.716981132075472,"other"
"4F91","A4F8",0.679245283018868,"other"
"4F91","238E",0.62037037037037,"other"
"4F91","A290",0.60377358490566,"other"
"4F91","E89B",0.546296296296296,"other"
"4F91","0E3A",0.0697674418604651,"other"
"4F91","110D",0.15625,"other"
"4F91","175F",0.168421052631579,"other"
"4F91","1E39",0.136842105263158,"other"
"4F91","2562",0.154639175257732,"other"
"4F91","FA6F",0.159574468085106,"other"
"4F91","28F0",0.139784946236559,"other"
"0832","A093",0.852941176470588,"other"
"0832","8712",0.781818181818182,"other"
"0832","A1D2",0.726415094339623,"other"
"0832","4D10",0.564356435643564,"other"
"0832","1A0D",0.663461538461538,"other"
"0832","94D3",0.733333333333333,"other"
"0832","9900",0.72972972972973,"other"
"0832","775E",0.768518518518518,"other"
"0832","A4F8",0.731481481481482,"other"
"0832","238E",0.752380952380952,"other"
"0832","A290",0.704761904761905,"other"
"0832","E89B",0.614678899082569,"other"
"0832","0E3A",0.0520833333333333,"other"
"0832","110D",0.132075471698113,"other"
"0832","175F",0.132075471698113,"other"
"0832","1E39",0.158415841584158,"other"
"0832","2562",0.141509433962264,"other"
"0832","FA6F",0.134615384615385,"other"
"0832","28F0",0.15,"other"
"A093","8712",0.814159292035398,"other"
"A093","A1D2",0.794392523364486,"other"
"A093","4D10",0.560747663551402,"other"
"A093","1A0D",0.669724770642202,"other"
"A093","94D3",0.80188679245283,"other"
"A093","9900",0.810810810810811,"other"
"A093","775E",0.851851851851852,"other"
"A093","A4F8",0.798165137614679,"other"
"A093","238E",0.787037037037037,"other"
"A093","A290",0.740740740740741,"other"
"A093","E89B",0.681818181818182,"other"
"A093","0E3A",0.0784313725490196,"other"
"A093","110D",0.162162162162162,"mother-daughter"
"A093","175F",0.162162162162162,"other"
"A093","1E39",0.188679245283019,"other"
"A093","2562",0.160714285714286,"other"
"A093","FA6F",0.165137614678899,"other"
"A093","28F0",0.180952380952381,"other"
"8712","A1D2",0.71551724137931,"other"
"8712","4D10",0.539823008849557,"other"
"8712","1A0D",0.629310344827586,"other"
"8712","94D3",0.706896551724138,"other"
"8712","9900",0.777777777777778,"other"
"8712","775E",0.78448275862069,"other"
"8712","A4F8",0.765217391304348,"other"
"8712","238E",0.785714285714286,"other"
"8712","A290",0.681034482758621,"other"
"8712","E89B",0.641025641025641,"other"
"8712","0E3A",0.0833333333333333,"other"
"8712","110D",0.259259259259259,"other"
"8712","175F",0.259259259259259,"other"
"8712","1E39",0.231481481481481,"other"
"8712","2562",0.256880733944954,"other"
"8712","FA6F",0.229357798165138,"other"
"8712","28F0",0.235849056603774,"other"
"A1D2","4D10",0.504672897196262,"other"
"A1D2","1A0D",0.6,"other"
"A1D2","94D3",0.712962962962963,"other"
"A1D2","9900",0.725663716814159,"other"
"A1D2","775E",0.779816513761468,"other"
"A1D2","A4F8",0.775700934579439,"other"
"A1D2","238E",0.747663551401869,"other"
"A1D2","A290",0.669724770642202,"other"
"A1D2","E89B",0.642201834862385,"other"
"A1D2","0E3A",0.0947368421052632,"other"
"A1D2","110D",0.194174757281553,"other"
"A1D2","175F",0.205882352941176,"other"
"A1D2","1E39",0.2,"other"
"A1D2","2562",0.215686274509804,"mother-daughter"
"A1D2","FA6F",0.21,"other"
"A1D2","28F0",0.18,"other"
"4D10","1A0D",0.659340659340659,"other"
"4D10","94D3",0.568627450980392,"other"
"4D10","9900",0.545454545454545,"other"
"4D10","775E",0.564814814814815,"other"
"4D10","A4F8",0.542056074766355,"other"
"4D10","238E",0.572815533980582,"other"
"4D10","A290",0.585858585858586,"other"
"4D10","E89B",0.604166666666667,"other"
"4D10","0E3A",0.0533333333333333,"other"
"4D10","110D",0.101123595505618,"other"
"4D10","175F",0.101123595505618,"other"
"4D10","1E39",0.104651162790698,"other"
"4D10","2562",0.1,"other"
"4D10","FA6F",0.116279069767442,"other"
"4D10","28F0",0.107142857142857,"other"
"1A0D","94D3",0.650943396226415,"other"
"1A0D","9900",0.651785714285714,"other"
"1A0D","775E",0.719626168224299,"other"
"1A0D","A4F8",0.636363636363636,"other"
"1A0D","238E",0.654205607476635,"other"
"1A0D","A290",0.702970297029703,"other"
"1A0D","E89B",0.656862745098039,"other"
"1A0D","0E3A",0.0681818181818182,"other"
"1A0D","110D",0.153061224489796,"other"
"1A0D","175F",0.153061224489796,"other"
"1A0D","1E39",0.134020618556701,"other"
"1A0D","2562",0.14,"other"
"1A0D","FA6F",0.168421052631579,"other"
"1A0D","28F0",0.148936170212766,"other"
"94D3","9900",0.779816513761468,"other"
"94D3","775E",0.787037037037037,"other"
"94D3","A4F8",0.766355140186916,"other"
"94D3","238E",0.722222222222222,"other"
"94D3","A290",0.660550458715596,"other"
"94D3","E89B",0.679245283018868,"other"
"94D3","0E3A",0.0729166666666667,"other"
"94D3","110D",0.184466019417476,"other"
"94D3","175F",0.196078431372549,"other"
"94D3","1E39",0.178217821782178,"other"
"94D3","2562",0.171428571428571,"other"
"94D3","FA6F",0.176470588235294,"other"
"94D3","28F0",0.17,"other"
"9900","775E",0.780701754385965,"other"
"9900","A4F8",0.776785714285714,"other"
"9900","238E",0.734513274336283,"other"
"9900","A290",0.675438596491228,"other"
"9900","E89B",0.634782608695652,"other"
"9900","0E3A",0.0560747663551402,"other"
"9900","110D",0.211009174311927,"other"
"9900","175F",0.222222222222222,"mother-daughter"
"9900","1E39",0.194444444444444,"other"
"9900","2562",0.220183486238532,"other"
"9900","FA6F",0.214953271028037,"other"
"9900","28F0",0.165137614678899,"other"
"775E","A4F8",0.833333333333333,"other"
"775E","238E",0.772727272727273,"other"
"775E","A290",0.727272727272727,"other"
"775E","E89B",0.654867256637168,"other"
"775E","0E3A",0.0769230769230769,"other"
"775E","110D",0.18018018018018,"other"
"775E","175F",0.190909090909091,"other"
"775E","1E39",0.163636363636364,"other"
"775E","2562",0.168141592920354,"other"
"775E","FA6F",0.205607476635514,"mother-daughter"
"775E","28F0",0.177570093457944,"other"
"A4F8","238E",0.785046728971963,"other"
"A4F8","A290",0.660714285714286,"other"
"A4F8","E89B",0.663636363636364,"other"
"A4F8","0E3A",0.0909090909090909,"other"
"A4F8","110D",0.186915887850467,"other"
"A4F8","175F",0.186915887850467,"other"
"A4F8","1E39",0.180952380952381,"other"
"A4F8","2562",0.185185185185185,"other"
"A4F8","FA6F",0.19047619047619,"other"
"A4F8","28F0",0.173076923076923,"other"
"238E","A290",0.678899082568807,"other"
"238E","E89B",0.636363636363636,"other"
"238E","0E3A",0.0824742268041237,"other"
"238E","110D",0.203883495145631,"other"
"238E","175F",0.203883495145631,"other"
"238E","1E39",0.222222222222222,"other"
"238E","2562",0.225490196078431,"other"
"238E","FA6F",0.184466019417476,"other"
"238E","28F0",0.19,"other"
"A290","E89B",0.635514018691589,"other"
"A290","0E3A",0.0638297872340425,"other"
"A290","110D",0.166666666666667,"other"
"A290","175F",0.166666666666667,"other"
"A290","1E39",0.171717171717172,"other"
"A290","2562",0.16504854368932,"other"
"A290","FA6F",0.147058823529412,"other"
"A290","28F0",0.163265306122449,"other"
"E89B","0E3A",0.0777777777777778,"other"
"E89B","110D",0.16,"other"
"E89B","175F",0.148514851485149,"other"
"E89B","1E39",0.153061224489796,"other"
"E89B","2562",0.181818181818182,"other"
"E89B","FA6F",0.163265306122449,"other"
"E89B","28F0",0.15625,"other"
"0E3A","110D",0.28125,"other"
"0E3A","175F",0.28125,"other"
"0E3A","1E39",0.310344827586207,"other"
"0E3A","2562",0.272727272727273,"other"
"0E3A","FA6F",0.258064516129032,"other"
"0E3A","28F0",0.285714285714286,"other"
"110D","175F",0.875,"other"
"110D","1E39",0.78125,"other"
"110D","2562",0.848484848484849,"other"
"110D","FA6F",0.705882352941177,"other"
"110D","28F0",0.666666666666667,"other"
"175F","1E39",0.727272727272727,"other"
"175F","2562",0.848484848484849,"other"
"175F","FA6F",0.8125,"other"
"175F","28F0",0.666666666666667,"other"
"1E39","2562",0.757575757575758,"other"
"1E39","FA6F",0.666666666666667,"other"
"1E39","28F0",0.67741935483871,"other"
"2562","FA6F",0.735294117647059,"other"
"2562","28F0",0.647058823529412,"other"
"FA6F","28F0",0.709677419354839,"other"
