"from","to","weight","pairID","pair_type"
"110D","ED95",0.5,"110D-ED95","other"
"110D","D3B0",0.2,"110D-D3B0","other"
"110D","8EBE",0.115384615384615,"110D-8EBE","other"
"110D","100F",0.19047619047619,"100F-110D","other"
"110D","909D",0.238095238095238,"110D-909D","other"
"110D","96BF",0.8,"110D-96BF","other"
"110D","877B",0.111111111111111,"110D-877B","other"
"110D","8870",0.666666666666667,"110D-8870","other"
"110D","A1CE",0.307692307692308,"110D-A1CE","other"
"110D","101F",0.25,"101F-110D","other"
"110D","1153",0.107142857142857,"110D-1153","other"
"110D","AE33",0.2,"110D-AE33","other"
"2562","4999",0.0769230769230769,"2562-4999","other"
"2562","B5F7",0.037037037037037,"2562-B5F7","other"
"2562","B311",0.0526315789473684,"2562-B311","other"
"2562","48AB",0.25,"2562-48AB","other"
"2562","ED95",0.142857142857143,"2562-ED95","other"
"2562","D3B0",0.0526315789473684,"2562-D3B0","other"
"2562","8EBE",0.0416666666666667,"2562-8EBE","other"
"2562","100F",0.05,"100F-2562","other"
"2562","909D",0.0476190476190476,"2562-909D","other"
"2562","96BF",0.25,"2562-96BF","other"
"2562","877B",0.04,"2562-877B","other"
"2562","8870",0.2,"2562-8870","other"
"4999","B5F7",0.379310344827586,"4999-B5F7","other"
"4999","B311",0.454545454545455,"4999-B311","other"
"4999","48AB",0.307692307692308,"48AB-4999","other"
"4999","ED95",0.25,"4999-ED95","other"
"4999","D3B0",0.391304347826087,"4999-D3B0","other"
"4999","8EBE",0.321428571428571,"4999-8EBE","other"
"4999","100F",0.5,"100F-4999","other"
"4999","909D",0.478260869565217,"4999-909D","other"
"4999","96BF",0.307692307692308,"4999-96BF","other"
"4999","877B",0.310344827586207,"4999-877B","other"
"4999","8870",0.285714285714286,"4999-8870","other"
"4999","A1CE",0.666666666666667,"4999-A1CE","other"
"4999","101F",0.4,"101F-4999","other"
"4999","1153",0.181818181818182,"1153-4999","other"
"4999","AE33",0.0769230769230769,"4999-AE33","other"
"B5F7","B311",0.642857142857143,"B311-B5F7","other"
"B5F7","48AB",0.107142857142857,"48AB-B5F7","other"
"B5F7","ED95",0.214285714285714,"B5F7-ED95","other"
"B5F7","D3B0",0.642857142857143,"B5F7-D3B0","other"
"B5F7","8EBE",0.821428571428571,"8EBE-B5F7","other"
"B5F7","100F",0.678571428571429,"100F-B5F7","other"
"B5F7","909D",0.714285714285714,"909D-B5F7","other"
"B5F7","96BF",0.107142857142857,"96BF-B5F7","other"
"B5F7","877B",0.857142857142857,"877B-B5F7","other"
"B5F7","8870",0.142857142857143,"8870-B5F7","other"
"B5F7","A1CE",0.344827586206897,"A1CE-B5F7","other"
"B5F7","101F",0.354838709677419,"101F-B5F7","other"
"B5F7","1153",0.709677419354839,"1153-B5F7","mother-daughter"
"B5F7","AE33",0.037037037037037,"AE33-B5F7","other"
"B311","48AB",0.210526315789474,"48AB-B311","other"
"B311","ED95",0.368421052631579,"B311-ED95","other"
"B311","D3B0",0.583333333333333,"B311-D3B0","other"
"B311","8EBE",0.482758620689655,"8EBE-B311","other"
"B311","100F",0.444444444444444,"100F-B311","other"
"B311","909D",0.818181818181818,"909D-B311","other"
"B311","96BF",0.210526315789474,"96BF-B311","other"
"B311","877B",0.62962962962963,"877B-B311","other"
"B311","8870",0.263157894736842,"8870-B311","other"
"B311","A1CE",0.347826086956522,"A1CE-B311","other"
"B311","101F",0.545454545454545,"101F-B311","other"
"B311","1153",0.451612903225806,"1153-B311","other"
"B311","AE33",0.0526315789473684,"AE33-B311","other"
"48AB","ED95",0.571428571428571,"48AB-ED95","other"
"48AB","D3B0",0.210526315789474,"48AB-D3B0","other"
"48AB","8EBE",0.0769230769230769,"48AB-8EBE","other"
"48AB","100F",0.142857142857143,"100F-48AB","other"
"48AB","909D",0.19047619047619,"48AB-909D","other"
"48AB","96BF",1,"48AB-96BF","other"
"48AB","877B",0.0740740740740741,"48AB-877B","other"
"48AB","8870",0.8,"48AB-8870","other"
"48AB","A1CE",0.230769230769231,"48AB-A1CE","other"
"48AB","101F",0.1875,"101F-48AB","other"
"48AB","1153",0.0714285714285714,"1153-48AB","other"
"48AB","AE33",0.25,"48AB-AE33","other"
"ED95","D3B0",0.238095238095238,"D3B0-ED95","other"
"ED95","8EBE",0.192307692307692,"8EBE-ED95","other"
"ED95","100F",0.173913043478261,"100F-ED95","other"
"ED95","909D",0.333333333333333,"909D-ED95","other"
"ED95","96BF",0.571428571428571,"96BF-ED95","other"
"ED95","877B",0.185185185185185,"877B-ED95","other"
"ED95","8870",0.714285714285714,"8870-ED95","other"
"ED95","A1CE",0.1875,"A1CE-ED95","other"
"ED95","101F",0.375,"101F-ED95","other"
"ED95","1153",0.178571428571429,"1153-ED95","other"
"ED95","AE33",0.142857142857143,"AE33-ED95","other"
"D3B0","8EBE",0.482758620689655,"8EBE-D3B0","other"
"D3B0","100F",0.392857142857143,"100F-D3B0","other"
"D3B0","909D",0.6,"909D-D3B0","other"
"D3B0","96BF",0.210526315789474,"96BF-D3B0","other"
"D3B0","877B",0.517241379310345,"877B-D3B0","other"
"D3B0","8870",0.2,"8870-D3B0","other"
"D3B0","A1CE",0.347826086956522,"A1CE-D3B0","other"
"D3B0","101F",0.259259259259259,"101F-D3B0","other"
"D3B0","1153",0.451612903225806,"1153-D3B0","other"
"D3B0","AE33",0.0526315789473684,"AE33-D3B0","other"
"8EBE","100F",0.692307692307692,"100F-8EBE","other"
"8EBE","909D",0.551724137931034,"8EBE-909D","other"
"8EBE","96BF",0.0769230769230769,"8EBE-96BF","other"
"8EBE","877B",0.75,"877B-8EBE","other"
"8EBE","8870",0.115384615384615,"8870-8EBE","other"
"8EBE","A1CE",0.333333333333333,"8EBE-A1CE","other"
"8EBE","101F",0.344827586206897,"101F-8EBE","other"
"8EBE","1153",0.666666666666667,"1153-8EBE","other"
"100F","909D",0.413793103448276,"100F-909D","other"
"100F","96BF",0.142857142857143,"100F-96BF","other"
"100F","877B",0.607142857142857,"100F-877B","other"
"100F","8870",0.19047619047619,"100F-8870","other"
"100F","A1CE",0.523809523809524,"100F-A1CE","other"
"100F","101F",0.346153846153846,"100F-101F","other"
"100F","1153",0.483870967741935,"100F-1153","other"
"100F","AE33",0.05,"100F-AE33","other"
"909D","96BF",0.19047619047619,"909D-96BF","other"
"909D","877B",0.642857142857143,"877B-909D","other"
"909D","8870",0.238095238095238,"8870-909D","other"
"909D","A1CE",0.375,"909D-A1CE","other"
"909D","101F",0.5,"101F-909D","other"
"909D","1153",0.46875,"1153-909D","other"
"909D","AE33",0.0476190476190476,"909D-AE33","other"
"96BF","877B",0.0740740740740741,"877B-96BF","other"
"96BF","8870",0.8,"8870-96BF","other"
"96BF","A1CE",0.230769230769231,"96BF-A1CE","other"
"96BF","101F",0.1875,"101F-96BF","other"
"96BF","1153",0.0714285714285714,"1153-96BF","other"
"96BF","AE33",0.25,"96BF-AE33","other"
"877B","8870",0.111111111111111,"877B-8870","other"
"877B","A1CE",0.275862068965517,"877B-A1CE","other"
"877B","101F",0.333333333333333,"101F-877B","other"
"877B","1153",0.645161290322581,"1153-877B","other"
"8870","A1CE",0.214285714285714,"8870-A1CE","other"
"8870","101F",0.25,"101F-8870","other"
"8870","1153",0.107142857142857,"1153-8870","other"
"8870","AE33",0.2,"8870-AE33","other"
"A1CE","101F",0.421052631578947,"101F-A1CE","other"
"A1CE","1153",0.225806451612903,"1153-A1CE","other"
"A1CE","AE33",0.0833333333333333,"A1CE-AE33","other"
"101F","1153",0.32258064516129,"101F-1153","other"
"101F","AE33",0.0666666666666667,"101F-AE33","other"
"1153","AE33",0.0384615384615385,"1153-AE33","other"
