"from","to","weight","pairID","pair_type"
"A0CF","5EBF3C",0.272727272727273,"5EBF3C-A0CF","other"
"A0CF","A1D2",0.461538461538462,"A0CF-A1D2","other"
"A0CF","61B2",0.217391304347826,"61B2-A0CF","other"
"A0CF","4D10",0.62962962962963,"4D10-A0CF","other"
"A0CF","1A0D",0.62962962962963,"1A0D-A0CF","other"
"A0CF","94D3",0.136363636363636,"94D3-A0CF","other"
"A0CF","9900",0.552631578947368,"9900-A0CF","other"
"A0CF","775E",0.0869565217391304,"775E-A0CF","other"
"A0CF","5440",0.7,"5440-A0CF","other"
"A0CF","4FCA",0.67741935483871,"4FCA-A0CF","other"
"A0CF","4F91",0.444444444444444,"4F91-A0CF","other"
"A0CF","0832",0.4375,"0832-A0CF","other"
"A0CF","A093",0.0434782608695652,"A093-A0CF","other"
"A0CF","A4F8",0.466666666666667,"A0CF-A4F8","other"
"A0CF","900E",0.525,"900E-A0CF","other"
"A0CF","8712",0.421052631578947,"8712-A0CF","other"
"A0CF","1338",0.4,"1338-A0CF","other"
"A0CF","E89B",0.454545454545455,"A0CF-E89B","other"
"A0CF","238E",0.357142857142857,"238E-A0CF","other"
"A0CF","4107",0.41304347826087,"4107-A0CF","other"
"A0CF","A290",0.409090909090909,"A0CF-A290","other"
"5EBF3C","A1D2",0.294117647058824,"5EBF3C-A1D2","other"
"5EBF3C","61B2",0.333333333333333,"5EBF3C-61B2","other"
"5EBF3C","4D10",0.272727272727273,"4D10-5EBF3C","other"
"5EBF3C","1A0D",0.217391304347826,"1A0D-5EBF3C","other"
"5EBF3C","94D3",0.5,"5EBF3C-94D3","other"
"5EBF3C","9900",0.162162162162162,"5EBF3C-9900","other"
"5EBF3C","775E",0.125,"5EBF3C-775E","other"
"5EBF3C","5440",0.206896551724138,"5440-5EBF3C","other"
"5EBF3C","4FCA",0.2,"4FCA-5EBF3C","other"
"5EBF3C","4F91",0.277777777777778,"4F91-5EBF3C","other"
"5EBF3C","0832",0.111111111111111,"0832-5EBF3C","other"
"5EBF3C","A093",0.142857142857143,"5EBF3C-A093","other"
"5EBF3C","A4F8",0.217391304347826,"5EBF3C-A4F8","other"
"5EBF3C","900E",0.153846153846154,"5EBF3C-900E","other"
"5EBF3C","8712",0.1875,"5EBF3C-8712","other"
"5EBF3C","1338",0.238095238095238,"1338-5EBF3C","other"
"5EBF3C","E89B",0.142857142857143,"5EBF3C-E89B","other"
"5EBF3C","238E",0.108108108108108,"238E-5EBF3C","other"
"5EBF3C","4107",0.113636363636364,"4107-5EBF3C","other"
"5EBF3C","A290",0.121951219512195,"5EBF3C-A290","other"
"A1D2","61B2",0.294117647058824,"61B2-A1D2","other"
"A1D2","4D10",0.407407407407407,"4D10-A1D2","other"
"A1D2","1A0D",0.357142857142857,"1A0D-A1D2","other"
"A1D2","94D3",0.1875,"94D3-A1D2","other"
"A1D2","9900",0.394736842105263,"9900-A1D2","other"
"A1D2","775E",0.0555555555555556,"775E-A1D2","other"
"A1D2","5440",0.40625,"5440-A1D2","other"
"A1D2","4FCA",0.4375,"4FCA-A1D2","other"
"A1D2","4F91",0.375,"4F91-A1D2","other"
"A1D2","0832",0.379310344827586,"0832-A1D2","other"
"A1D2","A093",0.0588235294117647,"A093-A1D2","other"
"A1D2","A4F8",0.310344827586207,"A1D2-A4F8","other"
"A1D2","900E",0.41025641025641,"900E-A1D2","other"
"A1D2","8712",0.333333333333333,"8712-A1D2","other"
"A1D2","1338",0.384615384615385,"1338-A1D2","other"
"A1D2","E89B",0.380952380952381,"A1D2-E89B","other"
"A1D2","238E",0.307692307692308,"238E-A1D2","mother-daughter"
"A1D2","4107",0.372093023255814,"4107-A1D2","other"
"A1D2","A290",0.333333333333333,"A1D2-A290","other"
"61B2","4D10",0.272727272727273,"4D10-61B2","other"
"61B2","1A0D",0.272727272727273,"1A0D-61B2","other"
"61B2","94D3",0.5,"61B2-94D3","other"
"61B2","9900",0.162162162162162,"61B2-9900","other"
"61B2","775E",0.125,"61B2-775E","other"
"61B2","5440",0.166666666666667,"5440-61B2","other"
"61B2","4FCA",0.2,"4FCA-61B2","other"
"61B2","4F91",0.210526315789474,"4F91-61B2","other"
