"from","to","weight","pairID","pair_type"
"5EBF3C","A1D2",0.615384615384615,"5EBF3C-A1D2","other"
"5EBF3C","4D10",0.19047619047619,"4D10-5EBF3C","other"
"5EBF3C","94D3",0.478260869565217,"5EBF3C-94D3","other"
"5EBF3C","9900",0.571428571428571,"5EBF3C-9900","other"
"5EBF3C","775E",0.68,"5EBF3C-775E","other"
"5EBF3C","5440",0.538461538461538,"5440-5EBF3C","other"
"5EBF3C","4FCA",0.608695652173913,"4FCA-5EBF3C","other"
"5EBF3C","0832",0.608695652173913,"0832-5EBF3C","other"
"5EBF3C","A093",0.666666666666667,"5EBF3C-A093","other"
"5EBF3C","A4F8",0.64,"5EBF3C-A4F8","other"
"5EBF3C","8712",0.68,"5EBF3C-8712","other"
"5EBF3C","1338",0.5,"1338-5EBF3C","other"
"5EBF3C","238E",0.695652173913043,"238E-5EBF3C","other"
"5EBF3C","4107",0.576923076923077,"4107-5EBF3C","other"
"5EBF3C","A290",0.615384615384615,"5EBF3C-A290","other"
"5EBF3C","175F",0.217391304347826,"175F-5EBF3C","other"
"5EBF3C","1E39",0.576923076923077,"1E39-5EBF3C","other"
"5EBF3C","2562",0.580645161290323,"2562-5EBF3C","other"
"5EBF3C","ED72",0.5,"5EBF3C-ED72","other"
"5EBF3C","D8F5",0.580645161290323,"5EBF3C-D8F5","other"
"5EBF3C","FBF5",0.703703703703704,"5EBF3C-FBF5","other"
"5EBF3C","F886",0.633333333333333,"5EBF3C-F886","other"
"5EBF3C","DB0A",0.217391304347826,"5EBF3C-DB0A","other"
"5EBF3C","6587",0.592592592592593,"5EBF3C-6587","other"
"5EBF3C","FA5B",0.483870967741935,"5EBF3C-FA5B","other"
"5EBF3C","1A0D",0.304347826086957,"1A0D-5EBF3C","other"
"5EBF3C","E89B",0.433333333333333,"5EBF3C-E89B","other"
"5EBF3C","110D",0.586206896551724,"110D-5EBF3C","other"
"A1D2","4D10",0.19047619047619,"4D10-A1D2","other"
"A1D2","94D3",0.478260869565217,"94D3-A1D2","other"
"A1D2","9900",0.571428571428571,"9900-A1D2","other"
"A1D2","775E",0.75,"775E-A1D2","other"
"A1D2","5440",0.6,"5440-A1D2","other"
"A1D2","4FCA",0.608695652173913,"4FCA-A1D2","other"
"A1D2","0832",0.608695652173913,"0832-A1D2","other"
"A1D2","A093",0.666666666666667,"A093-A1D2","other"
"A1D2","A4F8",0.576923076923077,"A1D2-A4F8","other"
"A1D2","8712",0.68,"8712-A1D2","other"
"A1D2","1338",0.448275862068966,"1338-A1D2","other"
"A1D2","238E",0.625,"238E-A1D2","other"
"A1D2","4107",0.708333333333333,"4107-A1D2","other"
"A1D2","A290",0.5,"A1D2-A290","other"
"A1D2","175F",0.166666666666667,"175F-A1D2","other"
"A1D2","1E39",0.518518518518518,"1E39-A1D2","other"
"A1D2","2562",0.580645161290323,"2562-A1D2","other"
"A1D2","ED72",0.457142857142857,"A1D2-ED72","other"
"A1D2","D8F5",0.53125,"A1D2-D8F5","other"
"A1D2","FBF5",0.703703703703704,"A1D2-FBF5","other"
"A1D2","F886",0.580645161290323,"A1D2-F886","other"
"A1D2","DB0A",0.217391304347826,"A1D2-DB0A","other"
"A1D2","6587",0.592592592592593,"6587-A1D2","other"
"A1D2","FA5B",0.483870967741935,"A1D2-FA5B","other"
"A1D2","1A0D",0.363636363636364,"1A0D-A1D2","other"
