"from","to","weight","pairID","pair_type"
"5EBF3C","A1D2",0.655172413793103,"5EBF3C-A1D2","other"
"5EBF3C","775E",0.655172413793103,"5EBF3C-775E","other"
"5EBF3C","5440",0.566666666666667,"5440-5EBF3C","other"
"5EBF3C","4FCA",0.714285714285714,"4FCA-5EBF3C","other"
"5EBF3C","4F91",0.576923076923077,"4F91-5EBF3C","other"
"5EBF3C","A093",0.703703703703704,"5EBF3C-A093","other"
"5EBF3C","A4F8",0.6,"5EBF3C-A4F8","other"
"5EBF3C","8712",0.628571428571429,"5EBF3C-8712","other"
"5EBF3C","1338",0.620689655172414,"1338-5EBF3C","other"
"5EBF3C","E89B",0.363636363636364,"5EBF3C-E89B","other"
"5EBF3C","238E",0.612903225806452,"238E-5EBF3C","other"
"5EBF3C","0E3A",0.222222222222222,"0E3A-5EBF3C","other"
"5EBF3C","110D",0.485714285714286,"110D-5EBF3C","other"
"5EBF3C","175F",0.485714285714286,"175F-5EBF3C","other"
"5EBF3C","1E39",0.580645161290323,"1E39-5EBF3C","other"
"5EBF3C","2562",0.432432432432432,"2562-5EBF3C","other"
"5EBF3C","28F0",0.6,"28F0-5EBF3C","other"
"5EBF3C","FA6F",0.515151515151515,"5EBF3C-FA6F","other"
"5EBF3C","1A0D",0.518518518518518,"1A0D-5EBF3C","other"
"5EBF3C","94D3",0.642857142857143,"5EBF3C-94D3","other"
"5EBF3C","9900",0.575757575757576,"5EBF3C-9900","other"
"5EBF3C","4107",0.481481481481481,"4107-5EBF3C","other"
"5EBF3C","A290",0.4,"5EBF3C-A290","other"
"5EBF3C","4D10",0.384615384615385,"4D10-5EBF3C","other"
"5EBF3C","0832",0.68,"0832-5EBF3C","other"
"A1D2","775E",0.724137931034483,"775E-A1D2","other"
"A1D2","5440",0.53125,"5440-A1D2","other"
"A1D2","4FCA",0.666666666666667,"4FCA-A1D2","other"
"A1D2","4F91",0.592592592592593,"4F91-A1D2","other"
"A1D2","A093",0.714285714285714,"A093-A1D2","other"
"A1D2","A4F8",0.724137931034483,"A1D2-A4F8","other"
"A1D2","8712",0.594594594594595,"8712-A1D2","other"
"A1D2","1338",0.814814814814815,"1338-A1D2","other"
"A1D2","E89B",0.516129032258065,"A1D2-E89B","other"
"A1D2","238E",0.625,"238E-A1D2","other"
"A1D2","0E3A",0.296296296296296,"0E3A-A1D2","other"
"A1D2","110D",0.542857142857143,"110D-A1D2","other"
"A1D2","175F",0.588235294117647,"175F-A1D2","other"
"A1D2","1E39",0.59375,"1E39-A1D2","other"
"A1D2","2562",0.61764705882353,"2562-A1D2","mother-daughter"
"A1D2","28F0",0.5625,"28F0-A1D2","other"
"A1D2","FA6F",0.67741935483871,"A1D2-FA6F","other"
"A1D2","1A0D",0.535714285714286,"1A0D-A1D2","other"
"A1D2","94D3",0.655172413793103,"94D3-A1D2","other"
"A1D2","9900",0.636363636363636,"9900-A1D2","other"
"A1D2","4107",0.448275862068966,"4107-A1D2","other"
"A1D2","A290",0.466666666666667,"A1D2-A290","other"
"A1D2","4D10",0.407407407407407,"4D10-A1D2","other"
"A1D2","0832",0.62962962962963,"0832-A1D2","other"
"775E","5440",0.484848484848485,"5440-775E","other"
"775E","4FCA",0.851851851851852,"4FCA-775E","other"
"775E","4F91",0.72,"4F91-775E","other"
"775E","A093",0.777777777777778,"775E-A093","other"
"775E","A4F8",0.785714285714286,"775E-A4F8","other"
"775E","8712",0.685714285714286,"775E-8712","other"
"775E","1338",0.884615384615385,"1338-775E","other"
"775E","E89B",0.566666666666667,"775E-E89B","other"
"775E","238E",0.67741935483871,"238E-775E","other"
"775E","0E3A",0.296296296296296,"0E3A-775E","other"
"775E","110D",0.588235294117647,"110D-775E","other"
"775E","175F",0.636363636363636,"175F-775E","other"
"775E","1E39",0.545454545454545,"1E39-775E","other"
"775E","2562",0.527777777777778,"2562-775E","other"
"775E","28F0",0.612903225806452,"28F0-775E","other"
"775E","FA6F",0.67741935483871,"775E-FA6F","mother-daughter"
"775E","1A0D",0.72,"1A0D-775E","other"
"775E","94D3",0.846153846153846,"775E-94D3","other"
"775E","9900",0.6875,"775E-9900","other"
"775E","4107",0.615384615384615,"4107-775E","other"
"775E","A290",0.517241379310345,"775E-A290","other"
"775E","4D10",0.461538461538462,"4D10-775E","other"
"775E","0832",0.62962962962963,"0832-775E","other"
"5440","4FCA",0.441176470588235,"4FCA-5440","other"
"5440","4F91",0.448275862068966,"4F91-5440","other"
"5440","A093",0.46875,"5440-A093","other"
"5440","A4F8",0.441176470588235,"5440-A4F8","other"
"5440","8712",0.611111111111111,"5440-8712","other"
"5440","1338",0.5,"1338-5440","other"
"5440","E89B",0.393939393939394,"5440-E89B","other"
"5440","238E",0.59375,"238E-5440","other"
"5440","0E3A",0.214285714285714,"0E3A-5440","other"
"5440","110D",0.558823529411765,"110D-5440","other"
"5440","175F",0.514285714285714,"175F-5440","other"
"5440","1E39",0.515151515151515,"1E39-5440","other"
"5440","2562",0.588235294117647,"2562-5440","other"
"5440","28F0",0.53125,"28F0-5440","other"
"5440","FA6F",0.457142857142857,"5440-FA6F","other"
"5440","1A0D",0.448275862068966,"1A0D-5440","other"
"5440","94D3",0.46875,"5440-94D3","other"
"5440","9900",0.514285714285714,"5440-9900","other"
"5440","4107",0.413793103448276,"4107-5440","other"
"5440","A290",0.482758620689655,"5440-A290","other"
"5440","4D10",0.321428571428571,"4D10-5440","other"
"5440","0832",0.433333333333333,"0832-5440","other"
"4FCA","4F91",0.592592592592593,"4F91-4FCA","other"
"4FCA","A093",0.846153846153846,"4FCA-A093","other"
"4FCA","A4F8",0.724137931034483,"4FCA-A4F8","other"
"4FCA","8712",0.735294117647059,"4FCA-8712","other"
"4FCA","1338",0.814814814814815,"1338-4FCA","other"
"4FCA","E89B",0.516129032258065,"4FCA-E89B","other"
"4FCA","238E",0.733333333333333,"238E-4FCA","other"
"4FCA","0E3A",0.25,"0E3A-4FCA","other"
"4FCA","110D",0.542857142857143,"110D-4FCA","other"
"4FCA","175F",0.542857142857143,"175F-4FCA","other"
"4FCA","1E39",0.59375,"1E39-4FCA","other"
"4FCA","2562",0.486486486486487,"2562-4FCA","other"
"4FCA","28F0",0.666666666666667,"28F0-4FCA","other"
"4FCA","FA6F",0.625,"4FCA-FA6F","other"
"4FCA","1A0D",0.653846153846154,"1A0D-4FCA","other"
"4FCA","94D3",0.714285714285714,"4FCA-94D3","other"
"4FCA","9900",0.636363636363636,"4FCA-9900","other"
"4FCA","4107",0.555555555555556,"4107-4FCA","other"
"4FCA","A290",0.571428571428571,"4FCA-A290","other"
"4FCA","4D10",0.407407407407407,"4D10-4FCA","other"
"4FCA","0832",0.692307692307692,"0832-4FCA","other"
"4F91","A093",0.576923076923077,"4F91-A093","other"
"4F91","A4F8",0.535714285714286,"4F91-A4F8","other"
"4F91","8712",0.485714285714286,"4F91-8712","other"
"4F91","1338",0.68,"1338-4F91","other"
"4F91","E89B",0.481481481481481,"4F91-E89B","other"
"4F91","238E",0.5,"238E-4F91","other"
"4F91","0E3A",0.217391304347826,"0E3A-4F91","other"
"4F91","110D",0.424242424242424,"110D-4F91","other"
"4F91","175F",0.46875,"175F-4F91","other"
"4F91","1E39",0.375,"1E39-4F91","other"
"4F91","2562",0.411764705882353,"2562-4F91","other"
"4F91","28F0",0.433333333333333,"28F0-4F91","other"
"4F91","FA6F",0.5,"4F91-FA6F","other"
"4F91","1A0D",0.636363636363636,"1A0D-4F91","other"
"4F91","94D3",0.576923076923077,"4F91-94D3","other"
"4F91","9900",0.566666666666667,"4F91-9900","other"
"4F91","4107",0.458333333333333,"4107-4F91","other"
"4F91","A290",0.37037037037037,"4F91-A290","other"
"4F91","4D10",0.409090909090909,"4D10-4F91","other"
"4F91","0832",0.608695652173913,"0832-4F91","other"
"A093","A4F8",0.714285714285714,"A093-A4F8","other"
"A093","8712",0.676470588235294,"8712-A093","other"
"A093","1338",0.807692307692308,"1338-A093","other"
"A093","E89B",0.551724137931034,"A093-E89B","other"
"A093","238E",0.724137931034483,"238E-A093","other"
"A093","0E3A",0.269230769230769,"0E3A-A093","other"
"A093","110D",0.485714285714286,"110D-A093","mother-daughter"
"A093","175F",0.485714285714286,"175F-A093","other"
"A093","1E39",0.633333333333333,"1E39-A093","other"
"A093","2562",0.472222222222222,"2562-A093","other"
"A093","28F0",0.655172413793103,"28F0-A093","other"
"A093","FA6F",0.5625,"A093-FA6F","other"
"A093","1A0D",0.576923076923077,"1A0D-A093","other"
"A093","94D3",0.703703703703704,"94D3-A093","other"
"A093","9900",0.625,"9900-A093","other"
"A093","4107",0.538461538461538,"4107-A093","other"
"A093","A290",0.555555555555556,"A093-A290","other"
"A093","4D10",0.44,"4D10-A093","other"
"A093","0832",0.826086956521739,"0832-A093","other"
"A4F8","8712",0.638888888888889,"8712-A4F8","other"
"A4F8","1338",0.75,"1338-A4F8","other"
"A4F8","E89B",0.566666666666667,"A4F8-E89B","other"
"A4F8","238E",0.625,"238E-A4F8","other"
"A4F8","0E3A",0.296296296296296,"0E3A-A4F8","other"
"A4F8","110D",0.542857142857143,"110D-A4F8","other"
"A4F8","175F",0.542857142857143,"175F-A4F8","other"
"A4F8","1E39",0.545454545454545,"1E39-A4F8","other"
"A4F8","2562",0.527777777777778,"2562-A4F8","other"
"A4F8","28F0",0.5625,"28F0-A4F8","other"
"A4F8","FA6F",0.625,"A4F8-FA6F","other"
"A4F8","1A0D",0.535714285714286,"1A0D-A4F8","other"
"A4F8","94D3",0.714285714285714,"94D3-A4F8","other"
"A4F8","9900",0.6875,"9900-A4F8","other"
"A4F8","4107",0.5,"4107-A4F8","other"
"A4F8","A290",0.419354838709677,"A290-A4F8","other"
"A4F8","4D10",0.407407407407407,"4D10-A4F8","other"
"A4F8","0832",0.571428571428571,"0832-A4F8","other"
"8712","1338",0.657142857142857,"1338-8712","other"
"8712","E89B",0.513513513513513,"8712-E89B","other"
"8712","238E",0.742857142857143,"238E-8712","other"
"8712","0E3A",0.222222222222222,"0E3A-8712","other"
"8712","110D",0.75,"110D-8712","other"
"8712","175F",0.75,"175F-8712","other"
"8712","1E39",0.666666666666667,"1E39-8712","other"
"8712","2562",0.72972972972973,"2562-8712","other"
"8712","28F0",0.735294117647059,"28F0-8712","other"
"8712","FA6F",0.694444444444444,"8712-FA6F","other"
"8712","1A0D",0.529411764705882,"1A0D-8712","other"
"8712","94D3",0.628571428571429,"8712-94D3","other"
"8712","9900",0.702702702702703,"8712-9900","other"
"8712","4107",0.457142857142857,"4107-8712","other"
"8712","A290",0.558823529411765,"8712-A290","other"
"8712","4D10",0.342857142857143,"4D10-8712","other"
"8712","0832",0.558823529411765,"0832-8712","other"
"1338","E89B",0.642857142857143,"1338-E89B","other"
"1338","238E",0.758620689655172,"1338-238E","other"
"1338","0E3A",0.307692307692308,"0E3A-1338","other"
"1338","110D",0.514285714285714,"110D-1338","other"
"1338","175F",0.558823529411765,"1338-175F","other"
