"from","to","weight","pairID","pair_type"
"5EBF3C","A1D2",0.264705882352941,"5EBF3C-A1D2","other"
"5EBF3C","61B2",0.32258064516129,"5EBF3C-61B2","other"
"5EBF3C","4D10",0.241379310344828,"4D10-5EBF3C","other"
"5EBF3C","CE1D",0.323529411764706,"5EBF3C-CE1D","other"
"5EBF3C","1A0D",0.3,"1A0D-5EBF3C","other"
"5EBF3C","94D3",0.297297297297297,"5EBF3C-94D3","other"
"5EBF3C","9900",0.285714285714286,"5EBF3C-9900","other"
"5EBF3C","775E",0.28125,"5EBF3C-775E","other"
"5EBF3C","5440",0.285714285714286,"5440-5EBF3C","other"
"5EBF3C","5DED",0.333333333333333,"5DED-5EBF3C","other"
"5EBF3C","4FCA",0.341463414634146,"4FCA-5EBF3C","other"
"5EBF3C","4F91",0.257142857142857,"4F91-5EBF3C","other"
"5EBF3C","5971",0.275,"5971-5EBF3C","other"
"5EBF3C","0832",0.333333333333333,"0832-5EBF3C","other"
"5EBF3C","A093",0.256410256410256,"5EBF3C-A093","other"
"5EBF3C","A4F8",0.255813953488372,"5EBF3C-A4F8","other"
"5EBF3C","900E",0.28,"5EBF3C-900E","other"
"5EBF3C","8712",0.319148936170213,"5EBF3C-8712","other"
"5EBF3C","E453",0.28,"5EBF3C-E453","other"
"5EBF3C","1338",0.3125,"1338-5EBF3C","other"
"5EBF3C","5876",0.3,"5876-5EBF3C","other"
"A1D2","61B2",0.428571428571429,"61B2-A1D2","other"
"A1D2","4D10",0.363636363636364,"4D10-A1D2","other"
"A1D2","CE1D",0.35,"A1D2-CE1D","other"
"A1D2","1A0D",0.548387096774194,"1A0D-A1D2","other"
"A1D2","94D3",0.461538461538462,"94D3-A1D2","other"
"A1D2","9900",0.465116279069767,"9900-A1D2","other"
"A1D2","775E",0.388888888888889,"775E-A1D2","other"
"A1D2","5440",0.4,"5440-A1D2","other"
"A1D2","5DED",0.425,"5DED-A1D2","other"
"A1D2","4FCA",0.488372093023256,"4FCA-A1D2","other"
"A1D2","4F91",0.472222222222222,"4F91-A1D2","other"
"A1D2","5971",0.463414634146341,"5971-A1D2","other"
"A1D2","0832",0.425,"0832-A1D2","other"
"A1D2","A093",0.45,"A093-A1D2","other"
"A1D2","A4F8",0.465116279069767,"A1D2-A4F8","other"
"A1D2","900E",0.377358490566038,"900E-A1D2","other"
"A1D2","8712",0.365384615384615,"8712-A1D2","other"
"A1D2","E453",0.46,"A1D2-E453","other"
"A1D2","1338",0.358490566037736,"1338-A1D2","other"
"A1D2","5876",0.37037037037037,"5876-A1D2","other"
"A1D2","A0CF",0.115384615384615,"A0CF-A1D2","other"
"61B2","4D10",0.387096774193548,"4D10-61B2","other"
"61B2","CE1D",0.333333333333333,"61B2-CE1D","other"
"61B2","1A0D",0.4375,"1A0D-61B2","other"
"61B2","94D3",0.447368421052632,"61B2-94D3","other"
"61B2","9900",0.452380952380952,"61B2-9900","other"
"61B2","775E",0.371428571428571,"61B2-775E","other"
"61B2","5440",0.386363636363636,"5440-61B2","other"
"61B2","5DED",0.486486486486487,"5DED-61B2","other"
"61B2","4FCA",0.51219512195122,"4FCA-61B2","other"
"61B2","4F91",0.645161290322581,"4F91-61B2","other"
"61B2","5971",0.611111111111111,"5971-61B2","other"
"61B2","0832",0.447368421052632,"0832-61B2","other"
"61B2","A093",0.365853658536585,"61B2-A093","other"
"61B2","A4F8",0.355555555555556,"61B2-A4F8","other"
"61B2","900E",0.42,"61B2-900E","other"
"61B2","8712",0.468085106382979,"61B2-8712","other"
"61B2","E453",0.42,"61B2-E453","other"
"61B2","1338",0.458333333333333,"1338-61B2","mother-daughter"
"61B2","5876",0.384615384615385,"5876-61B2","other"
"61B2","A0CF",0.08,"61B2-A0CF","other"
"4D10","CE1D",0.382352941176471,"4D10-CE1D","other"
"4D10","1A0D",0.366666666666667,"1A0D-4D10","other"
"4D10","94D3",0.388888888888889,"4D10-94D3","other"
"4D10","9900",0.435897435897436,"4D10-9900","other"
"4D10","775E",0.303030303030303,"4D10-775E","other"
"4D10","5440",0.4,"4D10-5440","other"
"4D10","5DED",0.388888888888889,"4D10-5DED","other"
"4D10","4FCA",0.390243902439024,"4D10-4FCA","other"
"4D10","4F91",0.4375,"4D10-4F91","other"
"4D10","5971",0.394736842105263,"4D10-5971","other"
"4D10","0832",0.515151515151515,"0832-4D10","other"
"4D10","A093",0.275,"4D10-A093","other"
"4D10","A4F8",0.333333333333333,"4D10-A4F8","other"
"4D10","900E",0.346938775510204,"4D10-900E","other"
"4D10","8712",0.333333333333333,"4D10-8712","mother-daughter"
"4D10","E453",0.375,"4D10-E453","other"
"4D10","1338",0.326530612244898,"1338-4D10","other"
"4D10","5876",0.36734693877551,"4D10-5876","other"
