"from","to","weight","pairID","pair_type"
"1A0D","5440",0.5,"1A0D-5440","other"
"1A0D","E89B",0.34375,"1A0D-E89B","other"
"1A0D","238E",0.25,"1A0D-238E","other"
"1A0D","110D",0.724137931034483,"110D-1A0D","other"
"1A0D","1E39",0.514285714285714,"1A0D-1E39","other"
"1A0D","2562",0.5625,"1A0D-2562","other"
"1A0D","D8F5",0.470588235294118,"1A0D-D8F5","other"
"1A0D","4999",0.566666666666667,"1A0D-4999","other"
"1A0D","A1CE",0.323529411764706,"1A0D-A1CE","other"
"1A0D","EDDE",0.454545454545455,"1A0D-EDDE","other"
"1A0D","B5F7",0.472222222222222,"1A0D-B5F7","other"
"1A0D","101F",0.366666666666667,"101F-1A0D","other"
"1A0D","B311",0.424242424242424,"1A0D-B311","other"
"1A0D","7789",0.548387096774194,"1A0D-7789","other"
"1A0D","48AB",0.516129032258065,"1A0D-48AB","other"
"1A0D","A41C",0.4,"1A0D-A41C","other"
"1A0D","F50E",0.466666666666667,"1A0D-F50E","other"
"1A0D","ED95",0.45945945945946,"1A0D-ED95","other"
"1A0D","CF71",0.432432432432432,"1A0D-CF71","other"
"1A0D","D3B0",0.540540540540541,"1A0D-D3B0","other"
"1A0D","100F",0.354838709677419,"100F-1A0D","other"
"1A0D","8E4B",0.115384615384615,"1A0D-8E4B","other"
"1A0D","8EBE",0.454545454545455,"1A0D-8EBE","other"
"5440","E89B",0.461538461538462,"5440-E89B","other"
"5440","238E",0.428571428571429,"238E-5440","other"
"5440","110D",0.363636363636364,"110D-5440","other"
"5440","1E39",0.548387096774194,"1E39-5440","other"
"5440","2562",0.451612903225806,"2562-5440","other"
"5440","D8F5",0.451612903225806,"5440-D8F5","other"
"5440","4999",0.4,"4999-5440","other"
"5440","A1CE",0.333333333333333,"5440-A1CE","other"
"5440","EDDE",0.433333333333333,"5440-EDDE","other"
"5440","B5F7",0.5,"5440-B5F7","other"
"5440","101F",0.44,"101F-5440","other"
"5440","B311",0.75,"5440-B311","other"
"5440","7789",0.535714285714286,"5440-7789","other"
"5440","48AB",0.448275862068966,"48AB-5440","other"
"5440","A41C",0.333333333333333,"5440-A41C","other"
"5440","F50E",0.444444444444444,"5440-F50E","other"
"5440","ED95",0.53125,"5440-ED95","other"
"5440","CF71",0.371428571428571,"5440-CF71","other"
"5440","D3B0",0.405405405405405,"5440-D3B0","other"
"5440","100F",0.48,"100F-5440","other"
"5440","8E4B",0.142857142857143,"5440-8E4B","other"
"5440","8EBE",0.433333333333333,"5440-8EBE","other"
"E89B","238E",0.461538461538462,"238E-E89B","other"
"E89B","110D",0.482758620689655,"110D-E89B","other"
"E89B","1E39",0.533333333333333,"1E39-E89B","other"
"E89B","2562",0.433333333333333,"2562-E89B","other"
"E89B","D8F5",0.433333333333333,"D8F5-E89B","other"
"E89B","4999",0.333333333333333,"4999-E89B","other"
"E89B","A1CE",0.461538461538462,"A1CE-E89B","other"
"E89B","EDDE",0.366666666666667,"E89B-EDDE","other"
