"from","to","weight","pairID","pair_type"
"A1D2","1A0D",0.625,"1A0D-A1D2","other"
"A1D2","94D3",0.533333333333333,"94D3-A1D2","other"
"A1D2","5440",0.642857142857143,"5440-A1D2","other"
"A1D2","4FCA",0.0769230769230769,"4FCA-A1D2","other"
"A1D2","0832",0.307692307692308,"0832-A1D2","other"
"A1D2","A093",0.5,"A093-A1D2","other"
"A1D2","A4F8",0.571428571428571,"A1D2-A4F8","other"
"A1D2","8712",0.733333333333333,"8712-A1D2","other"
"A1D2","1338",0.5,"1338-A1D2","other"
"A1D2","E89B",0.230769230769231,"A1D2-E89B","other"
"A1D2","238E",0.615384615384615,"238E-A1D2","other"
"A1D2","4107",0.625,"4107-A1D2","other"
"A1D2","110D",0.785714285714286,"110D-A1D2","other"
"A1D2","1E39",0.6,"1E39-A1D2","other"
"A1D2","2562",0.8,"2562-A1D2","other"
"A1D2","ED72",0.615384615384615,"A1D2-ED72","other"
"A1D2","D8F5",0.533333333333333,"A1D2-D8F5","other"
"A1D2","FBF5",0.625,"A1D2-FBF5","other"
"A1D2","FA5B",0.384615384615385,"A1D2-FA5B","other"
"A1D2","4999",0.8125,"4999-A1D2","other"
"A1D2","101F",0.533333333333333,"101F-A1D2","other"
"A1D2","A1CE",0.75,"A1CE-A1D2","other"
"A1D2","EDDE",0.733333333333333,"A1D2-EDDE","other"
"A1D2","B5F7",0.5,"A1D2-B5F7","other"
"1A0D","94D3",0.642857142857143,"1A0D-94D3","other"
"1A0D","5440",0.642857142857143,"1A0D-5440","other"
"1A0D","4FCA",0.0769230769230769,"1A0D-4FCA","other"
"1A0D","0832",0.214285714285714,"0832-1A0D","other"
"1A0D","A093",0.714285714285714,"1A0D-A093","other"
"1A0D","A4F8",0.571428571428571,"1A0D-A4F8","other"
"1A0D","8712",0.733333333333333,"1A0D-8712","other"
"1A0D","1338",0.6,"1338-1A0D","other"
"1A0D","E89B",0.142857142857143,"1A0D-E89B","other"
"1A0D","238E",0.4,"1A0D-238E","other"
"1A0D","4107",0.733333333333333,"1A0D-4107","other"
