"from","to","weight","pair_type","from_role","to_role"
"39ED","0758",0.52,"other","mother","daughter"
"41C1","0758",0.428571428571429,"other","mother","daughter"
"29B2","0758",0.407407407407407,"mother-daughter","mother","daughter"
