"from","to","weight","pairID","pair_type"
"1731","377E",0.285714285714286,"1731-377E","other"
"1731","24E9",0.241379310344828,"1731-24E9","other"
"1731","4ECA",0.363636363636364,"1731-4ECA","other"
"1731","39ED",0.238095238095238,"1731-39ED","other"
"1731","B75C",0.428571428571429,"1731-B75C","other"
"1731","BF04",0.5,"1731-BF04","other"
"1731","4FE4",0.32258064516129,"1731-4FE4","other"
"1731","4C7B",0.384615384615385,"1731-4C7B","other"
"1731","41C1",0.32,"1731-41C1","other"
"1731","22B0",0.347826086956522,"1731-22B0","other"
"1731","29B2",0.259259259259259,"1731-29B2","other"
"1731","076C",0.296296296296296,"076C-1731","other"
"1731","879F",0.391304347826087,"1731-879F","other"
"1731","EC1A",0.37037037037037,"1731-EC1A","other"
"1731","663E",0.307692307692308,"1731-663E","other"
"1731","D14D",0.428571428571429,"1731-D14D","other"
"1731","7C6F",0.55,"1731-7C6F","other"
"1731","0758",0.285714285714286,"0758-1731","other"
"1731","F44A",0.32258064516129,"1731-F44A","other"
"1731","DCCF",0.285714285714286,"1731-DCCF","other"
"1731","F377",0.333333333333333,"1731-F377","other"
"1731","D629",0.3125,"1731-D629","other"
"1731","C5F2",0.166666666666667,"1731-C5F2","other"
"1731","15BF",0.1875,"15BF-1731","other"
"1731","80F1",0.185185185185185,"1731-80F1","other"
"1731","5909",0.19047619047619,"1731-5909","other"
"1731","B8A2",0.3125,"1731-B8A2","other"
"1731","1958",0.217391304347826,"1731-1958","other"
"1731","A24D",0.1875,"1731-A24D","other"
"1731","2D31",0.257142857142857,"1731-2D31","other"
"1731","B1E3",0.259259259259259,"1731-B1E3","other"
"1731","44BD",0.5,"1731-44BD","other"
"1731","ACF4",0.0588235294117647,"1731-ACF4","other"
"1731","AA3C",0.277777777777778,"1731-AA3C","other"
"1731","CB2B",0.235294117647059,"1731-CB2B","other"
"1731","5939",0.266666666666667,"1731-5939","other"
"1731","0255",0.222222222222222,"0255-1731","other"
"1731","A5EF",0.4,"1731-A5EF","other"
"1731","A539",0.0666666666666667,"1731-A539","other"
"377E","24E9",0.62962962962963,"24E9-377E","other"
"377E","4ECA",0.225806451612903,"377E-4ECA","other"
"377E","39ED",0.259259259259259,"377E-39ED","other"
"377E","B75C",0.357142857142857,"377E-B75C","other"
"377E","BF04",0.166666666666667,"377E-BF04","other"
"377E","4FE4",0.633333333333333,"377E-4FE4","other"
"377E","4C7B",0.62962962962963,"377E-4C7B","other"
"377E","41C1",0.518518518518518,"377E-41C1","other"
"377E","22B0",0.3,"22B0-377E","other"
"377E","29B2",0.68,"29B2-377E","other"
"377E","076C",0.653846153846154,"076C-377E","other"
"377E","879F",0.481481481481481,"377E-879F","other"
"377E","EC1A",0.730769230769231,"377E-EC1A","other"
"377E","663E",0.615384615384615,"377E-663E","other"
"377E","D14D",0.52,"377E-D14D","other"
"377E","7C6F",0.3,"377E-7C6F","other"
"377E","0758",0.62962962962963,"0758-377E","other"
"377E","F44A",0.580645161290323,"377E-F44A","other"
"377E","DCCF",0.458333333333333,"377E-DCCF","other"
"377E","F377",0.517241379310345,"377E-F377","other"
"377E","D629",0.666666666666667,"377E-D629","other"
"377E","C5F2",0.208333333333333,"377E-C5F2","other"
"377E","15BF",0.08,"15BF-377E","other"
"377E","80F1",0.6,"377E-80F1","other"
"377E","5909",0.434782608695652,"377E-5909","other"
"377E","B8A2",0.666666666666667,"377E-B8A2","mother-daughter"
"377E","1958",0.44,"1958-377E","other"
"377E","A24D",0.444444444444444,"377E-A24D","other"
"377E","2D31",0.67741935483871,"2D31-377E","other"
"377E","B1E3",0.75,"377E-B1E3","other"
"377E","44BD",0.296296296296296,"377E-44BD","other"
"377E","ACF4",0.0833333333333333,"377E-ACF4","other"
"377E","AA3C",0.192307692307692,"377E-AA3C","other"
"377E","CB2B",0.16,"377E-CB2B","other"
"377E","5939",0.08,"377E-5939","other"
"377E","0255",0.28125,"0255-377E","other"
"377E","A5EF",0.16,"377E-A5EF","other"
"377E","A539",0.0909090909090909,"377E-A539","other"
"24E9","4ECA",0.310344827586207,"24E9-4ECA","other"
"24E9","39ED",0.172413793103448,"24E9-39ED","other"
"24E9","B75C",0.310344827586207,"24E9-B75C","other"
"24E9","BF04",0.206896551724138,"24E9-BF04","other"
"24E9","4FE4",0.580645161290323,"24E9-4FE4","other"
