"from","to","weight","pairID","pair_type"
"1731","2C18",0.166666666666667,"1731-2C18","other"
"1731","377E",0.31578947368421,"1731-377E","other"
"1731","24E9",0.444444444444444,"1731-24E9","other"
"1731","4ECA",0.434782608695652,"1731-4ECA","other"
"1731","39ED",0.333333333333333,"1731-39ED","other"
"1731","B75C",0.2,"1731-B75C","other"
"1731","AC35",0.409090909090909,"1731-AC35","other"
"1731","BF04",0.31578947368421,"1731-BF04","other"
"1731","4C7B",0.36,"1731-4C7B","other"
"1731","41C1",0.36,"1731-41C1","other"
"1731","29B2",0.391304347826087,"1731-29B2","other"
"1731","E063",0.35,"1731-E063","other"
"1731","076C",0.214285714285714,"076C-1731","other"
"1731","879F",0.24,"1731-879F","other"
"1731","EC1A",0.259259259259259,"1731-EC1A","other"
"1731","663E",0.3,"1731-663E","other"
"1731","256A",0.421052631578947,"1731-256A","other"
"1731","7C6F",0.384615384615385,"1731-7C6F","other"
"1731","0758",0.36,"0758-1731","other"
"1731","0D1B",0.473684210526316,"0D1B-1731","other"
"1731","4FE4",0.206896551724138,"1731-4FE4","other"
"1731","22B0",0.24,"1731-22B0","other"
"1731","C950",0.125,"1731-C950","other"
"2C18","377E",0.25,"2C18-377E","other"
"2C18","24E9",0.368421052631579,"24E9-2C18","other"
"2C18","4ECA",0.375,"2C18-4ECA","other"
"2C18","39ED",0.454545454545455,"2C18-39ED","other"
"2C18","B75C",0.2,"2C18-B75C","other"
"2C18","AC35",0.347826086956522,"2C18-AC35","other"
"2C18","BF04",0.31578947368421,"2C18-BF04","other"
"2C18","4C7B",0.307692307692308,"2C18-4C7B","other"
"2C18","41C1",0.307692307692308,"2C18-41C1","other"
"2C18","29B2",0.391304347826087,"29B2-2C18","other"
"2C18","E063",0.227272727272727,"2C18-E063","other"
"2C18","076C",0.478260869565217,"076C-2C18","other"
"2C18","879F",0.24,"2C18-879F","other"
"2C18","EC1A",0.478260869565217,"2C18-EC1A","other"
"2C18","663E",0.0833333333333333,"2C18-663E","other"
"2C18","256A",0.227272727272727,"256A-2C18","other"
"2C18","7C6F",0.241379310344828,"2C18-7C6F","other"
"2C18","0758",0.416666666666667,"0758-2C18","other"
"2C18","0D1B",0.272727272727273,"0D1B-2C18","other"
"2C18","4FE4",0.4,"2C18-4FE4","other"
"2C18","22B0",0.24,"22B0-2C18","other"
"2C18","C950",0.0588235294117647,"2C18-C950","other"
"377E","24E9",0.533333333333333,"24E9-377E","other"
"377E","4ECA",0.428571428571429,"377E-4ECA","other"
"377E","39ED",0.318181818181818,"377E-39ED","other"
"377E","B75C",0.25,"377E-B75C","other"
"377E","AC35",0.272727272727273,"377E-AC35","other"
"377E","BF04",0.294117647058824,"377E-BF04","other"
"377E","4C7B",0.24,"377E-4C7B","other"
"377E","41C1",0.347826086956522,"377E-41C1","other"
"377E","29B2",0.45,"29B2-377E","other"
"377E","E063",0.411764705882353,"377E-E063","other"
"377E","076C",0.24,"076C-377E","other"
"377E","879F",0.272727272727273,"377E-879F","other"
"377E","EC1A",0.409090909090909,"377E-EC1A","other"
"377E","663E",0.4375,"377E-663E","other"
"377E","256A",0.142857142857143,"256A-377E","other"
"377E","7C6F",0.375,"377E-7C6F","other"
"377E","0758",0.347826086956522,"0758-377E","other"
"377E","0D1B",0.388888888888889,"0D1B-377E","other"
"377E","4FE4",0.28,"377E-4FE4","other"
"377E","22B0",0.217391304347826,"22B0-377E","other"
"377E","C950",0.153846153846154,"377E-C950","other"
"24E9","4ECA",0.476190476190476,"24E9-4ECA","other"
"24E9","39ED",0.428571428571429,"24E9-39ED","other"
"24E9","B75C",0.230769230769231,"24E9-B75C","other"
"24E9","AC35",0.45,"24E9-AC35","other"
