"from","to","weight","pairID","pair_type","year"
"07F9","2F15",0.432432432432432,"07F9-2F15","other",2013
"07F9","3F49",0.390243902439024,"07F9-3F49","other",2013
"07F9","4ECA",0.5,"07F9-4ECA","other",2013
"07F9","B75C",0.32258064516129,"07F9-B75C","other",2013
"07F9","AC35",0.5,"07F9-AC35","other",2013
"07F9","AA57",0.222222222222222,"07F9-AA57","other",2013
"07F9","41C1",0.340909090909091,"07F9-41C1","other",2013
"07F9","5108",0.125,"07F9-5108","other",2013
"3D98","B587",0.292682926829268,"3D98-B587","other",2013
"3D98","377E",0.257142857142857,"377E-3D98","other",2013
"3D98","3CA1",0.255813953488372,"3CA1-3D98","other",2013
"3D98","24E9",0.289473684210526,"24E9-3D98","other",2013
"3D98","A8D2",0.2,"3D98-A8D2","other",2013
"3D98","39ED",0.236842105263158,"39ED-3D98","other",2013
"3D98","52AD",0.238095238095238,"3D98-52AD","other",2013
"3D98","BF04",0.318181818181818,"3D98-BF04","other",2013
"3D98","5672",0.26530612244898,"3D98-5672","other",2013
"3D98","4FE4",0.428571428571429,"3D98-4FE4","other",2013
"3D98","4C7B",0.386363636363636,"3D98-4C7B","other",2013
"3D98","9E17",0.379310344827586,"3D98-9E17","other",2013
"3D98","2F15",0.209302325581395,"2F15-3D98","other",2013
"3D98","3F49",0.4,"3D98-3F49","other",2013
"3D98","4ECA",0.282051282051282,"3D98-4ECA","other",2013
"3D98","B75C",0.142857142857143,"3D98-B75C","other",2013
"3D98","AC35",0.257142857142857,"3D98-AC35","other",2013
"3D98","AA57",0.194444444444444,"3D98-AA57","other",2013
"3D98","41C1",0.260869565217391,"3D98-41C1","other",2013
"3D98","5108",0.166666666666667,"3D98-5108","other",2013
"B587","377E",0.324324324324324,"377E-B587","other",2013
"B587","3CA1",0.638888888888889,"3CA1-B587","other",2013
"B587","24E9",0.317073170731707,"24E9-B587","other",2013
"B587","A8D2",0.432432432432432,"A8D2-B587","other",2013
"B587","39ED",0.485714285714286,"39ED-B587","other",2013
"B587","52AD",0.425,"52AD-B587","other",2013
"B587","BF04",0.369565217391304,"B587-BF04","other",2013
"B587","5672",0.34,"5672-B587","mother-daughter",2013
"B587","4FE4",0.477272727272727,"4FE4-B587","other",2013
"B587","4C7B",0.434782608695652,"4C7B-B587","other",2013
"B587","9E17",0.323529411764706,"9E17-B587","other",2013
"B587","2F15",0.540540540540541,"2F15-B587","other",2013
"B587","3F49",0.452380952380952,"3F49-B587","other",2013
"B587","4ECA",0.375,"4ECA-B587","other",2013
"B587","B75C",0.323529411764706,"B587-B75C","other",2013
"B587","AC35",0.441176470588235,"AC35-B587","other",2013
"B587","AA57",0.371428571428571,"AA57-B587","other",2013
"B587","41C1",0.340425531914894,"41C1-B587","other",2013
"B587","5108",0.111111111111111,"5108-B587","other",2013
"377E","3CA1",0.428571428571429,"377E-3CA1","other",2013
"377E","24E9",0.363636363636364,"24E9-377E","other",2013
"377E","A8D2",0.466666666666667,"377E-A8D2","other",2013
"377E","39ED",0.303030303030303,"377E-39ED","other",2013
"377E","52AD",0.5,"377E-52AD","other",2013
"377E","BF04",0.35,"377E-BF04","other",2013
"377E","5672",0.348837209302326,"377E-5672","other",2013
"377E","4FE4",0.244444444444444,"377E-4FE4","other",2013
"377E","4C7B",0.239130434782609,"377E-4C7B","other",2013
"377E","9E17",0.285714285714286,"377E-9E17","other",2013
"377E","2F15",0.371428571428571,"2F15-377E","other",2013
"377E","3F49",0.268292682926829,"377E-3F49","other",2013
"377E","4ECA",0.352941176470588,"377E-4ECA","other",2013
"377E","B75C",0.241379310344828,"377E-B75C","other",2013
"377E","AC35",0.25,"377E-AC35","other",2013
"377E","AA57",0.0833333333333333,"377E-AA57","other",2013
"377E","41C1",0.285714285714286,"377E-41C1","other",2013
"377E","5108",0.192307692307692,"377E-5108","other",2013
"3CA1","24E9",0.447368421052632,"24E9-3CA1","other",2013
"3CA1","A8D2",0.5,"3CA1-A8D2","other",2013
"3CA1","39ED",0.514285714285714,"39ED-3CA1","other",2013
"3CA1","52AD",0.487179487179487,"3CA1-52AD","other",2013
"3CA1","BF04",0.488372093023256,"3CA1-BF04","other",2013
"3CA1","5672",0.545454545454545,"3CA1-5672","other",2013
"3CA1","4FE4",0.5,"3CA1-4FE4","other",2013
"3CA1","4C7B",0.522727272727273,"3CA1-4C7B","other",2013
"3CA1","9E17",0.314285714285714,"3CA1-9E17","other",2013
"3CA1","2F15",0.487179487179487,"2F15-3CA1","other",2013
"3CA1","3F49",0.409090909090909,"3CA1-3F49","other",2013
"3CA1","4ECA",0.4,"3CA1-4ECA","other",2013
"3CA1","B75C",0.352941176470588,"3CA1-B75C","other",2013
"3CA1","AC35",0.428571428571429,"3CA1-AC35","other",2013
"3CA1","AA57",0.225,"3CA1-AA57","other",2013
"3CA1","41C1",0.391304347826087,"3CA1-41C1","other",2013
"3CA1","5108",0.138888888888889,"3CA1-5108","other",2013
"24E9","A8D2",0.256410256410256,"24E9-A8D2","other",2013
"24E9","39ED",0.333333333333333,"24E9-39ED","other",2013
"24E9","52AD",0.394736842105263,"24E9-52AD","other",2013
"24E9","BF04",0.311111111111111,"24E9-BF04","other",2013
"24E9","5672",0.340425531914894,"24E9-5672","other",2013
"24E9","4FE4",0.270833333333333,"24E9-4FE4","other",2013
"24E9","4C7B",0.319148936170213,"24E9-4C7B","other",2013
"24E9","9E17",0.205882352941176,"24E9-9E17","other",2013
"24E9","2F15",0.472222222222222,"24E9-2F15","other",2013
"24E9","3F49",0.266666666666667,"24E9-3F49","other",2013
"24E9","4ECA",0.342105263157895,"24E9-4ECA","other",2013
"24E9","B75C",0.171428571428571,"24E9-B75C","other",2013
"24E9","AC35",0.216216216216216,"24E9-AC35","other",2013
"24E9","AA57",0.222222222222222,"24E9-AA57","other",2013
"24E9","41C1",0.475,"24E9-41C1","mother-daughter",2013
"24E9","5108",0.0909090909090909,"24E9-5108","other",2013
"A8D2","39ED",0.516129032258065,"39ED-A8D2","other",2013
"A8D2","52AD",0.405405405405405,"52AD-A8D2","other",2013
"A8D2","BF04",0.45,"A8D2-BF04","other",2013
"A8D2","5672",0.319148936170213,"5672-A8D2","other",2013
"A8D2","4FE4",0.363636363636364,"4FE4-A8D2","other",2013
"A8D2","4C7B",0.326086956521739,"4C7B-A8D2","other",2013
"A8D2","9E17",0.290322580645161,"9E17-A8D2","other",2013
"A8D2","2F15",0.444444444444444,"2F15-A8D2","other",2013
"A8D2","3F49",0.333333333333333,"3F49-A8D2","other",2013
"A8D2","4ECA",0.470588235294118,"4ECA-A8D2","other",2013
"A8D2","B75C",0.333333333333333,"A8D2-B75C","other",2013
"A8D2","AC35",0.375,"A8D2-AC35","other",2013
"A8D2","AA57",0.162162162162162,"A8D2-AA57","other",2013
"A8D2","41C1",0.260869565217391,"41C1-A8D2","other",2013
"A8D2","5108",0.129032258064516,"5108-A8D2","other",2013
"39ED","52AD",0.342105263157895,"39ED-52AD","other",2013
"39ED","BF04",0.425,"39ED-BF04","other",2013
"39ED","5672",0.270833333333333,"39ED-5672","other",2013
"39ED","4FE4",0.372093023255814,"39ED-4FE4","other",2013
"39ED","4C7B",0.333333333333333,"39ED-4C7B","other",2013
"39ED","9E17",0.444444444444444,"39ED-9E17","other",2013
"39ED","2F15",0.378378378378378,"2F15-39ED","other",2013
"39ED","3F49",0.30952380952381,"39ED-3F49","other",2013
"39ED","4ECA",0.324324324324324,"39ED-4ECA","other",2013
"39ED","B75C",0.344827586206897,"39ED-B75C","other",2013
"39ED","AC35",0.535714285714286,"39ED-AC35","other",2013
"39ED","AA57",0.2,"39ED-AA57","other",2013
"39ED","41C1",0.325581395348837,"39ED-41C1","other",2013
"39ED","5108",0.0967741935483871,"39ED-5108","other",2013
"52AD","BF04",0.55,"52AD-BF04","other",2013
"52AD","5672",0.434782608695652,"52AD-5672","other",2013
"52AD","4FE4",0.391304347826087,"4FE4-52AD","other",2013
"52AD","4C7B",0.41304347826087,"4C7B-52AD","other",2013
"52AD","9E17",0.257142857142857,"52AD-9E17","other",2013
"52AD","2F15",0.435897435897436,"2F15-52AD","other",2013
"52AD","3F49",0.333333333333333,"3F49-52AD","other",2013
"52AD","4ECA",0.421052631578947,"4ECA-52AD","other",2013
"52AD","B75C",0.189189189189189,"52AD-B75C","other",2013
"52AD","AC35",0.297297297297297,"52AD-AC35","other",2013
"52AD","AA57",0.205128205128205,"52AD-AA57","other",2013
"52AD","41C1",0.441860465116279,"41C1-52AD","other",2013
"52AD","5108",0.21875,"5108-52AD","other",2013
"BF04","5672",0.5,"5672-BF04","other",2013
"BF04","4FE4",0.555555555555556,"4FE4-BF04","other",2013
"BF04","4C7B",0.69047619047619,"4C7B-BF04","other",2013
"BF04","9E17",0.31578947368421,"9E17-BF04","other",2013
"BF04","2F15",0.347826086956522,"2F15-BF04","other",2013
"BF04","3F49",0.375,"3F49-BF04","other",2013
"BF04","4ECA",0.428571428571429,"4ECA-BF04","other",2013
"BF04","B75C",0.25,"B75C-BF04","other",2013
"BF04","AC35",0.384615384615385,"AC35-BF04","other",2013
"BF04","AA57",0.292682926829268,"AA57-BF04","other",2013
"BF04","41C1",0.446808510638298,"41C1-BF04","other",2013
"BF04","5108",0.216216216216216,"5108-BF04","other",2013
"5672","4FE4",0.510204081632653,"4FE4-5672","other",2013
"5672","4C7B",0.595744680851064,"4C7B-5672","other",2013
"5672","9E17",0.2,"5672-9E17","other",2013
"5672","2F15",0.346938775510204,"2F15-5672","other",2013
"5672","3F49",0.428571428571429,"3F49-5672","other",2013
"5672","4ECA",0.333333333333333,"4ECA-5672","other",2013
"5672","B75C",0.227272727272727,"5672-B75C","other",2013
"5672","AC35",0.288888888888889,"5672-AC35","other",2013
"5672","AA57",0.239130434782609,"5672-AA57","other",2013
"5672","41C1",0.469387755102041,"41C1-5672","other",2013
"5672","5108",0.166666666666667,"5108-5672","other",2013
"4FE4","4C7B",0.738095238095238,"4C7B-4FE4","other",2013
"4FE4","9E17",0.268292682926829,"4FE4-9E17","other",2013
"4FE4","2F15",0.306122448979592,"2F15-4FE4","other",2013
"4FE4","3F49",0.511111111111111,"3F49-4FE4","other",2013
"4FE4","4ECA",0.409090909090909,"4ECA-4FE4","other",2013
"4FE4","B75C",0.3,"4FE4-B75C","other",2013
"4FE4","AC35",0.473684210526316,"4FE4-AC35","other",2013
"4FE4","AA57",0.27906976744186,"4FE4-AA57","other",2013
"4FE4","41C1",0.428571428571429,"41C1-4FE4","other",2013
"4FE4","5108",0.146341463414634,"4FE4-5108","other",2013
"4C7B","9E17",0.292682926829268,"4C7B-9E17","other",2013
"4C7B","2F15",0.382978723404255,"2F15-4C7B","other",2013
"4C7B","3F49",0.5,"3F49-4C7B","other",2013
"4C7B","4ECA",0.4,"4C7B-4ECA","other",2013
"4C7B","B75C",0.232558139534884,"4C7B-B75C","other",2013
"4C7B","AC35",0.461538461538462,"4C7B-AC35","other",2013
"4C7B","AA57",0.333333333333333,"4C7B-AA57","other",2013
"4C7B","41C1",0.51063829787234,"41C1-4C7B","other",2013
"4C7B","5108",0.142857142857143,"4C7B-5108","other",2013
"9E17","2F15",0.257142857142857,"2F15-9E17","other",2013
"9E17","3F49",0.263157894736842,"3F49-9E17","other",2013
"9E17","4ECA",0.235294117647059,"4ECA-9E17","other",2013
"9E17","B75C",0.142857142857143,"9E17-B75C","other",2013
"9E17","AC35",0.44,"9E17-AC35","other",2013
"9E17","AA57",0.129032258064516,"9E17-AA57","other",2013
"9E17","41C1",0.25,"41C1-9E17","other",2013
"9E17","5108",0.125,"5108-9E17","other",2013
"2F15","3F49",0.463414634146341,"2F15-3F49","other",2013
"2F15","4ECA",0.5,"2F15-4ECA","other",2013
"2F15","B75C",0.294117647058824,"2F15-B75C","other",2013
"2F15","AC35",0.411764705882353,"2F15-AC35","other",2013
"2F15","AA57",0.305555555555556,"2F15-AA57","other",2013
"2F15","41C1",0.476190476190476,"2F15-41C1","other",2013
"2F15","5108",0.0833333333333333,"2F15-5108","other",2013
"3F49","4ECA",0.45,"3F49-4ECA","other",2013
"3F49","B75C",0.371428571428571,"3F49-B75C","other",2013
"3F49","AC35",0.333333333333333,"3F49-AC35","other",2013
"3F49","AA57",0.307692307692308,"3F49-AA57","other",2013
"3F49","41C1",0.346938775510204,"3F49-41C1","other",2013
"3F49","5108",0.102564102564103,"3F49-5108","other",2013
"4ECA","B75C",0.354838709677419,"4ECA-B75C","other",2013
"4ECA","AC35",0.393939393939394,"4ECA-AC35","other",2013
"4ECA","AA57",0.40625,"4ECA-AA57","other",2013
"4ECA","41C1",0.304347826086957,"41C1-4ECA","other",2013
"4ECA","5108",0.193548387096774,"4ECA-5108","other",2013
"B75C","AC35",0.333333333333333,"AC35-B75C","other",2013
"B75C","AA57",0.166666666666667,"AA57-B75C","other",2013
"B75C","41C1",0.162790697674419,"41C1-B75C","other",2013
"B75C","5108",0.125,"5108-B75C","other",2013
"AC35","AA57",0.3,"AA57-AC35","other",2013
"AC35","41C1",0.317073170731707,"41C1-AC35","other",2013
"AC35","5108",0.107142857142857,"5108-AC35","other",2013
"AA57","41C1",0.177777777777778,"41C1-AA57","other",2013
"AA57","5108",0.111111111111111,"5108-AA57","other",2013
"41C1","5108",0.0975609756097561,"41C1-5108","other",2013
"0D1B","1731",0.257142857142857,"0D1B-1731","other",2014
"0D1B","6D0D",0.268292682926829,"0D1B-6D0D","other",2014
"0D1B","D726",0.41025641025641,"0D1B-D726","other",2014
"0D1B","2C18",0.325,"0D1B-2C18","other",2014
"0D1B","07F9",0.196078431372549,"07F9-0D1B","other",2014
"0D1B","3D98",0.133333333333333,"0D1B-3D98","other",2014
"0D1B","B587",0.282608695652174,"0D1B-B587","other",2014
"0D1B","377E",0.288888888888889,"0D1B-377E","other",2014
"0D1B","3CA1",0.303030303030303,"0D1B-3CA1","other",2014
"0D1B","3F49",0.319148936170213,"0D1B-3F49","other",2014
"0D1B","4ECA",0.326086956521739,"0D1B-4ECA","other",2014
"0D1B","39ED",0.235294117647059,"0D1B-39ED","other",2014
"0D1B","B75C",0.317073170731707,"0D1B-B75C","other",2014
"0D1B","AC35",0.295454545454545,"0D1B-AC35","other",2014
"0D1B","AA57",0.355555555555556,"0D1B-AA57","other",2014
"0D1B","5108",0.395348837209302,"0D1B-5108","other",2014
"0D1B","52AD",0.408163265306122,"0D1B-52AD","other",2014
"0D1B","BF04",0.365384615384615,"0D1B-BF04","other",2014
"0D1B","5672",0.5,"0D1B-5672","other",2014
"0D1B","4FE4",0.340425531914894,"0D1B-4FE4","other",2014
"0D1B","4C7B",0.236363636363636,"0D1B-4C7B","other",2014
"0D1B","41C1",0.288888888888889,"0D1B-41C1","other",2014
"0D1B","22B0",0.475,"0D1B-22B0","other",2014
"0D1B","29B2",0.254901960784314,"0D1B-29B2","other",2014
"0D1B","5ACA",0.454545454545455,"0D1B-5ACA","other",2014
"0D1B","C950",0.2,"0D1B-C950","other",2014
"0D1B","E063",0.235294117647059,"0D1B-E063","other",2014
"0D1B","EE00",0.245614035087719,"0D1B-EE00","other",2014
"0D1B","076C",0.313725490196078,"076C-0D1B","other",2014
"0D1B","6BD8",0.288888888888889,"0D1B-6BD8","other",2014
"0D1B","879F",0.38,"0D1B-879F","other",2014
"0D1B","9E17",0.25,"0D1B-9E17","other",2014
"0D1B","24E9",0.307692307692308,"0D1B-24E9","other",2014
"1731","6D0D",0.1875,"1731-6D0D","other",2014
"1731","D726",0.242424242424242,"1731-D726","other",2014
"1731","2C18",0.258064516129032,"1731-2C18","other",2014
"1731","07F9",0.27027027027027,"07F9-1731","other",2014
"1731","3D98",0.0526315789473684,"1731-3D98","other",2014
"1731","B587",0.363636363636364,"1731-B587","other",2014
"1731","377E",0.257142857142857,"1731-377E","other",2014
"1731","3CA1",0.526315789473684,"1731-3CA1","other",2014
"1731","3F49",0.263157894736842,"1731-3F49","other",2014
"1731","4ECA",0.119047619047619,"1731-4ECA","other",2014
"1731","39ED",0.225,"1731-39ED","other",2014
"1731","B75C",0.379310344827586,"1731-B75C","other",2014
"1731","AC35",0.228571428571429,"1731-AC35","other",2014
"1731","AA57",0.27027027027027,"1731-AA57","other",2014
"1731","5108",0.314285714285714,"1731-5108","other",2014
"1731","52AD",0.25,"1731-52AD","other",2014
"1731","BF04",0.239130434782609,"1731-BF04","other",2014
"1731","5672",0.34375,"1731-5672","other",2014
"1731","4FE4",0.225,"1731-4FE4","other",2014
"1731","4C7B",0.285714285714286,"1731-4C7B","other",2014
"1731","41C1",0.222222222222222,"1731-41C1","other",2014
"1731","22B0",0.216216216216216,"1731-22B0","other",2014
"1731","29B2",0.25,"1731-29B2","other",2014
"1731","5ACA",0.31578947368421,"1731-5ACA","other",2014
"1731","C950",0.234042553191489,"1731-C950","other",2014
"1731","E063",0.166666666666667,"1731-E063","other",2014
"1731","EE00",0.212765957446809,"1731-EE00","other",2014
"1731","076C",0.204545454545455,"076C-1731","other",2014
"1731","6BD8",0.222222222222222,"1731-6BD8","other",2014
"1731","879F",0.195652173913043,"1731-879F","other",2014
"1731","9E17",0.192307692307692,"1731-9E17","other",2014
"1731","24E9",0.15625,"1731-24E9","other",2014
"6D0D","D726",0.289473684210526,"6D0D-D726","other",2014
"6D0D","2C18",0.27027027027027,"2C18-6D0D","other",2014
"6D0D","07F9",0.375,"07F9-6D0D","other",2014
"6D0D","3D98",0.12,"3D98-6D0D","other",2014
"6D0D","B587",0.292682926829268,"6D0D-B587","other",2014
"6D0D","377E",0.333333333333333,"377E-6D0D","other",2014
"6D0D","3CA1",0.193548387096774,"3CA1-6D0D","other",2014
"6D0D","3F49",0.272727272727273,"3F49-6D0D","other",2014
"6D0D","4ECA",0.341463414634146,"4ECA-6D0D","other",2014
"6D0D","39ED",0.325581395348837,"39ED-6D0D","other",2014
"6D0D","B75C",0.263157894736842,"6D0D-B75C","other",2014
"6D0D","AC35",0.214285714285714,"6D0D-AC35","other",2014
"6D0D","AA57",0.41025641025641,"6D0D-AA57","other",2014
"6D0D","5108",0.285714285714286,"5108-6D0D","other",2014
"6D0D","52AD",0.369565217391304,"52AD-6D0D","other",2014
"6D0D","BF04",0.382978723404255,"6D0D-BF04","other",2014
"6D0D","5672",0.378378378378378,"5672-6D0D","other",2014
"6D0D","4FE4",0.390243902439024,"4FE4-6D0D","other",2014
"6D0D","4C7B",0.476190476190476,"4C7B-6D0D","other",2014
"6D0D","41C1",0.444444444444444,"41C1-6D0D","other",2014
"6D0D","22B0",0.204545454545455,"22B0-6D0D","other",2014
"6D0D","29B2",0.288888888888889,"29B2-6D0D","other",2014
"6D0D","5ACA",0.318181818181818,"5ACA-6D0D","other",2014
"6D0D","C950",0.269230769230769,"6D0D-C950","other",2014
"6D0D","E063",0.295454545454545,"6D0D-E063","other",2014
"6D0D","EE00",0.326530612244898,"6D0D-EE00","other",2014
"6D0D","076C",0.418604651162791,"076C-6D0D","other",2014
"6D0D","6BD8",0.405405405405405,"6BD8-6D0D","other",2014
"6D0D","879F",0.235294117647059,"6D0D-879F","other",2014
"6D0D","9E17",0.258064516129032,"6D0D-9E17","other",2014
"6D0D","24E9",0.216216216216216,"24E9-6D0D","other",2014
"D726","2C18",0.25,"2C18-D726","other",2014
"D726","07F9",0.318181818181818,"07F9-D726","other",2014
"D726","3D98",0.107142857142857,"3D98-D726","other",2014
"D726","B587",0.473684210526316,"B587-D726","other",2014
"D726","377E",0.25,"377E-D726","other",2014
"D726","3CA1",0.290322580645161,"3CA1-D726","other",2014
"D726","3F49",0.311111111111111,"3F49-D726","other",2014
"D726","4ECA",0.348837209302326,"4ECA-D726","other",2014
"D726","39ED",0.363636363636364,"39ED-D726","other",2014
"D726","B75C",0.342105263157895,"B75C-D726","other",2014
"D726","AC35",0.227272727272727,"AC35-D726","other",2014
"D726","AA57",0.318181818181818,"AA57-D726","other",2014
"D726","5108",0.390243902439024,"5108-D726","other",2014
"D726","52AD",0.375,"52AD-D726","other",2014
"D726","BF04",0.333333333333333,"BF04-D726","other",2014
"D726","5672",0.421052631578947,"5672-D726","other",2014
"D726","4FE4",0.395348837209302,"4FE4-D726","other",2014
"D726","4C7B",0.326530612244898,"4C7B-D726","other",2014
"D726","41C1",0.30952380952381,"41C1-D726","other",2014
"D726","22B0",0.4,"22B0-D726","other",2014
"D726","29B2",0.355555555555556,"29B2-D726","other",2014
"D726","5ACA",0.452380952380952,"5ACA-D726","other",2014
"D726","C950",0.30188679245283,"C950-D726","other",2014
"D726","E063",0.363636363636364,"D726-E063","other",2014
"D726","EE00",0.283018867924528,"D726-EE00","other",2014
"D726","076C",0.28,"076C-D726","other",2014
"D726","6BD8",0.41025641025641,"6BD8-D726","mother-daughter",2014
"D726","879F",0.346938775510204,"879F-D726","other",2014
"D726","9E17",0.4,"9E17-D726","other",2014
"D726","24E9",0.454545454545455,"24E9-D726","other",2014
"2C18","07F9",0.4,"07F9-2C18","other",2014
"2C18","3D98",0.0740740740740741,"2C18-3D98","other",2014
"2C18","B587",0.421052631578947,"2C18-B587","other",2014
"2C18","377E",0.472222222222222,"2C18-377E","other",2014
"2C18","3CA1",0.225806451612903,"2C18-3CA1","other",2014
