"from","to","weight","pairID","pair_type"
"24E9","39ED",0.458333333333333,"24E9-39ED","other"
"24E9","AC35",0.181818181818182,"24E9-AC35","other"
"24E9","BF04",0.354838709677419,"24E9-BF04","other"
"24E9","4FE4",0.305555555555556,"24E9-4FE4","other"
"24E9","41C1",0.458333333333333,"24E9-41C1","other"
"24E9","22B0",0.184210526315789,"22B0-24E9","other"
"24E9","E063",0.36,"24E9-E063","other"
"24E9","879F",0.242424242424242,"24E9-879F","other"
"24E9","EC1A",0.428571428571429,"24E9-EC1A","other"
"24E9","D14D",0.323529411764706,"24E9-D14D","other"
"24E9","7C6F",0.0454545454545455,"24E9-7C6F","other"
"24E9","F44A",0.272727272727273,"24E9-F44A","other"
"24E9","A539",0.6,"24E9-A539","other"
"24E9","44BD",0.392857142857143,"24E9-44BD","other"
"24E9","DCCF",0.366666666666667,"24E9-DCCF","other"
"24E9","F377",0.25,"24E9-F377","other"
"24E9","D629",0.357142857142857,"24E9-D629","other"
"24E9","C5F2",0.461538461538462,"24E9-C5F2","other"
"24E9","15BF",0.357142857142857,"15BF-24E9","other"
"24E9","AA3C",0.333333333333333,"24E9-AA3C","other"
"24E9","80F1",0.0789473684210526,"24E9-80F1","other"
"24E9","CB2B",0.102564102564103,"24E9-CB2B","other"
"24E9","5939",0.121212121212121,"24E9-5939","other"
"24E9","0255",0.125,"0255-24E9","other"
"24E9","A5EF",0.419354838709677,"24E9-A5EF","other"
"24E9","2D31",0.1,"24E9-2D31","other"
"24E9","C809",0.32258064516129,"24E9-C809","other"
"24E9","D4DC",0.1875,"24E9-D4DC","other"
"24E9","418B",0.131578947368421,"24E9-418B","other"
"24E9","8787",0.257142857142857,"24E9-8787","other"
"24E9","AC37",0.176470588235294,"24E9-AC37","other"
"24E9","F429",0.333333333333333,"24E9-F429","other"
"24E9","A42D",0.392857142857143,"24E9-A42D","other"
"24E9","B3E8",0.428571428571429,"24E9-B3E8","other"
"24E9","0145",0.333333333333333,"0145-24E9","other"
"24E9","0734",0.448275862068966,"0734-24E9","other"
"24E9","34C9",0.444444444444444,"24E9-34C9","other"
"24E9","494F",0.290322580645161,"24E9-494F","other"
"24E9","8106",0.555555555555556,"24E9-8106","other"
"24E9","8666",0.565217391304348,"24E9-8666","other"
"24E9","8BE4",0.481481481481481,"24E9-8BE4","other"
"24E9","9A80",0.384615384615385,"24E9-9A80","other"
"24E9","A16E",0.260869565217391,"24E9-A16E","other"
"24E9","A816",0.333333333333333,"24E9-A816","other"
"24E9","4ECA",0.464285714285714,"24E9-4ECA","other"
"24E9","4C7B",0.032258064516129,"24E9-4C7B","other"
"24E9","29B2",0.303030303030303,"24E9-29B2","other"
"24E9","076C",0.264705882352941,"076C-24E9","other"
"24E9","663E",0.214285714285714,"24E9-663E","other"
"24E9","B8A2",0.37037037037037,"24E9-B8A2","other"
"24E9","A24D",0.2,"24E9-A24D","other"
"24E9","0387",0.230769230769231,"0387-24E9","other"
"24E9","3CC1",0.346153846153846,"24E9-3CC1","other"
"24E9","D849",0.347826086956522,"24E9-D849","other"
"39ED","AC35",0.230769230769231,"39ED-AC35","other"
"39ED","BF04",0.206896551724138,"39ED-BF04","other"
"39ED","4FE4",0.25,"39ED-4FE4","other"
"39ED","41C1",0.4,"39ED-41C1","other"
"39ED","22B0",0.151515151515152,"22B0-39ED","other"
"39ED","E063",0.35,"39ED-E063","other"
"39ED","879F",0.133333333333333,"39ED-879F","other"
"39ED","EC1A",0.375,"39ED-EC1A","other"
"39ED","D14D",0.357142857142857,"39ED-D14D","other"
"39ED","F44A",0.25,"39ED-F44A","other"
"39ED","A539",0.434782608695652,"39ED-A539","other"
"39ED","44BD",0.333333333333333,"39ED-44BD","other"
"39ED","DCCF",0.307692307692308,"39ED-DCCF","other"
"39ED","F377",0.32,"39ED-F377","other"
"39ED","D629",0.148148148148148,"39ED-D629","other"
"39ED","C5F2",0.347826086956522,"39ED-C5F2","other"
"39ED","15BF",0.347826086956522,"15BF-39ED","other"
"39ED","AA3C",0.222222222222222,"39ED-AA3C","other"
"39ED","80F1",0.0967741935483871,"39ED-80F1","other"
"39ED","CB2B",0.0588235294117647,"39ED-CB2B","other"
"39ED","5939",0.111111111111111,"39ED-5939","other"
"39ED","0255",0.115384615384615,"0255-39ED","other"
"39ED","A5EF",0.423076923076923,"39ED-A5EF","other"
"39ED","2D31",0.181818181818182,"2D31-39ED","other"
"39ED","C809",0.214285714285714,"39ED-C809","other"
"39ED","D4DC",0.192307692307692,"39ED-D4DC","other"
"39ED","418B",0.241379310344828,"39ED-418B","other"
"39ED","8787",0.233333333333333,"39ED-8787","other"
"39ED","AC37",0.222222222222222,"39ED-AC37","other"
"39ED","F429",0.32,"39ED-F429","other"
"39ED","A42D",0.230769230769231,"39ED-A42D","other"
"39ED","B3E8",0.375,"39ED-B3E8","other"
"39ED","0145",0.178571428571429,"0145-39ED","other"
"39ED","0734",0.296296296296296,"0734-39ED","other"
"39ED","34C9",0.391304347826087,"34C9-39ED","other"
"39ED","494F",0.222222222222222,"39ED-494F","other"
"39ED","8106",0.25,"39ED-8106","other"
"39ED","8666",0.45,"39ED-8666","other"
"39ED","8BE4",0.375,"39ED-8BE4","other"
"39ED","9A80",0.318181818181818,"39ED-9A80","other"
"39ED","A16E",0.294117647058824,"39ED-A16E","mother-daughter"
"39ED","A816",0.32,"39ED-A816","other"
"39ED","4ECA",0.416666666666667,"39ED-4ECA","other"
"39ED","4C7B",0.0416666666666667,"39ED-4C7B","other"
"39ED","29B2",0.2,"29B2-39ED","other"
"39ED","076C",0.333333333333333,"076C-39ED","other"
"39ED","663E",0.285714285714286,"39ED-663E","other"
"39ED","B8A2",0.25,"39ED-B8A2","other"
"39ED","A24D",0.208333333333333,"39ED-A24D","other"
"39ED","0387",0.19047619047619,"0387-39ED","other"
"39ED","3CC1",0.217391304347826,"39ED-3CC1","other"
"39ED","D849",0.263157894736842,"39ED-D849","other"
"AC35","BF04",0.344827586206897,"AC35-BF04","other"
"AC35","4FE4",0.294117647058824,"4FE4-AC35","other"
"AC35","41C1",0.28,"41C1-AC35","other"
"AC35","22B0",0.2,"22B0-AC35","other"
"AC35","E063",0.24,"AC35-E063","other"
"AC35","879F",0.52,"879F-AC35","other"
"AC35","EC1A",0.37037037037037,"AC35-EC1A","other"
"AC35","D14D",0.2,"AC35-D14D","other"
"AC35","F44A",0.181818181818182,"AC35-F44A","other"
"AC35","A539",0.193548387096774,"A539-AC35","other"
"AC35","44BD",0.384615384615385,"44BD-AC35","other"
"AC35","DCCF",0.407407407407407,"AC35-DCCF","other"
"AC35","F377",0.37037037037037,"AC35-F377","other"
"AC35","D629",0.346153846153846,"AC35-D629","other"
"AC35","C5F2",0.346153846153846,"AC35-C5F2","other"
"AC35","15BF",0.4,"15BF-AC35","other"
"AC35","AA3C",0.48,"AA3C-AC35","other"
"AC35","80F1",0.357142857142857,"80F1-AC35","other"
"AC35","CB2B",0.212121212121212,"AC35-CB2B","other"
"AC35","5939",0.36,"5939-AC35","other"
"AC35","0255",0.32,"0255-AC35","other"
"AC35","A5EF",0.464285714285714,"A5EF-AC35","other"
"AC35","2D31",0.304347826086957,"2D31-AC35","other"
"AC35","C809",0.407407407407407,"AC35-C809","other"
"AC35","D4DC",0.346153846153846,"AC35-D4DC","other"
"AC35","418B",0.176470588235294,"418B-AC35","other"
"AC35","8787",0.242424242424242,"8787-AC35","other"
"AC35","AC37",0.423076923076923,"AC35-AC37","other"
"AC35","F429",0.233333333333333,"AC35-F429","other"
"AC35","A42D",0.285714285714286,"A42D-AC35","other"
"AC35","B3E8",0.275862068965517,"AC35-B3E8","other"
"AC35","0145",0.275862068965517,"0145-AC35","other"
"AC35","0734",0.181818181818182,"0734-AC35","other"
"AC35","34C9",0.285714285714286,"34C9-AC35","other"
"AC35","494F",0.275862068965517,"494F-AC35","other"
"AC35","8106",0.258064516129032,"8106-AC35","other"
"AC35","8666",0.269230769230769,"8666-AC35","other"
"AC35","8BE4",0.321428571428571,"8BE4-AC35","other"
"AC35","9A80",0.137931034482759,"9A80-AC35","other"
"AC35","A16E",0.238095238095238,"A16E-AC35","other"
"AC35","A816",0.608695652173913,"A816-AC35","mother-daughter"
"AC35","4ECA",0.225806451612903,"4ECA-AC35","other"
"AC35","4C7B",0.115384615384615,"4C7B-AC35","other"
"AC35","29B2",0.333333333333333,"29B2-AC35","other"
"AC35","076C",0.142857142857143,"076C-AC35","other"
"AC35","663E",0.476190476190476,"663E-AC35","other"
"AC35","B8A2",0.259259259259259,"AC35-B8A2","other"
"AC35","A24D",0.137931034482759,"A24D-AC35","other"
"AC35","0387",0.208333333333333,"0387-AC35","other"
"AC35","3CC1",0.185185185185185,"3CC1-AC35","other"
"AC35","D849",0.166666666666667,"AC35-D849","other"
"BF04","4FE4",0.342857142857143,"4FE4-BF04","other"
"BF04","41C1",0.296296296296296,"41C1-BF04","other"
"BF04","22B0",0.285714285714286,"22B0-BF04","other"
"BF04","E063",0.307692307692308,"BF04-E063","other"
"BF04","879F",0.366666666666667,"879F-BF04","other"
"BF04","EC1A",0.428571428571429,"BF04-EC1A","other"
"BF04","D14D",0.323529411764706,"BF04-D14D","other"
"BF04","7C6F",0.0454545454545455,"7C6F-BF04","other"
"BF04","F44A",0.272727272727273,"BF04-F44A","other"
"BF04","A539",0.333333333333333,"A539-BF04","other"
"BF04","44BD",0.3,"44BD-BF04","other"
"BF04","DCCF",0.366666666666667,"BF04-DCCF","other"
"BF04","F377",0.25,"BF04-F377","other"
"BF04","D629",0.357142857142857,"BF04-D629","other"
"BF04","C5F2",0.357142857142857,"BF04-C5F2","other"
"BF04","15BF",0.357142857142857,"15BF-BF04","other"
"BF04","AA3C",0.428571428571429,"AA3C-BF04","other"
"BF04","80F1",0.205882352941176,"80F1-BF04","other"
"BF04","CB2B",0.228571428571429,"BF04-CB2B","other"
"BF04","5939",0.233333333333333,"5939-BF04","other"
"BF04","0255",0.2,"0255-BF04","other"
"BF04","A5EF",0.294117647058824,"A5EF-BF04","other"
"BF04","2D31",0.222222222222222,"2D31-BF04","other"
"BF04","C809",0.32258064516129,"BF04-C809","other"
"BF04","D4DC",0.266666666666667,"BF04-D4DC","other"
"BF04","418B",0.131578947368421,"418B-BF04","other"
"BF04","8787",0.333333333333333,"8787-BF04","other"
"BF04","AC37",0.212121212121212,"AC37-BF04","other"
"BF04","F429",0.379310344827586,"BF04-F429","other"
"BF04","A42D",0.444444444444444,"A42D-BF04","other"
"BF04","B3E8",0.333333333333333,"B3E8-BF04","other"
"BF04","0145",0.333333333333333,"0145-BF04","other"
"BF04","0734",0.235294117647059,"0734-BF04","other"
"BF04","34C9",0.258064516129032,"34C9-BF04","other"
"BF04","494F",0.290322580645161,"494F-BF04","other"
"BF04","8106",0.3125,"8106-BF04","other"
"BF04","8666",0.44,"8666-BF04","mother-daughter"
"BF04","8BE4",0.333333333333333,"8BE4-BF04","other"
"BF04","9A80",0.161290322580645,"9A80-BF04","other"
"BF04","A16E",0.318181818181818,"A16E-BF04","other"
"BF04","A816",0.333333333333333,"A816-BF04","other"
"BF04","4ECA",0.28125,"4ECA-BF04","other"
"BF04","4C7B",0.103448275862069,"4C7B-BF04","other"
"BF04","29B2",0.303030303030303,"29B2-BF04","other"
"BF04","076C",0.194444444444444,"076C-BF04","other"
"BF04","663E",0.36,"663E-BF04","other"
"BF04","B8A2",0.233333333333333,"B8A2-BF04","other"
"BF04","A24D",0.125,"A24D-BF04","other"
"BF04","0387",0.185185185185185,"0387-BF04","other"
"BF04","3CC1",0.25,"3CC1-BF04","other"
"BF04","D849",0.192307692307692,"BF04-D849","other"
"4FE4","41C1",0.379310344827586,"41C1-4FE4","other"
"4FE4","22B0",0.388888888888889,"22B0-4FE4","other"
"4FE4","E063",0.444444444444444,"4FE4-E063","other"
"4FE4","879F",0.277777777777778,"4FE4-879F","other"
"4FE4","EC1A",0.40625,"4FE4-EC1A","other"
"4FE4","D14D",0.25,"4FE4-D14D","other"
"4FE4","F44A",0.382352941176471,"4FE4-F44A","other"
"4FE4","A539",0.363636363636364,"4FE4-A539","other"
"4FE4","44BD",0.294117647058824,"44BD-4FE4","other"
"4FE4","DCCF",0.483870967741935,"4FE4-DCCF","other"
"4FE4","F377",0.40625,"4FE4-F377","other"
"4FE4","D629",0.34375,"4FE4-D629","other"
"4FE4","C5F2",0.482758620689655,"4FE4-C5F2","other"
"4FE4","15BF",0.387096774193548,"15BF-4FE4","other"
"4FE4","AA3C",0.40625,"4FE4-AA3C","other"
"4FE4","80F1",0.277777777777778,"4FE4-80F1","other"
"4FE4","CB2B",0.263157894736842,"4FE4-CB2B","other"
"4FE4","5939",0.235294117647059,"4FE4-5939","other"
"4FE4","0255",0.32258064516129,"0255-4FE4","other"
"4FE4","A5EF",0.484848484848485,"4FE4-A5EF","other"
"4FE4","2D31",0.151515151515152,"2D31-4FE4","other"
"4FE4","C809",0.352941176470588,"4FE4-C809","other"
"4FE4","D4DC",0.433333333333333,"4FE4-D4DC","other"
"4FE4","418B",0.411764705882353,"418B-4FE4","other"
"4FE4","8787",0.361111111111111,"4FE4-8787","other"
"4FE4","AC37",0.323529411764706,"4FE4-AC37","other"
"4FE4","F429",0.323529411764706,"4FE4-F429","other"
"4FE4","A42D",0.419354838709677,"4FE4-A42D","other"
"4FE4","B3E8",0.451612903225806,"4FE4-B3E8","other"
"4FE4","0145",0.363636363636364,"0145-4FE4","other"
"4FE4","0734",0.305555555555556,"0734-4FE4","other"
"4FE4","34C9",0.294117647058824,"34C9-4FE4","other"
"4FE4","494F",0.285714285714286,"494F-4FE4","other"
"4FE4","8106",0.342857142857143,"4FE4-8106","other"
"4FE4","8666",0.32258064516129,"4FE4-8666","other"
"4FE4","8BE4",0.451612903225806,"4FE4-8BE4","other"
"4FE4","9A80",0.28125,"4FE4-9A80","other"
"4FE4","A16E",0.259259259259259,"4FE4-A16E","other"
