"from","to","weight","pair_type","year","pairID","years_present","ultimate_pair_type","first_year","daughter_age","first_year_overall","relation_age","unknown_age"
"A0CF","A1D2",0.689655172413793,"other",2013,"A0CF-A1D2",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","C073",0.752136752136752,"other",2013,"A0CF-C073",2,"other",NA,NA,2013,1,"TRUE"
"A0CF","5440",0.504424778761062,"other",2013,"5440-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","5EBF3C",0.481132075471698,"other",2013,"5EBF3C-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","61B2",0.552380952380952,"other",2013,"61B2-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","1F36",0.477064220183486,"other",2013,"1F36-A0CF",1,"other",NA,NA,2013,1,"TRUE"
"A0CF","4D10",0.538461538461538,"other",2013,"4D10-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","CE1D",0.416666666666667,"other",2013,"A0CF-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","1A0D",0.660550458715596,"other",2013,"1A0D-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","94D3",0.336448598130841,"other",2013,"94D3-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","775E",0.390909090909091,"other",2013,"775E-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","5DED",0.561904761904762,"other",2013,"5DED-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","4FCA",0.5,"other",2013,"4FCA-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","4F91",0.455357142857143,"other",2013,"4F91-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","4D01",0.425925925925926,"other",2013,"4D01-A0CF",1,"other",NA,NA,2013,1,"TRUE"
"A0CF","5971",0.166666666666667,"other",2013,"5971-A0CF",2,"other",NA,NA,2013,1,"TRUE"
"A0CF","0832",0.144230769230769,"other",2013,"0832-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","A093",0.169642857142857,"other",2013,"A093-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","A4F8",0.178571428571429,"other",2013,"A0CF-A4F8",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","900E",0.152380952380952,"other",2013,"900E-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","9900",0.0495049504950495,"other",2013,"9900-A0CF",3,"other",NA,NA,2013,1,"TRUE"
"A1D2","C073",0.722689075630252,"other",2013,"A1D2-C073",2,"other",NA,NA,2013,1,"TRUE"
"A1D2","5440",0.545454545454545,"other",2013,"5440-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","5EBF3C",0.440366972477064,"other",2013,"5EBF3C-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","61B2",0.495412844036697,"other",2013,"61B2-A1D2",3,"other",NA,NA,2013,1,"TRUE"
"A1D2","1F36",0.504672897196262,"other",2013,"1F36-A1D2",1,"other",NA,NA,2013,1,"TRUE"
"A1D2","4D10",0.481481481481481,"other",2013,"4D10-A1D2",5,"other",NA,NA,2013,1,"TRUE"
"A1D2","CE1D",0.403669724770642,"other",2013,"A1D2-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"A1D2","1A0D",0.660550458715596,"other",2013,"1A0D-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","94D3",0.324074074074074,"other",2013,"94D3-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","775E",0.443396226415094,"other",2013,"775E-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","5DED",0.518518518518518,"other",2013,"5DED-A1D2",3,"other",NA,NA,2013,1,"TRUE"
"A1D2","4FCA",0.475,"other",2013,"4FCA-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","4F91",0.468468468468468,"other",2013,"4F91-A1D2",5,"other",NA,NA,2013,1,"TRUE"
"A1D2","4D01",0.439252336448598,"other",2013,"4D01-A1D2",1,"other",NA,NA,2013,1,"TRUE"
"A1D2","5971",0.176991150442478,"other",2013,"5971-A1D2",2,"other",NA,NA,2013,1,"TRUE"
"A1D2","0832",0.155339805825243,"other",2013,"0832-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","A093",0.190909090909091,"other",2013,"A093-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","A4F8",0.189189189189189,"other",2013,"A1D2-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"A1D2","900E",0.174757281553398,"other",2013,"900E-A1D2",3,"other",NA,NA,2013,1,"TRUE"
"A1D2","9900",0.06,"other",2013,"9900-A1D2",6,"other",NA,NA,2013,1,"TRUE"
"C073","5440",0.504201680672269,"other",2013,"5440-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","5EBF3C",0.482142857142857,"other",2013,"5EBF3C-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","61B2",0.54954954954955,"other",2013,"61B2-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","1F36",0.452991452991453,"other",2013,"1F36-C073",1,"other",NA,NA,2013,1,"TRUE"
"C073","4D10",0.482456140350877,"other",2013,"4D10-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","CE1D",0.408695652173913,"other",2013,"C073-CE1D",2,"other",NA,NA,2013,1,"TRUE"
"C073","1A0D",0.623931623931624,"other",2013,"1A0D-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","94D3",0.321739130434783,"other",2013,"94D3-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","775E",0.372881355932203,"other",2013,"775E-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","5DED",0.544642857142857,"other",2013,"5DED-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","4FCA",0.453125,"other",2013,"4FCA-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","4F91",0.398373983739837,"other",2013,"4F91-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","4D01",0.442477876106195,"other",2013,"4D01-C073",1,"other",NA,NA,2013,1,"TRUE"
"C073","5971",0.203389830508475,"other",2013,"5971-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","A093",0.186440677966102,"other",2013,"A093-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","A4F8",0.205128205128205,"other",2013,"A4F8-C073",2,"other",NA,NA,2013,1,"TRUE"
"C073","900E",0.130434782608696,"other",2013,"900E-C073",1,"other",NA,NA,2013,1,"TRUE"
"C073","9900",0.036036036036036,"other",2013,"9900-C073",2,"other",NA,NA,2013,1,"TRUE"
"5440","5EBF3C",0.393617021276596,"other",2013,"5440-5EBF3C",6,"other",NA,NA,2013,1,"TRUE"
"5440","61B2",0.457446808510638,"other",2013,"5440-61B2",3,"other",NA,NA,2013,1,"TRUE"
"5440","1F36",0.467391304347826,"other",2013,"1F36-5440",1,"other",NA,NA,2013,1,"TRUE"
"5440","4D10",0.440860215053763,"other",2013,"4D10-5440",6,"other",NA,NA,2013,1,"TRUE"
"5440","CE1D",0.511904761904762,"other",2013,"5440-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"5440","1A0D",0.534653465346535,"other",2013,"1A0D-5440",9,"other",NA,NA,2013,1,"TRUE"
"5440","94D3",0.4625,"other",2013,"5440-94D3",8,"other",NA,NA,2013,1,"TRUE"
"5440","775E",0.411111111111111,"other",2013,"5440-775E",6,"other",NA,NA,2013,1,"TRUE"
"5440","5DED",0.452631578947368,"other",2013,"5440-5DED",3,"other",NA,NA,2013,1,"TRUE"
"5440","4FCA",0.438095238095238,"other",2013,"4FCA-5440",6,"other",NA,NA,2013,1,"TRUE"
"5440","4F91",0.442105263157895,"other",2013,"4F91-5440",5,"other",NA,NA,2013,1,"TRUE"
"5440","4D01",0.471264367816092,"other",2013,"4D01-5440",1,"other",NA,NA,2013,1,"TRUE"
"5440","5971",0.103092783505155,"other",2013,"5440-5971",2,"other",NA,NA,2013,1,"TRUE"
"5440","0832",0.0813953488372093,"other",2013,"0832-5440",7,"other",NA,NA,2013,1,"TRUE"
"5440","A093",0.09375,"other",2013,"5440-A093",6,"other",NA,NA,2013,1,"TRUE"
"5440","A4F8",0.0927835051546392,"other",2013,"5440-A4F8",9,"other",NA,NA,2013,1,"TRUE"
"5440","900E",0.0795454545454545,"other",2013,"5440-900E",3,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","61B2",0.51219512195122,"other",2013,"5EBF3C-61B2",3,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","1F36",0.506172839506173,"other",2013,"1F36-5EBF3C",1,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","4D10",0.457831325301205,"other",2013,"4D10-5EBF3C",5,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","CE1D",0.373493975903614,"other",2013,"5EBF3C-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","1A0D",0.543478260869565,"other",2013,"1A0D-5EBF3C",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","94D3",0.333333333333333,"other",2013,"5EBF3C-94D3",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","775E",0.357142857142857,"other",2013,"5EBF3C-775E",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","5DED",0.453488372093023,"other",2013,"5DED-5EBF3C",3,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","4FCA",0.289719626168224,"other",2013,"4FCA-5EBF3C",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","4F91",0.347826086956522,"other",2013,"4F91-5EBF3C",5,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","4D01",0.419753086419753,"other",2013,"4D01-5EBF3C",1,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","0832",0.142857142857143,"other",2013,"0832-5EBF3C",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","A093",0.15,"other",2013,"5EBF3C-A093",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","A4F8",0.148148148148148,"other",2013,"5EBF3C-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"5EBF3C","9900",0.0634920634920635,"other",2013,"5EBF3C-9900",6,"other",NA,NA,2013,1,"TRUE"
"61B2","1F36",0.6,"other",2013,"1F36-61B2",1,"other",NA,NA,2013,1,"TRUE"
"61B2","4D10",0.476744186046512,"other",2013,"4D10-61B2",3,"other",NA,NA,2013,1,"TRUE"
"61B2","CE1D",0.5,"other",2013,"61B2-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"61B2","1A0D",0.557894736842105,"other",2013,"1A0D-61B2",3,"other",NA,NA,2013,1,"TRUE"
"61B2","94D3",0.41025641025641,"other",2013,"61B2-94D3",3,"other",NA,NA,2013,1,"TRUE"
"61B2","775E",0.411764705882353,"other",2013,"61B2-775E",3,"other",NA,NA,2013,1,"TRUE"
"61B2","5DED",0.505747126436782,"other",2013,"5DED-61B2",3,"other",NA,NA,2013,1,"TRUE"
"61B2","4FCA",0.309090909090909,"other",2013,"4FCA-61B2",3,"other",NA,NA,2013,1,"TRUE"
"61B2","4F91",0.41304347826087,"other",2013,"4F91-61B2",3,"other",NA,NA,2013,1,"TRUE"
"61B2","4D01",0.475609756097561,"other",2013,"4D01-61B2",1,"other",NA,NA,2013,1,"TRUE"
"61B2","5971",0.111111111111111,"other",2013,"5971-61B2",2,"other",NA,NA,2013,1,"TRUE"
"61B2","0832",0.102564102564103,"other",2013,"0832-61B2",3,"other",NA,NA,2013,1,"TRUE"
"61B2","A093",0.113636363636364,"other",2013,"61B2-A093",3,"other",NA,NA,2013,1,"TRUE"
"61B2","900E",0.1,"other",2013,"61B2-900E",3,"other",NA,NA,2013,1,"TRUE"
"61B2","9900",0.028169014084507,"other",2013,"61B2-9900",3,"other",NA,NA,2013,1,"TRUE"
"1F36","4D10",0.420454545454545,"other",2013,"1F36-4D10",1,"other",NA,NA,2013,1,"TRUE"
"1F36","CE1D",0.475,"other",2013,"1F36-CE1D",1,"other",NA,NA,2013,1,"TRUE"
"1F36","1A0D",0.58695652173913,"other",2013,"1A0D-1F36",1,"other",NA,NA,2013,1,"TRUE"
"1F36","94D3",0.421052631578947,"other",2013,"1F36-94D3",1,"other",NA,NA,2013,1,"TRUE"
"1F36","775E",0.388235294117647,"other",2013,"1F36-775E",1,"other",NA,NA,2013,1,"TRUE"
"1F36","5DED",0.535714285714286,"other",2013,"1F36-5DED",1,"other",NA,NA,2013,1,"TRUE"
"1F36","4FCA",0.314814814814815,"other",2013,"1F36-4FCA",1,"other",NA,NA,2013,1,"TRUE"
"1F36","4F91",0.422222222222222,"other",2013,"1F36-4F91",1,"other",NA,NA,2013,1,"TRUE"
"1F36","4D01",0.469135802469136,"other",2013,"1F36-4D01",1,"other",NA,NA,2013,1,"TRUE"
"1F36","5971",0.101123595505618,"other",2013,"1F36-5971",1,"other",NA,NA,2013,1,"TRUE"
"1F36","0832",0.0769230769230769,"other",2013,"0832-1F36",1,"other",NA,NA,2013,1,"TRUE"
"1F36","A4F8",0.0898876404494382,"other",2013,"1F36-A4F8",1,"other",NA,NA,2013,1,"TRUE"
"1F36","900E",0.102564102564103,"other",2013,"1F36-900E",1,"other",NA,NA,2013,1,"TRUE"
"1F36","9900",0.0597014925373134,"other",2013,"1F36-9900",1,"other",NA,NA,2013,1,"TRUE"
"4D10","CE1D",0.444444444444444,"other",2013,"4D10-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"4D10","1A0D",0.611111111111111,"other",2013,"1A0D-4D10",5,"other",NA,NA,2013,1,"TRUE"
"4D10","94D3",0.371794871794872,"other",2013,"4D10-94D3",5,"other",NA,NA,2013,1,"TRUE"
"4D10","775E",0.392857142857143,"other",2013,"4D10-775E",5,"other",NA,NA,2013,1,"TRUE"
"4D10","5DED",0.391304347826087,"other",2013,"4D10-5DED",3,"other",NA,NA,2013,1,"TRUE"
"4D10","4FCA",0.317757009345794,"other",2013,"4D10-4FCA",5,"other",NA,NA,2013,1,"TRUE"
"4D10","4F91",0.411111111111111,"other",2013,"4D10-4F91",5,"other",NA,NA,2013,1,"TRUE"
"4D10","4D01",0.388235294117647,"other",2013,"4D01-4D10",1,"other",NA,NA,2013,1,"TRUE"
"4D10","5971",0.114942528735632,"other",2013,"4D10-5971",2,"other",NA,NA,2013,1,"TRUE"
"4D10","0832",0.106666666666667,"other",2013,"0832-4D10",5,"other",NA,NA,2013,1,"TRUE"
"4D10","A093",0.104651162790698,"other",2013,"4D10-A093",5,"other",NA,NA,2013,1,"TRUE"
"4D10","A4F8",0.103448275862069,"other",2013,"4D10-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"4D10","900E",0.103896103896104,"other",2013,"4D10-900E",3,"other",NA,NA,2013,1,"TRUE"
"4D10","9900",0.0294117647058824,"other",2013,"4D10-9900",5,"other",NA,NA,2013,1,"TRUE"
"CE1D","1A0D",0.483870967741935,"other",2013,"1A0D-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","94D3",0.449275362318841,"other",2013,"94D3-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","775E",0.447368421052632,"other",2013,"775E-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","5DED",0.44047619047619,"other",2013,"5DED-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","4FCA",0.36734693877551,"other",2013,"4FCA-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","4F91",0.44578313253012,"other",2013,"4F91-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","4D01",0.40506329113924,"other",2013,"4D01-CE1D",1,"other",NA,NA,2013,1,"TRUE"
"CE1D","5971",0.139240506329114,"other",2013,"5971-CE1D",2,"other",NA,NA,2013,1,"TRUE"
"CE1D","0832",0.101449275362319,"other",2013,"0832-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","A093",0.142857142857143,"other",2013,"A093-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","A4F8",0.126582278481013,"other",2013,"A4F8-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","900E",0.130434782608696,"other",2013,"900E-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"CE1D","9900",0.0327868852459016,"other",2013,"9900-CE1D",3,"other",NA,NA,2013,1,"TRUE"
"1A0D","94D3",0.361702127659574,"other",2013,"1A0D-94D3",8,"other",NA,NA,2013,1,"TRUE"
"1A0D","775E",0.38,"other",2013,"1A0D-775E",6,"other",NA,NA,2013,1,"TRUE"
"1A0D","5DED",0.505050505050505,"other",2013,"1A0D-5DED",3,"other",NA,NA,2013,1,"TRUE"
"1A0D","4FCA",0.372881355932203,"other",2013,"1A0D-4FCA",6,"other",NA,NA,2013,1,"TRUE"
"1A0D","4F91",0.494949494949495,"other",2013,"1A0D-4F91",5,"other",NA,NA,2013,1,"TRUE"
"1A0D","4D01",0.478723404255319,"other",2013,"1A0D-4D01",1,"other",NA,NA,2013,1,"TRUE"
"1A0D","5971",0.18,"other",2013,"1A0D-5971",2,"other",NA,NA,2013,1,"TRUE"
"1A0D","0832",0.130434782608696,"other",2013,"0832-1A0D",7,"other",NA,NA,2013,1,"TRUE"
"1A0D","A093",0.183673469387755,"other",2013,"1A0D-A093",6,"other",NA,NA,2013,1,"TRUE"
"1A0D","A4F8",0.17,"other",2013,"1A0D-A4F8",9,"other",NA,NA,2013,1,"TRUE"
"1A0D","900E",0.152173913043478,"other",2013,"1A0D-900E",3,"other",NA,NA,2013,1,"TRUE"
"1A0D","9900",0.0705882352941176,"other",2013,"1A0D-9900",6,"other",NA,NA,2013,1,"TRUE"
"94D3","775E",0.333333333333333,"other",2013,"775E-94D3",6,"other",NA,NA,2013,1,"TRUE"
"94D3","5DED",0.353658536585366,"other",2013,"5DED-94D3",3,"other",NA,NA,2013,1,"TRUE"
"94D3","4FCA",0.305263157894737,"other",2013,"4FCA-94D3",6,"other",NA,NA,2013,1,"TRUE"
"94D3","4F91",0.358024691358025,"other",2013,"4F91-94D3",5,"other",NA,NA,2013,1,"TRUE"
"94D3","4D01",0.383561643835616,"other",2013,"4D01-94D3",1,"other",NA,NA,2013,1,"TRUE"
"94D3","5971",0.0526315789473684,"other",2013,"5971-94D3",2,"other",NA,NA,2013,1,"TRUE"
"94D3","0832",0.0476190476190476,"other",2013,"0832-94D3",7,"other",NA,NA,2013,1,"TRUE"
"94D3","A093",0.0540540540540541,"other",2013,"94D3-A093",6,"other",NA,NA,2013,1,"TRUE"
"94D3","A4F8",0.0533333333333333,"other",2013,"94D3-A4F8",8,"other",NA,NA,2013,1,"TRUE"
"94D3","900E",0.0461538461538462,"other",2013,"900E-94D3",3,"other",NA,NA,2013,1,"TRUE"
"94D3","9900",0.0192307692307692,"other",2013,"94D3-9900",6,"other",NA,NA,2013,1,"TRUE"
"775E","5DED",0.475609756097561,"other",2013,"5DED-775E",3,"other",NA,NA,2013,1,"TRUE"
"775E","4FCA",0.395833333333333,"other",2013,"4FCA-775E",6,"other",NA,NA,2013,1,"TRUE"
"775E","4F91",0.395348837209302,"other",2013,"4F91-775E",5,"other",NA,NA,2013,1,"TRUE"
"775E","4D01",0.3875,"other",2013,"4D01-775E",1,"other",NA,NA,2013,1,"TRUE"
"775E","5971",0.111111111111111,"other",2013,"5971-775E",2,"other",NA,NA,2013,1,"TRUE"
"775E","0832",0.0857142857142857,"other",2013,"0832-775E",6,"other",NA,NA,2013,1,"TRUE"
"775E","A093",0.128205128205128,"other",2013,"775E-A093",6,"other",NA,NA,2013,1,"TRUE"
"775E","A4F8",0.1125,"other",2013,"775E-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"775E","900E",0.114285714285714,"other",2013,"775E-900E",3,"other",NA,NA,2013,1,"TRUE"
"775E","9900",0.05,"other",2013,"775E-9900",6,"other",NA,NA,2013,1,"TRUE"
"5DED","4FCA",0.464646464646465,"other",2013,"4FCA-5DED",3,"other",NA,NA,2013,1,"TRUE"
"5DED","4F91",0.378947368421053,"other",2013,"4F91-5DED",3,"other",NA,NA,2013,1,"TRUE"
"5DED","4D01",0.452380952380952,"other",2013,"4D01-5DED",1,"other",NA,NA,2013,1,"TRUE"
"5DED","5971",0.10989010989011,"other",2013,"5971-5DED",2,"other",NA,NA,2013,1,"TRUE"
"5DED","0832",0.10126582278481,"other",2013,"0832-5DED",3,"other",NA,NA,2013,1,"TRUE"
"5DED","A093",0.151162790697674,"other",2013,"5DED-A093",3,"other",NA,NA,2013,1,"TRUE"
"5DED","A4F8",0.123595505617978,"other",2013,"5DED-A4F8",3,"other",NA,NA,2013,1,"TRUE"
"5DED","900E",0.1125,"other",2013,"5DED-900E",3,"other",NA,NA,2013,1,"TRUE"
"5DED","9900",0.0571428571428571,"other",2013,"5DED-9900",3,"other",NA,NA,2013,1,"TRUE"
"4FCA","4F91",0.384615384615385,"other",2013,"4F91-4FCA",5,"other",NA,NA,2013,1,"TRUE"
"4FCA","4D01",0.391752577319588,"other",2013,"4D01-4FCA",1,"other",NA,NA,2013,1,"TRUE"
"4FCA","5971",0.163265306122449,"other",2013,"4FCA-5971",2,"other",NA,NA,2013,1,"TRUE"
"4FCA","0832",0.162790697674419,"other",2013,"0832-4FCA",6,"other",NA,NA,2013,1,"TRUE"
"4FCA","A093",0.166666666666667,"other",2013,"4FCA-A093",6,"other",NA,NA,2013,1,"TRUE"
"4FCA","A4F8",0.177083333333333,"other",2013,"4FCA-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"4FCA","900E",0.2,"other",2013,"4FCA-900E",3,"other",NA,NA,2013,1,"TRUE"
"4FCA","9900",0.0609756097560976,"other",2013,"4FCA-9900",6,"other",NA,NA,2013,1,"TRUE"
"4F91","4D01",0.457831325301205,"other",2013,"4D01-4F91",1,"other",NA,NA,2013,1,"TRUE"
"4F91","5971",0.0869565217391304,"other",2013,"4F91-5971",2,"other",NA,NA,2013,1,"TRUE"
"4F91","0832",0.075,"other",2013,"0832-4F91",5,"other",NA,NA,2013,1,"TRUE"
"4F91","A093",0.101123595505618,"other",2013,"4F91-A093",5,"other",NA,NA,2013,1,"TRUE"
"4F91","A4F8",0.0645161290322581,"other",2013,"4F91-A4F8",5,"other",NA,NA,2013,1,"TRUE"
"4F91","900E",0.0731707317073171,"other",2013,"4F91-900E",3,"other",NA,NA,2013,1,"TRUE"
"4F91","9900",0.028169014084507,"other",2013,"4F91-9900",5,"other",NA,NA,2013,1,"TRUE"
"4D01","5971",0.0459770114942529,"other",2013,"4D01-5971",1,"other",NA,NA,2013,1,"TRUE"
"4D01","0832",0.0694444444444444,"other",2013,"0832-4D01",1,"other",NA,NA,2013,1,"TRUE"
"4D01","A093",0.0470588235294118,"other",2013,"4D01-A093",1,"other",NA,NA,2013,1,"TRUE"
"4D01","A4F8",0.0465116279069767,"other",2013,"4D01-A4F8",1,"other",NA,NA,2013,1,"TRUE"
"4D01","900E",0.0533333333333333,"other",2013,"4D01-900E",1,"other",NA,NA,2013,1,"TRUE"
"5971","0832",0.473684210526316,"other",2013,"0832-5971",2,"other",NA,NA,2013,1,"TRUE"
"5971","A093",0.619047619047619,"other",2013,"5971-A093",2,"other",NA,NA,2013,1,"TRUE"
"5971","A4F8",0.682926829268293,"other",2013,"5971-A4F8",2,"other",NA,NA,2013,1,"TRUE"
"5971","900E",0.487179487179487,"other",2013,"5971-900E",2,"other",NA,NA,2013,1,"TRUE"
"5971","9900",0.162162162162162,"other",2013,"5971-9900",2,"other",NA,NA,2013,1,"TRUE"
"0832","A093",0.5,"other",2013,"0832-A093",6,"other",NA,NA,2013,1,"TRUE"
"0832","A4F8",0.571428571428571,"other",2013,"0832-A4F8",7,"other",NA,NA,2013,1,"TRUE"
"0832","900E",0.517241379310345,"other",2013,"0832-900E",3,"other",NA,NA,2013,1,"TRUE"
"0832","9900",0.208333333333333,"other",2013,"0832-9900",6,"other",NA,NA,2013,1,"TRUE"
"A093","A4F8",0.634146341463415,"other",2013,"A093-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"A093","900E",0.513513513513513,"other",2013,"900E-A093",3,"other",NA,NA,2013,1,"TRUE"
"A093","9900",0.205882352941176,"other",2013,"9900-A093",6,"other",NA,NA,2013,1,"TRUE"
"A4F8","900E",0.461538461538462,"other",2013,"900E-A4F8",3,"other",NA,NA,2013,1,"TRUE"
"A4F8","9900",0.2,"other",2013,"9900-A4F8",6,"other",NA,NA,2013,1,"TRUE"
"900E","9900",0.24,"other",2013,"900E-9900",3,"other",NA,NA,2013,1,"TRUE"
"A0CF","5EBF3C",0.323529411764706,"other",2014,"5EBF3C-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","A1D2",0.540540540540541,"other",2014,"A0CF-A1D2",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","4D10",0.403846153846154,"other",2014,"4D10-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","CE1D",0.405405405405405,"other",2014,"A0CF-CE1D",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","1A0D",0.378378378378378,"other",2014,"1A0D-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","94D3",0.352941176470588,"other",2014,"94D3-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","5440",0.360655737704918,"other",2014,"5440-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","5DED",0.346774193548387,"other",2014,"5DED-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","4F91",0.423423423423423,"other",2014,"4F91-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","5971",0.432,"other",2014,"5971-A0CF",2,"other",NA,NA,2013,2,"TRUE"
"A0CF","A4F8",0.426229508196721,"other",2014,"A0CF-A4F8",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","9900",0.348837209302326,"other",2014,"9900-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","775E",0.431372549019608,"other",2014,"775E-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","0832",0.405172413793103,"other",2014,"0832-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","4FCA",0.421875,"other",2014,"4FCA-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","C073",0.482352941176471,"other",2014,"A0CF-C073",2,"other",NA,NA,2013,2,"TRUE"
"A0CF","61B2",0.441441441441441,"other",2014,"61B2-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","A093",0.431034482758621,"other",2014,"A093-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","900E",0.0225563909774436,"other",2014,"900E-A0CF",3,"other",NA,NA,2013,2,"TRUE"
"A0CF","8712",0.0178571428571429,"other",2014,"8712-A0CF",2,"other",NA,NA,2014,1,"FALSE"
"A0CF","E453",0.0265486725663717,"other",2014,"A0CF-E453",1,"other",NA,NA,2014,1,"FALSE"
"A0CF","1338",0.0176991150442478,"other",2014,"1338-A0CF",2,"other",NA,NA,2014,1,"FALSE"
"A0CF","5876",0.0173913043478261,"other",2014,"5876-A0CF",2,"other",NA,NA,2014,1,"FALSE"
"5EBF3C","A1D2",0.460869565217391,"other",2014,"5EBF3C-A1D2",6,"other",NA,NA,2013,2,"TRUE"
"5EBF3C","4D10",0.401960784313726,"other",2014,"4D10-5EBF3C",5,"other",NA,NA,2013,2,"TRUE"
"5EBF3C","CE1D",0.390909090909091,"other",2014,"5EBF3C-CE1D",3,"other",NA,NA,2013,2,"TRUE"
"5EBF3C","1A0D",0.428571428571429,"other",2014,"1A0D-5EBF3C",6,"other",NA,NA,2013,2,"TRUE"
"5EBF3C","94D3",0.398230088495575,"other",2014,"5EBF3C-94D3",6,"other",NA,NA,2013,2,"TRUE"
