"from","to","weight","pair_type"
"2C18","1731",0.19047619047619,"other"
"2C18","24E9",0.40506329113924,"other"
"2C18","4ECA",0.38961038961039,"other"
"2C18","39ED",0.314606741573034,"other"
"2C18","B75C",0.397260273972603,"other"
"2C18","AC35",0.30379746835443,"other"
"2C18","BF04",0.402597402597403,"other"
"2C18","4FE4",0.555555555555556,"other"
"2C18","4C7B",0.4,"other"
"2C18","41C1",0.345679012345679,"other"
"2C18","22B0",0.428571428571429,"other"
"2C18","29B2",0.356164383561644,"other"
"2C18","C950",0.333333333333333,"other"
"2C18","E063",0.408450704225352,"other"
"2C18","076C",0.457142857142857,"other"
"2C18","879F",0.382352941176471,"other"
"2C18","EC1A",0.372093023255814,"other"
"2C18","663E",0.378048780487805,"other"
"2C18","D14D",0.376623376623377,"other"
"2C18","7C6F",0.557142857142857,"other"
"2C18","758",0.365591397849462,"other"
"2C18","0D1B",0.4625,"other"
"2C18","377E",0.411764705882353,"other"
"2C18","256A",0.285714285714286,"other"
"2C18","F44A",0.184615384615385,"other"
"2C18","A539",0.153846153846154,"other"
"2C18","2F8D",0.205882352941176,"other"
"2C18","44BD",0.203125,"other"
"2C18","DCCF",0.171428571428571,"other"
"2C18","9FB7",0.193548387096774,"other"
"2C18","F377",0.176470588235294,"other"
"2C18","ACF4",0.217391304347826,"other"
"2C18","DE72",0.0689655172413793,"other"
"2C18","D629",0.153846153846154,"other"
"2C18","C5F2",0.176470588235294,"other"
"1731","24E9",0.205479452054795,"other"
"1731","4ECA",0.2,"other"
"1731","39ED",0.220779220779221,"other"
"1731","B75C",0.196969696969697,"other"
"1731","AC35",0.176470588235294,"other"
"1731","BF04",0.214285714285714,"other"
"1731","4FE4",0.289855072463768,"other"
"1731","4C7B",0.186666666666667,"other"
"1731","41C1",0.246376811594203,"other"
"1731","22B0",0.222222222222222,"other"
"1731","29B2",0.151515151515152,"other"
"1731","C950",0.203125,"other"
"1731","E063",0.283333333333333,"other"
"1731","076C",0.234375,"other"
"1731","879F",0.203389830508475,"other"
"1731","EC1A",0.25,"other"
"1731","663E",0.304347826086957,"other"
"1731","D14D",0.121621621621622,"other"
"1731","7C6F",0.264705882352941,"other"
"1731","758",0.181818181818182,"other"
"1731","0D1B",0.253333333333333,"other"
"1731","377E",0.216666666666667,"other"
"1731","256A",0.288888888888889,"other"
"24E9","4ECA",0.558441558441558,"other"
"24E9","39ED",0.585365853658537,"other"
"24E9","B75C",0.493506493506494,"other"
"24E9","AC35",0.397590361445783,"other"
"24E9","BF04",0.531645569620253,"other"
"24E9","4FE4",0.488095238095238,"other"
"24E9","4C7B",0.54320987654321,"other"
"24E9","41C1",0.626666666666667,"other"
"24E9","22B0",0.467532467532468,"other"
"24E9","29B2",0.454545454545455,"other"
"24E9","C950",0.430379746835443,"other"
"24E9","E063",0.345238095238095,"other"
"24E9","076C",0.455696202531646,"other"
"24E9","879F",0.445945945945946,"other"
"24E9","EC1A",0.455555555555556,"other"
"24E9","663E",0.465116279069767,"other"
"24E9","D14D",0.4875,"other"
"24E9","7C6F",0.370786516853933,"other"
"24E9","758",0.590909090909091,"other"
