"from","to","weight","pair_type"
"BF04","80F1",0.384615384615385,"other"
"BF04","F429",0.323529411764706,"other"
"BF04","879F",0.0471698113207547,"other"
"BF04","15BF",0.146341463414634,"other"
"BF04","CB2B",0.0892857142857143,"other"
"BF04","0145",0.0701754385964912,"other"
"BF04","D629",0.135135135135135,"other"
"BF04","0255",0.0930232558139535,"other"
"BF04","8BE4",0.04,"other"
"BF04","922C",0.019047619047619,"other"
"BF04","AC35",0.05,"other"
"BF04","076C",0.021978021978022,"other"
"BF04","5939",0.0476190476190476,"other"
"BF04","39ED",0.176470588235294,"other"
"BF04","4C7B",0.03125,"other"
"BF04","41C1",0.0555555555555556,"other"
"BF04","22B0",0.0555555555555556,"other"
"BF04","29B2",0.0535714285714286,"other"
"BF04","E063",0.0882352941176471,"other"
"BF04","663E",0.0181818181818182,"other"
"BF04","F44A",0.0531914893617021,"other"
"BF04","A539",0.193548387096774,"other"
"BF04","F377",0.228571428571429,"other"
"BF04","AA3C",0.0666666666666667,"other"
"BF04","A5EF",0.131578947368421,"other"
"BF04","B8A2",0.145161290322581,"other"
"BF04","A24D",0.127659574468085,"other"
"BF04","2D31",0.0246913580246914,"other"
"BF04","0387",0.0428571428571429,"other"
"BF04","D4DC",0.151515151515152,"other"
"BF04","418B",0.0235294117647059,"other"
"BF04","AC37",0.0645161290322581,"other"
"BF04","A42D",0.0909090909090909,"other"
"BF04","34C9",0.0263157894736842,"other"
"BF04","9A80",0.0135135135135135,"other"
"BF04","A816",0.189189189189189,"other"
"BF04","8C52",0.0602409638554217,"other"
"BF04","FB4B",0.1,"other"
"BF04","0F3D",0.0515463917525773,"other"
"BF04","0636",0.219512195121951,"other"
"BF04","4ECA",0.0689655172413793,"other"
"BF04","C809",0.0338983050847458,"other"
"BF04","8B80",0.0235294117647059,"other"
"BF04","0A62",0.0394736842105263,"other"
"BF04","F948",0.032258064516129,"other"
"BF04","CC06",0.0263157894736842,"other"
"BF04","44BD",0.108108108108108,"other"
"BF04","3CC1",0.0681818181818182,"other"
"BF04","12D7",0.296296296296296,"other"
"BF04","C5F2",0.0434782608695652,"other"
"BF04","B0C8",0.117647058823529,"other"
"BF04","0896",0.0212765957446809,"other"
"BF04","EB80",0.0652173913043478,"other"
"BF04","F4D9",0.129032258064516,"other"
"BF04","DFAD",0.0338983050847458,"other"
"BF04","054D",0.142857142857143,"other"
"BF04","DCCF",0.115384615384615,"other"
"BF04","0734",0.272727272727273,"other"
"BF04","B484",0.0111111111111111,"other"
"BF04","EE51",0.0303030303030303,"other"
"80F1","F429",0.32258064516129,"other"
"80F1","879F",0.019047619047619,"other"
"80F1","15BF",0.102564102564103,"other"
"80F1","CB2B",0.0555555555555556,"other"
"80F1","0145",0.0555555555555556,"other"
"80F1","494F",0.00961538461538462,"other"
"80F1","D629",0.151515151515152,"other"
"80F1","0255",0.102564102564103,"other"
"80F1","8BE4",0.0277777777777778,"other"
"80F1","922C",0.00980392156862745,"other"
"80F1","AC35",0.0727272727272727,"other"
"80F1","076C",0.0229885057471264,"other"
"80F1","5939",0.0256410256410256,"other"
"80F1","39ED",0.0909090909090909,"other"
"80F1","4C7B",0.0357142857142857,"other"
"80F1","41C1",0.0816326530612245,"other"
"80F1","22B0",0.0111111111111111,"other"
"80F1","29B2",0.0576923076923077,"other"
"80F1","E063",0.0645161290322581,"other"
"80F1","663E",0.0196078431372549,"other"
"80F1","F44A",0.021505376344086,"other"
"80F1","A539",0.269230769230769,"other"
"80F1","F377",0.181818181818182,"other"
"80F1","AA3C",0.101449275362319,"other"
"80F1","A5EF",0.181818181818182,"other"
"80F1","B8A2",0.135593220338983,"other"
"80F1","A24D",0.0888888888888889,"other"
"80F1","2D31",0.0128205128205128,"other"
"80F1","0387",0.0298507462686567,"other"
"80F1","D4DC",0.0967741935483871,"other"
"80F1","418B",0.0121951219512195,"other"
"80F1","AC37",0.021505376344086,"other"
"80F1","A42D",0.0810810810810811,"other"
"80F1","34C9",0.0136986301369863,"other"
"80F1","9A80",0.0142857142857143,"other"
"80F1","A816",0.212121212121212,"other"
"80F1","FB4B",0.111111111111111,"other"
