"from","to","weight","pair_type"
"0D1B","1731",0.56910569105691,"other"
"0D1B","9E17",0.558333333333333,"other"
"0D1B","D726",0.206611570247934,"other"
"0D1B","2C18",0.545454545454545,"other"
"0D1B","07F9",0.544,"other"
"0D1B","3D98",0.577235772357724,"other"
"0D1B","B587",0.629032258064516,"other"
"0D1B","4ECA",0.5,"other"
"0D1B","39ED",0.559055118110236,"other"
"0D1B","B75C",0.516393442622951,"other"
"0D1B","52AD",0.550387596899225,"other"
"0D1B","6D0D",0.554621848739496,"other"
"0D1B","2F15",0.653543307086614,"other"
"0D1B","377E",0.525,"other"
"0D1B","3CA1",0.570247933884298,"other"
"0D1B","3F49",0.582089552238806,"other"
"0D1B","24E9",0.484375,"other"
"0D1B","A8D2",0.495867768595041,"other"
"0D1B","AC35",0.572649572649573,"other"
"0D1B","AA57",0.413223140495868,"other"
"0D1B","5108",0.365079365079365,"other"
"0D1B","BF04",0.169491525423729,"other"
"0D1B","5672",0.163934426229508,"other"
"0D1B","4FE4",0.196581196581197,"mother-daughter"
"0D1B","4C7B",0.175,"other"
"0D1B","41C1",0.104,"other"
"1731","9E17",0.535714285714286,"other"
"1731","D726",0.323232323232323,"other"
"1731","2C18",0.52212389380531,"other"
"1731","07F9",0.695238095238095,"other"
"1731","3D98",0.420634920634921,"other"
"1731","B587",0.558333333333333,"other"
"1731","4ECA",0.446428571428571,"other"
"1731","39ED",0.512396694214876,"other"
"1731","B75C",0.491228070175439,"other"
"1731","52AD",0.528925619834711,"other"
"1731","6D0D",0.545454545454545,"other"
"1731","2F15",0.547619047619048,"other"
"1731","377E",0.541284403669725,"other"
"1731","3CA1",0.5625,"other"
"1731","3F49",0.563492063492063,"other"
"1731","24E9",0.495726495726496,"other"
"1731","A8D2",0.596153846153846,"other"
"1731","AC35",0.482456140350877,"other"
"1731","AA57",0.368421052631579,"other"
"1731","5108",0.389380530973451,"other"
"1731","BF04",0.182692307692308,"other"
"1731","5672",0.165137614678899,"other"
"1731","4FE4",0.168224299065421,"other"
"1731","4C7B",0.145454545454545,"other"
"1731","41C1",0.128440366972477,"other"
"9E17","D726",0.302083333333333,"other"
"9E17","2C18",0.495495495495495,"other"
