"from","to","weight","pair_type"
"1731","377E",0.478723404255319,"other"
"1731","4ECA",0.473118279569892,"other"
"1731","39ED",0.54945054945055,"other"
"1731","B75C",0.541666666666667,"other"
"1731","AC35",0.253164556962025,"other"
"1731","BF04",0.573033707865168,"other"
"1731","4FE4",0.454545454545455,"other"
"1731","4C7B",0.489583333333333,"other"
"1731","41C1",0.473684210526316,"other"
"1731","22B0",0.419354838709677,"other"
"1731","29B2",0.477777777777778,"other"
"1731","E063",0.2,"other"
"1731","EC1A",0.52,"other"
"1731","663E",0.53125,"other"
"1731","D14D",0.543478260869565,"other"
"1731","7C6F",0.51063829787234,"other"
"1731","A539",0.308641975308642,"other"
"1731","80F1",0.510416666666667,"other"
"1731","CB2B",0.267441860465116,"other"
"1731","076C",0.525773195876289,"other"
"1731","879F",0.440860215053763,"other"
"1731","44BD",0.409090909090909,"other"
"1731","DCCF",0.386363636363636,"other"
"1731","15BF",0.416666666666667,"other"
"1731","F44A",0.42,"other"
"1731","758",0.505050505050505,"other"
"1731","F377",0.505154639175258,"other"
"1731","D629",0.475247524752475,"other"
"1731","5939",0.209876543209877,"other"
"1731","255",0.291666666666667,"other"
"1731","A5EF",0.313953488372093,"other"
"1731","24E9",0.398058252427184,"other"
"1731","AA3C",0.2625,"other"
"1731","ACF4",0.275862068965517,"other"
"1731","C5F2",0.284090909090909,"other"
"1731","5909",0.051948051948052,"other"
"1731","B8A2",0.10989010989011,"other"
"1731","1958",0.0632911392405063,"other"
"1731","A24D",0.0927835051546392,"other"
"1731","2D31",0.0947368421052632,"other"
"1731","B1E3",0.0813953488372093,"other"
"377E","4ECA",0.452631578947368,"other"
"377E","39ED",0.51063829787234,"other"
"377E","B75C",0.552083333333333,"other"
"377E","AC35",0.204819277108434,"other"
"377E","BF04",0.516129032258065,"other"
"377E","4FE4",0.705882352941177,"other"
"377E","4C7B",0.734939759036145,"other"
"377E","41C1",0.602272727272727,"other"
"377E","22B0",0.477777777777778,"other"
"377E","29B2",0.558139534883721,"other"
"377E","E063",0.22972972972973,"other"
"377E","EC1A",0.681318681318681,"other"
"377E","663E",0.574468085106383,"other"
"377E","D14D",0.588888888888889,"other"
"377E","7C6F",0.521276595744681,"other"
"377E","A539",0.258823529411765,"other"
"377E","80F1",0.553191489361702,"other"
"377E","CB2B",0.182795698924731,"other"
"377E","076C",0.602150537634409,"other"
"377E","879F",0.5,"other"
"377E","44BD",0.404494382022472,"other"
"377E","DCCF",0.447058823529412,"other"
"377E","15BF",0.290322580645161,"other"
"377E","F44A",0.662790697674419,"other"
"377E","758",0.704545454545455,"other"
"377E","F377",0.580645161290323,"other"
"377E","D629",0.666666666666667,"other"
"377E","5939",0.222222222222222,"other"
"377E","255",0.302083333333333,"other"
"377E","A5EF",0.252747252747253,"other"
"377E","24E9",0.611111111111111,"other"
"377E","AA3C",0.228915662650602,"other"
"377E","ACF4",0.28735632183908,"other"
"377E","C5F2",0.325581395348837,"other"
"377E","5909",0.138888888888889,"other"
