"from","to","weight","pair_type"
"4ECA","15BF",0.28125,"other"
"4ECA","5939",0.41304347826087,"other"
"4ECA","41C1",0.311111111111111,"other"
"4ECA","879F",0.357142857142857,"other"
"4ECA","663E",0.316326530612245,"other"
"4ECA","377E",0.40625,"other"
"4ECA","4C7B",0.306930693069307,"other"
"4ECA","E063",0.282352941176471,"other"
"4ECA","B8A2",0.25,"other"
"4ECA","A24D",0.237623762376238,"other"
"4ECA","2D31",0.225806451612903,"other"
"4ECA","1731",0.373737373737374,"other"
"4ECA","387",0.0704225352112676,"other"
"4ECA","A312",0.0142857142857143,"other"
"4ECA","82C7",0.0958904109589041,"other"
"4ECA","D3E1",0.0666666666666667,"other"
"4ECA","C809",0.125,"mother-daughter"
"4ECA","3CC1",0.108108108108108,"other"
"4ECA","3C0F",0.0694444444444444,"other"
"4ECA","5A31",0.0136986301369863,"other"
"4ECA","AC37",0.051948051948052,"other"
"4ECA","9A5D",0.0694444444444444,"other"
"4ECA","418B",0.0666666666666667,"other"
"4ECA","8787",0.0985915492957746,"other"
"4ECA","D4DC",0.0972222222222222,"other"
"4ECA","F429",0.0563380281690141,"other"
"39ED","AC35",0.454545454545455,"other"
"39ED","BF04",0.460526315789474,"other"
"39ED","4FE4",0.4,"other"
"39ED","29B2",0.311827956989247,"other"
"39ED","076C",0.355555555555556,"other"
"39ED","EC1A",0.314814814814815,"other"
"39ED","D14D",0.423529411764706,"other"
"39ED","7C6F",0.307692307692308,"other"
"39ED","F44A",0.341463414634146,"other"
"39ED","A539",0.236559139784946,"other"
"39ED","44BD",0.47945205479452,"other"
"39ED","DCCF",0.351648351648352,"other"
"39ED","F377",0.4,"other"
"39ED","D629",0.333333333333333,"other"
"39ED","C5F2",0.384615384615385,"other"
"39ED","AA3C",0.3625,"other"
"39ED","80F1",0.402439024390244,"other"
"39ED","CB2B",0.3625,"other"
"39ED","255",0.1875,"other"
"39ED","A5EF",0.296703296703297,"other"
"39ED","B75C",0.236111111111111,"other"
"39ED","22B0",0.287234042553192,"other"
"39ED","15BF",0.345238095238095,"other"
"39ED","5939",0.276595744680851,"other"
"39ED","41C1",0.301204819277108,"other"
"39ED","879F",0.32258064516129,"other"
"39ED","663E",0.4,"other"
"39ED","377E",0.329787234042553,"other"
"39ED","4C7B",0.48780487804878,"other"
"39ED","E063",0.302631578947368,"other"
"39ED","B8A2",0.348314606741573,"other"
"39ED","A24D",0.25,"other"
"39ED","2D31",0.316455696202532,"other"
"39ED","1731",0.26,"other"
"39ED","387",0.0476190476190476,"other"
"39ED","A312",0.0338983050847458,"other"
"39ED","82C7",0.0447761194029851,"other"
"39ED","D3E1",0.0294117647058824,"other"
"39ED","C809",0.0289855072463768,"other"
"39ED","3CC1",0.0434782608695652,"other"
"39ED","9A5D",0.0151515151515152,"other"
"39ED","8787",0.0149253731343284,"other"
"39ED","D4DC",0.0147058823529412,"other"
"AC35","BF04",0.407894736842105,"other"
"AC35","4FE4",0.367088607594937,"other"
"AC35","29B2",0.404761904761905,"other"
"AC35","076C",0.325842696629214,"other"
"AC35","EC1A",0.314285714285714,"other"
"AC35","D14D",0.376470588235294,"other"
"AC35","7C6F",0.306818181818182,"other"
"AC35","F44A",0.27710843373494,"other"
"AC35","A539",0.193548387096774,"other"
"AC35","44BD",0.405405405405405,"other"
"AC35","DCCF",0.337078651685393,"other"
"AC35","F377",0.419753086419753,"other"
"AC35","D629",0.272727272727273,"other"
"AC35","C5F2",0.370786516853933,"other"
"AC35","AA3C",0.438356164383562,"other"
"AC35","80F1",0.321428571428571,"other"
"AC35","CB2B",0.329113924050633,"other"
"AC35","255",0.208791208791209,"other"
"AC35","A5EF",0.341176470588235,"other"
"AC35","B75C",0.25,"other"
"AC35","22B0",0.24468085106383,"other"
"AC35","15BF",0.282352941176471,"other"
"AC35","5939",0.247311827956989,"other"
"AC35","41C1",0.405405405405405,"other"
"AC35","879F",0.352272727272727,"other"
"AC35","663E",0.337209302325581,"other"
"AC35","377E",0.301075268817204,"other"
"AC35","4C7B",0.421686746987952,"other"
"AC35","E063",0.233766233766234,"other"
"AC35","B8A2",0.288888888888889,"other"
"AC35","A24D",0.321428571428571,"other"
"AC35","2D31",0.282051282051282,"other"
"AC35","1731",0.270833333333333,"other"
"AC35","387",0.0163934426229508,"other"
"AC35","A312",0.0178571428571429,"other"
"AC35","82C7",0.03125,"other"
"AC35","D3E1",0.0476190476190476,"mother-daughter"
"AC35","C809",0.0307692307692308,"other"
"AC35","3CC1",0.0303030303030303,"other"
"AC35","3C0F",0.0161290322580645,"other"
"BF04","4FE4",0.371794871794872,"other"
"BF04","29B2",0.409638554216867,"other"
"BF04","076C",0.376470588235294,"other"
"BF04","EC1A",0.383838383838384,"other"
"BF04","D14D",0.380952380952381,"other"
"BF04","7C6F",0.390243902439024,"other"
"BF04","F44A",0.280487804878049,"other"
"BF04","A539",0.208791208791209,"other"
"BF04","44BD",0.373333333333333,"other"
"BF04","DCCF",0.388235294117647,"other"
"BF04","F377",0.390243902439024,"other"
"BF04","D629",0.321428571428571,"other"
"BF04","C5F2",0.390804597701149,"other"
"BF04","AA3C",0.3,"other"
"BF04","80F1",0.392405063291139,"other"
"BF04","CB2B",0.368421052631579,"other"
"BF04","255",0.282352941176471,"other"
"BF04","A5EF",0.269662921348315,"other"
"BF04","B75C",0.183098591549296,"other"
"BF04","22B0",0.348837209302326,"other"
"BF04","15BF",0.367088607594937,"other"
"BF04","5939",0.369047619047619,"other"
"BF04","41C1",0.410958904109589,"other"
"BF04","879F",0.372093023255814,"other"
"BF04","663E",0.407407407407407,"other"
"BF04","377E",0.395348837209302,"other"
"BF04","4C7B",0.481012658227848,"other"
"BF04","E063",0.36231884057971,"other"
"BF04","B8A2",0.277777777777778,"other"
"BF04","A24D",0.222222222222222,"other"
"BF04","2D31",0.207317073170732,"other"
"BF04","1731",0.344444444444444,"other"
"BF04","387",0.0338983050847458,"other"
"BF04","A312",0.037037037037037,"other"
"BF04","82C7",0.0317460317460317,"other"
"BF04","D3E1",0.0317460317460317,"other"
"BF04","C809",0.0153846153846154,"other"
"BF04","3CC1",0.0307692307692308,"other"
"4FE4","29B2",0.45679012345679,"other"
"4FE4","076C",0.439024390243902,"other"
"4FE4","EC1A",0.339805825242718,"other"
"4FE4","D14D",0.344827586206897,"other"
"4FE4","7C6F",0.369047619047619,"other"
"4FE4","F44A",0.325,"other"
"4FE4","A539",0.305882352941176,"other"
"4FE4","44BD",0.350649350649351,"other"
"4FE4","DCCF",0.322222222222222,"other"
"4FE4","F377",0.385542168674699,"other"
"4FE4","D629",0.333333333333333,"other"
"4FE4","C5F2",0.355555555555556,"other"
"4FE4","AA3C",0.280487804878049,"other"
"4FE4","80F1",0.353658536585366,"other"
"4FE4","CB2B",0.329113924050633,"other"
"4FE4","255",0.294117647058824,"other"
"4FE4","A5EF",0.310344827586207,"other"
"4FE4","B75C",0.197183098591549,"other"
"4FE4","22B0",0.285714285714286,"other"
"4FE4","15BF",0.345679012345679,"other"
"4FE4","5939",0.274725274725275,"other"
"4FE4","41C1",0.368421052631579,"other"
"4FE4","879F",0.4,"other"
"4FE4","663E",0.402439024390244,"other"
"4FE4","377E",0.375,"other"
"4FE4","4C7B",0.404761904761905,"other"
"4FE4","E063",0.25,"other"
"4FE4","B8A2",0.208333333333333,"other"
"4FE4","A24D",0.233333333333333,"other"
"4FE4","2D31",0.25,"other"
"4FE4","1731",0.184466019417476,"other"
"4FE4","A312",0.0178571428571429,"other"
"4FE4","D3E1",0.0153846153846154,"other"
"4FE4","3C0F",0.0327868852459016,"other"
"4FE4","AC37",0.0151515151515152,"other"
"4FE4","418B",0.0153846153846154,"mother-daughter"
"4FE4","8787",0.0158730158730159,"other"
"29B2","076C",0.376344086021505,"other"
"29B2","EC1A",0.494949494949495,"other"
"29B2","D14D",0.351063829787234,"other"
"29B2","7C6F",0.404494382022472,"other"
"29B2","F44A",0.303370786516854,"other"
"29B2","A539",0.32967032967033,"other"
"29B2","44BD",0.390243902439024,"other"
"29B2","DCCF",0.433333333333333,"other"
"29B2","F377",0.388888888888889,"other"
"29B2","D629",0.435294117647059,"other"
"29B2","C5F2",0.404255319148936,"other"
"29B2","AA3C",0.263736263736264,"other"
"29B2","80F1",0.32967032967033,"other"
"29B2","CB2B",0.25,"other"
"29B2","255",0.333333333333333,"other"
"29B2","A5EF",0.305263157894737,"other"
"29B2","B75C",0.130952380952381,"other"
"29B2","22B0",0.295918367346939,"other"
"29B2","15BF",0.383720930232558,"other"
"29B2","5939",0.384615384615385,"other"
"29B2","41C1",0.390243902439024,"other"
"29B2","879F",0.433333333333333,"other"
"29B2","663E",0.358695652173913,"other"
"29B2","377E",0.423913043478261,"other"
"29B2","4C7B",0.454545454545455,"other"
"29B2","E063",0.3125,"other"
"29B2","B8A2",0.211538461538462,"other"
"29B2","A24D",0.287234042553192,"other"
"29B2","2D31",0.208791208791209,"other"
"29B2","1731",0.389473684210526,"other"
"29B2","387",0.0434782608695652,"other"
"29B2","A312",0.0307692307692308,"other"
"29B2","82C7",0.0555555555555556,"other"
"29B2","D3E1",0.0410958904109589,"other"
"29B2","C809",0.0547945205479452,"other"
"29B2","3CC1",0.0540540540540541,"other"
"29B2","3C0F",0.0735294117647059,"other"
"29B2","5A31",0.0294117647058824,"other"
"29B2","AC37",0.0547945205479452,"other"
"29B2","9A5D",0.0138888888888889,"other"
"29B2","418B",0.0704225352112676,"other"
"29B2","8787",0.0422535211267606,"other"
"29B2","D4DC",0.0273972602739726,"other"
"29B2","F429",0.0289855072463768,"other"
"076C","EC1A",0.450980392156863,"other"
"076C","D14D",0.395604395604396,"other"
"076C","7C6F",0.358695652173913,"other"
"076C","F44A",0.380952380952381,"other"
"076C","A539",0.315217391304348,"other"
"076C","44BD",0.280898876404494,"other"
"076C","DCCF",0.387096774193548,"other"
"076C","F377",0.404494382022472,"other"
"076C","D629",0.355555555555556,"other"
"076C","C5F2",0.375,"other"
"076C","AA3C",0.306818181818182,"other"
"076C","80F1",0.44047619047619,"other"
"076C","CB2B",0.352941176470588,"other"
"076C","255",0.333333333333333,"other"
"076C","A5EF",0.319148936170213,"other"
"076C","B75C",0.17283950617284,"other"
"076C","22B0",0.395604395604396,"other"
"076C","15BF",0.322222222222222,"other"
"076C","5939",0.384615384615385,"other"
"076C","41C1",0.341176470588235,"other"
"076C","879F",0.372340425531915,"other"
"076C","663E",0.404494382022472,"other"
"076C","377E",0.378947368421053,"other"
"076C","4C7B",0.361702127659574,"other"
"076C","E063",0.265060240963855,"other"
"076C","B8A2",0.272727272727273,"other"
"076C","A24D",0.273684210526316,"other"
"076C","2D31",0.294117647058824,"other"
"076C","1731",0.269230769230769,"other"
"076C","387",0.0588235294117647,"other"
"076C","A312",0.0307692307692308,"other"
"076C","82C7",0.0704225352112676,"other"
"076C","D3E1",0.0410958904109589,"other"
"076C","C809",0.0694444444444444,"other"
"076C","3CC1",0.0833333333333333,"other"
"076C","3C0F",0.0138888888888889,"other"
"076C","5A31",0.0294117647058824,"other"
"076C","AC37",0.0405405405405405,"other"
"076C","9A5D",0.0735294117647059,"other"
"076C","418B",0.0410958904109589,"other"
"076C","8787",0.0277777777777778,"other"
"076C","D4DC",0.0714285714285714,"other"
"076C","F429",0.0289855072463768,"other"
"EC1A","D14D",0.324324324324324,"other"
"EC1A","7C6F",0.42156862745098,"other"
"EC1A","F44A",0.295238095238095,"other"
"EC1A","A539",0.258928571428571,"other"
"EC1A","44BD",0.276190476190476,"other"
"EC1A","DCCF",0.475247524752475,"other"
"EC1A","F377",0.380952380952381,"other"
"EC1A","D629",0.405940594059406,"other"
"EC1A","C5F2",0.433962264150943,"other"
"EC1A","AA3C",0.261682242990654,"other"
"EC1A","80F1",0.281818181818182,"other"
"EC1A","CB2B",0.261682242990654,"other"
"EC1A","255",0.320754716981132,"other"
"EC1A","A5EF",0.333333333333333,"other"
"EC1A","B75C",0.0952380952380952,"other"
"EC1A","22B0",0.348623853211009,"other"
"EC1A","15BF",0.362745098039216,"other"
"EC1A","5939",0.46,"other"
"EC1A","41C1",0.353535353535354,"other"
"EC1A","879F",0.37962962962963,"other"
"EC1A","663E",0.342592592592593,"other"
"EC1A","377E",0.480392156862745,"other"
"EC1A","4C7B",0.48,"other"
"EC1A","E063",0.275510204081633,"other"
"EC1A","B8A2",0.280701754385965,"other"
"EC1A","A24D",0.317757009345794,"other"
"EC1A","2D31",0.150442477876106,"other"
"EC1A","1731",0.407407407407407,"other"
"EC1A","387",0.0697674418604651,"other"
"EC1A","A312",0.0235294117647059,"other"
"EC1A","82C7",0.116279069767442,"mother-daughter"
"EC1A","D3E1",0.129411764705882,"other"
"EC1A","C809",0.127906976744186,"other"
"EC1A","3CC1",0.126436781609195,"other"
"EC1A","3C0F",0.0568181818181818,"other"
"EC1A","5A31",0.0344827586206897,"other"
"EC1A","AC37",0.0777777777777778,"other"
"EC1A","9A5D",0.0813953488372093,"other"
"EC1A","418B",0.0909090909090909,"other"
"EC1A","8787",0.0561797752808989,"other"
"EC1A","D4DC",0.117647058823529,"other"
"EC1A","F429",0.0833333333333333,"other"
"D14D","7C6F",0.305263157894737,"other"
"D14D","F44A",0.277777777777778,"other"
"D14D","A539",0.25,"other"
"D14D","44BD",0.4125,"other"
"D14D","DCCF",0.361702127659574,"other"
"D14D","F377",0.425287356321839,"other"
"D14D","D629",0.344444444444444,"other"
"D14D","C5F2",0.350515463917526,"other"
"D14D","AA3C",0.407407407407407,"other"
"D14D","80F1",0.428571428571429,"other"
"D14D","CB2B",0.295454545454545,"other"
"D14D","255",0.239583333333333,"other"
"D14D","A5EF",0.33695652173913,"other"
"D14D","B75C",0.253333333333333,"other"
"D14D","22B0",0.272727272727273,"other"
"D14D","15BF",0.268817204301075,"other"
"D14D","5939",0.302083333333333,"other"
"D14D","41C1",0.313953488372093,"other"
"D14D","879F",0.254901960784314,"other"
"D14D","663E",0.393258426966292,"other"
"D14D","377E",0.34020618556701,"other"
"D14D","4C7B",0.351063829787234,"other"
"D14D","E063",0.283950617283951,"other"
"D14D","B8A2",0.358695652173913,"other"
"D14D","A24D",0.333333333333333,"other"
"D14D","2D31",0.238636363636364,"other"
"D14D","1731",0.212962962962963,"other"
"D14D","387",0.0142857142857143,"other"
"D14D","A312",0.03125,"other"
"D14D","82C7",0.0135135135135135,"other"
"D14D","D3E1",0.0135135135135135,"other"
"D14D","C809",0.0410958904109589,"other"
"D14D","3CC1",0.0266666666666667,"other"
"D14D","3C0F",0.0285714285714286,"other"
"D14D","AC37",0.0410958904109589,"other"
"D14D","9A5D",0.0285714285714286,"other"
"D14D","418B",0.0135135135135135,"other"
"D14D","8787",0.028169014084507,"other"
"D14D","D4DC",0.0277777777777778,"other"
"7C6F","F44A",0.345238095238095,"other"
"7C6F","A539",0.35632183908046,"other"
"7C6F","44BD",0.261363636363636,"other"
"7C6F","DCCF",0.384615384615385,"other"
"7C6F","F377",0.297872340425532,"other"
"7C6F","D629",0.383720930232558,"other"
"7C6F","C5F2",0.357894736842105,"other"
"7C6F","AA3C",0.204301075268817,"other"
"7C6F","80F1",0.311111111111111,"other"
"7C6F","CB2B",0.382716049382716,"other"
"7C6F","255",0.36046511627907,"other"
"7C6F","A5EF",0.315217391304348,"other"
"7C6F","B75C",0.135802469135802,"other"
"7C6F","22B0",0.305263157894737,"other"
"7C6F","15BF",0.333333333333333,"other"
"7C6F","5939",0.430232558139535,"other"
"7C6F","41C1",0.321428571428571,"other"
"7C6F","879F",0.298969072164948,"other"
"7C6F","663E",0.452380952380952,"other"
"7C6F","377E",0.505882352941176,"other"
"7C6F","4C7B",0.373626373626374,"other"
"7C6F","E063",0.307692307692308,"other"
"7C6F","B8A2",0.23,"other"
"7C6F","A24D",0.25531914893617,"other"
"7C6F","2D31",0.229885057471264,"other"
"7C6F","1731",0.417582417582418,"other"
"7C6F","387",0.0454545454545455,"other"
"7C6F","A312",0.0158730158730159,"other"
"7C6F","82C7",0.0735294117647059,"other"
"7C6F","D3E1",0.0735294117647059,"other"
"7C6F","C809",0.072463768115942,"other"
"7C6F","3CC1",0.0869565217391304,"other"
"7C6F","3C0F",0.0447761194029851,"other"
"7C6F","AC37",0.0136986301369863,"other"
"7C6F","9A5D",0.0447761194029851,"other"
"7C6F","418B",0.0138888888888889,"other"
"7C6F","8787",0.0441176470588235,"other"
"7C6F","D4DC",0.0588235294117647,"other"
"7C6F","F429",0.0303030303030303,"other"
"F44A","A539",0.345679012345679,"other"
"F44A","44BD",0.342105263157895,"other"
"F44A","DCCF",0.344827586206897,"other"
"F44A","F377",0.313953488372093,"other"
"F44A","D629",0.222222222222222,"other"
"F44A","C5F2",0.304347826086957,"other"
"F44A","AA3C",0.211764705882353,"other"
"F44A","80F1",0.238636363636364,"other"
"F44A","CB2B",0.2875,"other"
"F44A","255",0.333333333333333,"other"
"F44A","A5EF",0.272727272727273,"other"
"F44A","B75C",0.202898550724638,"other"
"F44A","22B0",0.306818181818182,"other"
"F44A","15BF",0.371794871794872,"other"
"F44A","5939",0.310344827586207,"other"
"F44A","41C1",0.24390243902439,"other"
"F44A","879F",0.285714285714286,"other"
"F44A","663E",0.329411764705882,"other"
"F44A","377E",0.322222222222222,"other"
"F44A","4C7B",0.303370786516854,"other"
"F44A","E063",0.273972602739726,"other"
"F44A","B8A2",0.1875,"other"
"F44A","A24D",0.197802197802198,"other"
"F44A","2D31",0.380281690140845,"other"
"F44A","1731",0.276595744680851,"other"
"F44A","387",0.0169491525423729,"other"
"F44A","82C7",0.0158730158730159,"other"
"F44A","C809",0.015625,"other"
"F44A","3CC1",0.0153846153846154,"other"
"F44A","3C0F",0.0338983050847458,"other"
"F44A","5A31",0.0175438596491228,"mother-daughter"
"F44A","AC37",0.015625,"other"
"F44A","9A5D",0.0166666666666667,"other"
"F44A","418B",0.032258064516129,"other"
"F44A","8787",0.0163934426229508,"other"
"F44A","D4DC",0.0161290322580645,"other"
"F44A","F429",0.0172413793103448,"other"
"A539","44BD",0.188888888888889,"other"
"A539","DCCF",0.340659340659341,"other"
"A539","F377",0.282608695652174,"other"
"A539","D629",0.337209302325581,"other"
"A539","C5F2",0.302083333333333,"other"
"A539","AA3C",0.227272727272727,"other"
"A539","80F1",0.239130434782609,"other"
"A539","CB2B",0.270588235294118,"other"
"A539","255",0.313953488372093,"other"
"A539","A5EF",0.314606741573034,"other"
"A539","B75C",0.189189189189189,"other"
"A539","22B0",0.276595744680851,"other"
"A539","15BF",0.244444444444444,"other"
"A539","5939",0.322222222222222,"other"
"A539","41C1",0.215909090909091,"other"
"A539","879F",0.232323232323232,"other"
"A539","663E",0.35632183908046,"other"
"A539","377E",0.393258426966292,"other"
"A539","4C7B",0.301075268817204,"other"
"A539","E063",0.272727272727273,"other"
"A539","B8A2",0.279569892473118,"other"
"A539","A24D",0.266666666666667,"other"
"A539","2D31",0.337662337662338,"other"
"A539","1731",0.302083333333333,"other"
"A539","387",0.0483870967741935,"other"
"A539","A312",0.0169491525423729,"other"
"A539","82C7",0.0615384615384615,"other"
"A539","D3E1",0.0298507462686567,"other"
"A539","C809",0.0447761194029851,"other"
"A539","3CC1",0.0597014925373134,"other"
"A539","3C0F",0.0645161290322581,"other"
"A539","5A31",0.0161290322580645,"other"
"A539","AC37",0.0294117647058824,"other"
"A539","9A5D",0.0476190476190476,"other"
"A539","418B",0.0615384615384615,"other"
"A539","8787",0.0634920634920635,"other"
"A539","D4DC",0.0625,"other"
"A539","F429",0.0158730158730159,"other"
"44BD","DCCF",0.337209302325581,"other"
"44BD","F377",0.3875,"other"
"44BD","D629",0.270588235294118,"other"
"44BD","C5F2",0.35632183908046,"other"
"44BD","AA3C",0.328947368421053,"other"
"44BD","80F1",0.273809523809524,"other"
"44BD","CB2B",0.278481012658228,"other"
"44BD","255",0.261904761904762,"other"
"44BD","A5EF",0.392405063291139,"other"
"44BD","B75C",0.327868852459016,"other"
"44BD","22B0",0.241758241758242,"other"
"44BD","15BF",0.438356164383562,"other"
"44BD","5939",0.272727272727273,"other"
"44BD","41C1",0.31578947368421,"other"
"44BD","879F",0.369047619047619,"other"
"44BD","663E",0.275862068965517,"other"
"44BD","377E",0.285714285714286,"other"
"44BD","4C7B",0.373493975903614,"other"
"44BD","E063",0.246575342465753,"other"
"44BD","B8A2",0.28735632183908,"other"
"44BD","A24D",0.273809523809524,"other"
"44BD","2D31",0.333333333333333,"other"
"44BD","1731",0.204081632653061,"other"
"44BD","387",0.0175438596491228,"other"
"44BD","A312",0.0192307692307692,"other"
"44BD","82C7",0.0163934426229508,"other"
"44BD","D3E1",0.0163934426229508,"other"
"44BD","C809",0.0161290322580645,"other"
"44BD","3CC1",0.0158730158730159,"other"
"DCCF","F377",0.369565217391304,"other"
"DCCF","D629",0.430232558139535,"other"
"DCCF","C5F2",0.528735632183908,"other"
"DCCF","AA3C",0.234042553191489,"other"
"DCCF","80F1",0.355555555555556,"other"
"DCCF","CB2B",0.348837209302326,"other"
"DCCF","255",0.375,"other"
"DCCF","A5EF",0.262626262626263,"other"
"DCCF","B75C",0.0786516853932584,"other"
"DCCF","22B0",0.242718446601942,"other"
"DCCF","15BF",0.276595744680851,"other"
"DCCF","5939",0.459770114942529,"other"
"DCCF","41C1",0.292134831460674,"other"
"DCCF","879F",0.34020618556701,"other"
"DCCF","663E",0.384615384615385,"other"
"DCCF","377E",0.5,"other"
"DCCF","4C7B",0.387096774193548,"other"
"DCCF","E063",0.325,"other"
"DCCF","B8A2",0.282828282828283,"other"
"DCCF","A24D",0.297872340425532,"other"
"DCCF","2D31",0.247191011235955,"other"
"DCCF","1731",0.385416666666667,"other"
"DCCF","387",0.0895522388059701,"other"
"DCCF","A312",0.0303030303030303,"other"
"DCCF","82C7",0.1,"other"
"DCCF","D3E1",0.0845070422535211,"other"
"DCCF","C809",0.130434782608696,"other"
"DCCF","3CC1",0.128571428571429,"mother-daughter"
"DCCF","3C0F",0.0571428571428571,"other"
"DCCF","5A31",0.0441176470588235,"other"
"DCCF","AC37",0.0985915492957746,"other"
"DCCF","9A5D",0.0882352941176471,"other"
"DCCF","418B",0.0845070422535211,"other"
"DCCF","8787",0.102941176470588,"other"
"DCCF","D4DC",0.101449275362319,"other"
"DCCF","F429",0.0588235294117647,"other"
"F377","D629",0.322222222222222,"other"
"F377","C5F2",0.387096774193548,"other"
"F377","AA3C",0.365853658536585,"other"
"F377","80F1",0.311111111111111,"other"
"F377","CB2B",0.349397590361446,"other"
"F377","255",0.392857142857143,"other"
"F377","A5EF",0.344444444444444,"other"
"F377","B75C",0.26027397260274,"other"
"F377","22B0",0.362637362637363,"other"
"F377","15BF",0.380952380952381,"other"
"F377","5939",0.308510638297872,"other"
"F377","41C1",0.423076923076923,"other"
"F377","879F",0.415730337078652,"other"
"F377","663E",0.386363636363636,"other"
"F377","377E",0.361702127659574,"other"
"F377","4C7B",0.358695652173913,"other"
"F377","E063",0.291139240506329,"other"
"F377","B8A2",0.268041237113402,"other"
"F377","A24D",0.372093023255814,"other"
"F377","2D31",0.304878048780488,"other"
"F377","1731",0.264705882352941,"other"
"F377","387",0.0454545454545455,"other"
"F377","82C7",0.0579710144927536,"other"
"F377","D3E1",0.0428571428571429,"other"
"F377","C809",0.0571428571428571,"other"
"F377","3CC1",0.0714285714285714,"other"
"F377","AC37",0.0136986301369863,"other"
"F377","9A5D",0.0447761194029851,"other"
"F377","418B",0.028169014084507,"other"
"F377","8787",0.0441176470588235,"other"
"F377","D4DC",0.0746268656716418,"other"
"F377","F429",0.0149253731343284,"other"
"D629","C5F2",0.369565217391304,"other"
"D629","AA3C",0.238636363636364,"other"
"D629","80F1",0.306818181818182,"other"
"D629","CB2B",0.224719101123595,"other"
"D629","255",0.357142857142857,"other"
"D629","A5EF",0.229166666666667,"other"
"D629","B75C",0.0987654320987654,"other"
"D629","22B0",0.23469387755102,"other"
"D629","15BF",0.255555555555556,"other"
"D629","5939",0.44578313253012,"other"
"D629","41C1",0.333333333333333,"other"
"D629","879F",0.308510638297872,"other"
"D629","663E",0.352272727272727,"other"
"D629","377E",0.506024096385542,"other"
"D629","4C7B",0.418604651162791,"other"
"D629","E063",0.285714285714286,"other"
"D629","B8A2",0.304347826086957,"other"
"D629","A24D",0.236559139784946,"other"
"D629","2D31",0.223529411764706,"other"
"D629","1731",0.369565217391304,"other"
"D629","387",0.0819672131147541,"other"
"D629","A312",0.0166666666666667,"other"
"D629","82C7",0.09375,"other"
"D629","D3E1",0.0447761194029851,"other"
"D629","C809",0.109375,"other"
"D629","3CC1",0.107692307692308,"other"
"D629","3C0F",0.046875,"other"
"D629","AC37",0.0597014925373134,"other"
"D629","9A5D",0.0983606557377049,"other"
"D629","418B",0.0769230769230769,"other"
"D629","8787",0.0793650793650794,"other"
"D629","D4DC",0.131147540983607,"other"
"D629","F429",0.0483870967741935,"other"
"C5F2","AA3C",0.265957446808511,"other"
"C5F2","80F1",0.31578947368421,"other"
